Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Mattijssen E.J.A.T., Alberink I., Jacobs B., van den Boogaard Y.",55915951200;14628417400;57061769000;57063508300;,Preservation and storage of prepared ballistics gelatine,2016,Forensic Science International,259,,,221,223,,7,10.1016/j.forsciint.2015.12.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954534472&doi=10.1016%2fj.forsciint.2015.12.027&partnerID=40&md5=5025f1f854ec63c6c2ead61e04ed2128,"Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands","Mattijssen, E.J.A.T., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands; Alberink, I., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands; Jacobs, B., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands; van den Boogaard, Y., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands",Ballistic gelatine; Firearms; Forensic science; Lethality; Preservation; Validation,gelatin; methyl paraben; 4 hydroxybenzoic acid ester; 4-hydroxybenzoic acid; Article; ballistics; controlled study; firearm; forensic science; lethality; preservation; priority journal; projectile penetration depth; storage; ballistics; biological model; firearm; procedures; Wounds; Gunshot; Firearms; Forensic Ballistics; Gelatin; Models; Biological; Parabens; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-84954534472,,IFSMS 2019,Firearms,Firearms
"Schyma C., Herr N., Brünig J., Brenčičová E., Müller R.",7003395370;57194549900;6507201052;55980088400;57190436943;,The influence of the counterfort while ballistic testing using gelatine blocks,2017,International Journal of Legal Medicine,131,5,,1325,1332,,5,10.1007/s00414-017-1623-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020693017&doi=10.1007%2fs00414-017-1623-5&partnerID=40&md5=f92139e9f2fe0c1639002f30b6221085,"Institute of Forensic Medicine, University of Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Criminal Investigation Service of the Cantonal Police Department of Bern, Nordring 30, Bern, 3013, Switzerland","Schyma, C., Institute of Forensic Medicine, University of Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Herr, N., Institute of Forensic Medicine, University of Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Brünig, J., Institute of Forensic Medicine, University of Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Brenčičová, E., Institute of Forensic Medicine, University of Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Müller, R., Criminal Investigation Service of the Cantonal Police Department of Bern, Nordring 30, Bern, 3013, Switzerland",Energy transfer; High-speed video; Simulants; Temporary cavity; Wound ballistics,gelatin; ballistics; biological model; gunshot injury; human; kinetics; Forensic Ballistics; Gelatin; Humans; Kinetics; Models; Biological; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-85020693017,,IFSMS 2019,Firearms,Firearms
"Riva F., Kerkhoff W., Bolck A., Mattijssen E.J.A.T.",56800240700;55916169200;56162937300;55915951200;,Possible influences on bullet trajectory deflection in ballistic gelatine,2017,Forensic Science International,271,,,107,112,,11,10.1016/j.forsciint.2016.12.030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008693356&doi=10.1016%2fj.forsciint.2016.12.030&partnerID=40&md5=1987e18d2ce95738b384e56b8e175c46,"IRM Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Netherlands Forensic Institute, Laan van Ypenburg 6, GB Den Haag, 2497, Netherlands","Riva, F., IRM Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Kerkhoff, W., Netherlands Forensic Institute, Laan van Ypenburg 6, GB Den Haag, 2497, Netherlands; Bolck, A., Netherlands Forensic Institute, Laan van Ypenburg 6, GB Den Haag, 2497, Netherlands; Mattijssen, E.J.A.T., Netherlands Forensic Institute, Laan van Ypenburg 6, GB Den Haag, 2497, Netherlands",Ballistic gelatine; Bullet trajectory deflection; Terminal ballistics,gelatin; Article; ballistics; bullet; forensic identification; forensic medicine; mathematical analysis; mathematical model; mechanical torsion; priority journal; velocity,,Article,Final,,Scopus,2-s2.0-85008693356,,IFSMS 2019,Firearms,Firearms
"Tsiatis N., Spiliopoulou C., Papadodima S., Moraitis K.",56925500000;6602307763;6508339709;15832413700;,"Analysis of experimental wound paths in tissue simulants using ct scanning, part I: Shots into ballistic soap",2018,AFTE Journal,50,1,,31,37,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041831928&partnerID=40&md5=f1b1196660fe1fb800fb0d0df48ae2d8,"Section of Firearms Examination Labs, Forensic Science Division of Hellenic Police, Athens, Greece; Department of Forensic Medicine and Toxicology, School of Medicine, National and Kapodistrian University of Athens, Athens, Greece","Tsiatis, N., Section of Firearms Examination Labs, Forensic Science Division of Hellenic Police, Athens, Greece, Department of Forensic Medicine and Toxicology, School of Medicine, National and Kapodistrian University of Athens, Athens, Greece; Spiliopoulou, C., Department of Forensic Medicine and Toxicology, School of Medicine, National and Kapodistrian University of Athens, Athens, Greece; Papadodima, S., Department of Forensic Medicine and Toxicology, School of Medicine, National and Kapodistrian University of Athens, Athens, Greece; Moraitis, K., Department of Forensic Medicine and Toxicology, School of Medicine, National and Kapodistrian University of Athens, Athens, Greece",Ballistic soap; Computed tomography; Hounsfield; Permanent cavity; Temporary cavity; Wound ballistics,,,Article,Final,,Scopus,2-s2.0-85041831928,,IFSMS 2019,Firearms,Firearms
"Tsiatis N., Spiliopoulou C., Papadodima S., Kelekis A., Moraitis K.",,"Analysis of experimental wound paths in tissue simulants using CT scanning, part II: Shots into ballistic gelatin",2018,AFTE Journal,50,3,,147,160,,2,,,,"Tsiatis, N.; Spiliopoulou, C.; Papadodima, S.; Kelekis, A.; Moraitis, K.",ballistic gelatin; computed tomography; CT density; permanent cavity; temporary cavity; wound ballistics,,,Article,Final,,Scopus,2-s2.0-85071859830,,IFSMS 2019,Firearms,Firearms
"Weber M., Baum F., Skarupke B., Weimar B. ",,An Approach for Visualizing the Temporary Stress Distribution and Shock Waves in Ordnance Gelatin by Photoelasticity,2016,AFTE Journal,48,1,,20,26,,,,,,"M. Weber, F. Baum, B. Skarupke, B. Weimar",photoelasticity; gelatin; ordnance gelatin; wound ballistics; polarized light; birefringence,,,Article,,,,,,IFSMS 2019,Firearms,Firearms
"Edwards T.D., Bain E.D., Cole S.T., Freeney R.M., Halls V.A., Ivancik J., Lenhart J.L., Napadensky E., Yu J.H., Zheng J.Q., Mrozek R.A.",57200564716;56954748700;57200559854;6504456175;55179413200;36903672500;7005165959;6505885009;56332782000;34979739700;8666091500;,Mechanical properties of silicone based composites as a temperature insensitive ballistic backing material for quantifying back face deformation,2018,Forensic Science International,285,,,1,12,,7,10.1016/j.forsciint.2018.01.014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041692106&doi=10.1016%2fj.forsciint.2018.01.014&partnerID=40&md5=2620123d0ede4f65f477ecaa5c23f2bc,"U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States; Aberdeen Test Center, 400 Colleran Road, Aberdeen Proving GroundMD  21005, United States; Program Executive Office – Solider, U.S. Army, 9102 Iry Road, Fort BelvoirVA  22060, United States","Edwards, T.D., U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States; Bain, E.D., U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States; Cole, S.T., U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States; Freeney, R.M., Aberdeen Test Center, 400 Colleran Road, Aberdeen Proving GroundMD  21005, United States; Halls, V.A., Program Executive Office – Solider, U.S. Army, 9102 Iry Road, Fort BelvoirVA  22060, United States; Ivancik, J., U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States; Lenhart, J.L., U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States; Napadensky, E., U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States; Yu, J.H., U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States; Zheng, J.Q., Program Executive Office – Solider, U.S. Army, 9102 Iry Road, Fort BelvoirVA  22060, United States; Mrozek, R.A., U.S. Army Research Laboratory, 4600 Deer Creek Loop, Aberdeen Proving GroundMD  21005, United States",Armor certification; Back face signature; Ballistic body armor acceptance; Ballistic clay; Roma Plastilina No. 1,silicone; accuracy; Article; back face deformation; ballistics; calibration; face deformity; heating; human; priority journal; reaction optimization; reproducibility; room temperature; temperature dependence; temperature sensitivity,,Article,Final,,Scopus,2-s2.0-85041692106,,IFSMS 2019,Firearms,Firearms
"Rossi C., Herold L.D., Bevel T., McCauley L., Guadarrama S.",55325330800;57203749320;22950277800;57203749060;57203752463;,Cranial Backspatter Pattern Production Utilizing Human Cadavers,2018,Journal of Forensic Sciences,63,5,,1526,1532,,5,10.1111/1556-4029.13713,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052801719&doi=10.1111%2f1556-4029.13713&partnerID=40&md5=a5c726baaa74a48e72df0b59d97230f5,"Montgomery County Sheriff's Office, Crime Laboratory, #1 Criminal Justice Drive, Conroe, TX, United States; Retired Forensic Scientist, Los Angeles County, Los Angeles, CA, United States; Bevel, Gardner and Associates, Inc., 2115 Westwood Drive, Norman, OK, United States; Texas Department of Public Safety, 2525 N International Blvd., Weslaco, TX  78599, United States","Rossi, C., Montgomery County Sheriff's Office, Crime Laboratory, #1 Criminal Justice Drive, Conroe, TX, United States; Herold, L.D., Retired Forensic Scientist, Los Angeles County, Los Angeles, CA, United States; Bevel, T., Bevel, Gardner and Associates, Inc., 2115 Westwood Drive, Norman, OK, United States; McCauley, L., Montgomery County Sheriff's Office, Crime Laboratory, #1 Criminal Justice Drive, Conroe, TX, United States; Guadarrama, S., Texas Department of Public Safety, 2525 N International Blvd., Weslaco, TX  78599, United States",backspatter pattern; bloodstain pattern analysis; bloodstain patterns; cadavers; forensic science; gunshot,animal; ballistics; biological model; blood stain; cadaver; gunshot injury; head injury; human; pathology; Animals; Blood Stains; Cadaver; Forensic Ballistics; Head Injuries; Penetrating; Humans; Models; Biological; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-85052801719,,IFSMS 2019,Firearms,Firearms
"Paschall A., Ross A.H.",57190383182;7402568108;,Bone mineral density and wounding capacity of handguns: implications for estimation of caliber,2017,International Journal of Legal Medicine,131,1,,161,166,,5,10.1007/s00414-016-1420-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979555069&doi=10.1007%2fs00414-016-1420-6&partnerID=40&md5=820925c60c79ae686e2411b46e97f1f4,"Department of Biological Sciences, North Carolina State University, 112 Derieux Place, Raleigh, NC  27695-7614, United States","Paschall, A., Department of Biological Sciences, North Carolina State University, 112 Derieux Place, Raleigh, NC  27695-7614, United States; Ross, A.H., Department of Biological Sciences, North Carolina State University, 112 Derieux Place, Raleigh, NC  27695-7614, United States",BMD; Caliber; Cranial; Gunshot; Wounding potential,ballistics; bone density; diagnostic imaging; firearm; gunshot injury; human; injuries; multivariate analysis; pathology; photon absorptiometry; skull; Absorptiometry; Photon; Bone Density; Firearms; Forensic Ballistics; Humans; Multivariate Analysis; Skull; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-84979555069,,IFSMS 2019,Firearms,Firearms
"Mahoney P.F., Carr D.J., Delaney R.J., Hunt N., Harrison S., Breeze J., Gibb I.",12808524800;8049037200;55259697700;7101644839;23473152700;23984376100;24452769300;,Does preliminary optimisation of an anatomically correct skull-brain model using simple simulants produce clinically realistic ballistic injury fracture patterns?,2017,International Journal of Legal Medicine,131,4,,1043,1053,,13,10.1007/s00414-017-1557-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014579823&doi=10.1007%2fs00414-017-1557-y&partnerID=40&md5=dc4abfea5cb1943feb5164a8c2b9d641,"Royal Centre for Defence Medicine, ICT Centre, Research Park, Birmingham, B15 2SQ, United Kingdom; Centre for Defence Engineering, Cranfield University at the Defence Academy of the United Kingdom, Shrivenham, Swindon, SN6 8LA, United Kingdom; South West Forensic Pathology Group Practice, PO Box 388, Bristol, BS9 0DB, United Kingdom; Forensic Pathology Services, Grove Technology Park, Wantage, Oxon  OX12 9FA, United Kingdom; Academic Department of Military Surgery and Trauma, RCDM, Birmingham, United Kingdom; X-ray Department, Medical Centre, HMS Nelson, HM Naval Base Portsmouth, Hampshire, PO1 3HH, United Kingdom","Mahoney, P.F., Royal Centre for Defence Medicine, ICT Centre, Research Park, Birmingham, B15 2SQ, United Kingdom, Centre for Defence Engineering, Cranfield University at the Defence Academy of the United Kingdom, Shrivenham, Swindon, SN6 8LA, United Kingdom; Carr, D.J., Centre for Defence Engineering, Cranfield University at the Defence Academy of the United Kingdom, Shrivenham, Swindon, SN6 8LA, United Kingdom; Delaney, R.J., South West Forensic Pathology Group Practice, PO Box 388, Bristol, BS9 0DB, United Kingdom; Hunt, N., Forensic Pathology Services, Grove Technology Park, Wantage, Oxon  OX12 9FA, United Kingdom; Harrison, S., Academic Department of Military Surgery and Trauma, RCDM, Birmingham, United Kingdom; Breeze, J., Academic Department of Military Surgery and Trauma, RCDM, Birmingham, United Kingdom; Gibb, I., X-ray Department, Medical Centre, HMS Nelson, HM Naval Base Portsmouth, Hampshire, PO1 3HH, United Kingdom",7.62 × 39 mm bullet; AK47; Assessment; Head; Military helmet,gel; gelatin; polyurethan; ballistics; biological model; devices; gel; gunshot injury; head injury; human; materials testing; pathology; skull fracture; Forensic Ballistics; Gelatin; Gels; Head Injuries; Penetrating; Humans; Materials Testing; Models; Biological; Polyurethanes; Skull Fractures; Wounds; Gunshot,,Article,Final,Open Access,Scopus,2-s2.0-85014579823,,IFSMS 2019,Firearms,Firearms
"Mahoney P., Carr D., Arm R., Gibb I., Hunt N., Delaney R.J.",12808524800;8049037200;57197830352;24452769300;7101644839;55259697700;,Ballistic impacts on an anatomically correct synthetic skull with a surrogate skin/soft tissue layer,2018,International Journal of Legal Medicine,132,2,,519,530,,10,10.1007/s00414-017-1737-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035139206&doi=10.1007%2fs00414-017-1737-9&partnerID=40&md5=f0e947293fe307ed4a53dbf9de00f285,"Royal Centre for Defence Medicine, ICT Centre, Research Park, Birmingham, B15 2SQ, United Kingdom; Centre for Defence Engineering, Cranfield University at the Defence Academy of the United Kingdom, Shrivenham, Swindon, SN6 8LA, United Kingdom; Flexural Composites Research Laboratory, Nottingham Trent University, 107 Bonington Building, Dryden Street, Nottingham, NG1 4GG, United Kingdom; X-ray Department, Medical Centre, HMS Nelson, HM Naval Base Portsmouth, Hampshire, PO1 3HH, United Kingdom; Forensic Pathology Services, Grove Technology Park, Wantage, Oxon, OX12 9FA, United Kingdom; South West Forensic Pathology Group Practice, Box 388, Bristol, PO BS9 0DB, United Kingdom","Mahoney, P., Royal Centre for Defence Medicine, ICT Centre, Research Park, Birmingham, B15 2SQ, United Kingdom, Centre for Defence Engineering, Cranfield University at the Defence Academy of the United Kingdom, Shrivenham, Swindon, SN6 8LA, United Kingdom; Carr, D., Centre for Defence Engineering, Cranfield University at the Defence Academy of the United Kingdom, Shrivenham, Swindon, SN6 8LA, United Kingdom; Arm, R., Flexural Composites Research Laboratory, Nottingham Trent University, 107 Bonington Building, Dryden Street, Nottingham, NG1 4GG, United Kingdom; Gibb, I., X-ray Department, Medical Centre, HMS Nelson, HM Naval Base Portsmouth, Hampshire, PO1 3HH, United Kingdom; Hunt, N., Forensic Pathology Services, Grove Technology Park, Wantage, Oxon, OX12 9FA, United Kingdom; Delaney, R.J., South West Forensic Pathology Group Practice, Box 388, Bristol, PO BS9 0DB, United Kingdom",Ballistic images; CTscanning; Head injury; Synthetic skin,gelatin; polyurethan; ballistics; biological model; devices; gunshot injury; head injury; human; injuries; skin; skull fracture; soft tissue injury; x-ray computed tomography; Forensic Ballistics; Gelatin; Head Injuries; Penetrating; Humans; Models; Biological; Polyurethanes; Skin; Skull Fracture; Depressed; Soft Tissue Injuries; Tomography; X-Ray Computed; Wounds; Gunshot,,Article,Final,Open Access,Scopus,2-s2.0-85035139206,,IFSMS 2019,Firearms,Firearms
"Bir C., Andrecovich C., DeMaio M., Dougherty P.J.",6602602658;55258511600;6602144864;35547288300;,Evaluation of bone surrogates for indirect and direct ballistic fractures,2016,Forensic Science International,261,,,1,7,,10,10.1016/j.forsciint.2016.01.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957584753&doi=10.1016%2fj.forsciint.2016.01.023&partnerID=40&md5=d6783d729f42aa09969bbb6e66504a23,"University of Southern California, 1333 San Pablo St., Los Angeles, CA  90033, United States; Wayne State University, Department of Biomedical Engineering, Detroit, MI, United States; 1047 Almond Street, Vineland, NJ  08360, United States; Wayne State University, 4201 St Antoine, Suite 4G, Detroit, MI, United States","Bir, C., University of Southern California, 1333 San Pablo St., Los Angeles, CA  90033, United States; Andrecovich, C., Wayne State University, Department of Biomedical Engineering, Detroit, MI, United States; DeMaio, M., 1047 Almond Street, Vineland, NJ  08360, United States; Dougherty, P.J., Wayne State University, 4201 St Antoine, Suite 4G, Detroit, MI, United States",Ballistics; Bone; Experimental; Fracture; Surrogates,anatomic model; Article; artificial bone; artificial organ; ballistics; biomechanics; bone; controlled study; fracture; gunshot injury; human; intermethod comparison; materials testing; post mortem human subject; priority journal; research subject; velocity; ballistics; biological model; devices; evaluation study; femur fracture; pathophysiology; physiology; procedures; polyurethan; Biomechanical Phenomena; Femoral Fractures; Forensic Ballistics; Humans; Models; Biological; Polyurethanes; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-84957584753,,IFSMS 2019,Firearms,Firearms
"Taylor S.C., Kranioti E.F.",57198443714;11239948900;,Cranial trauma in handgun executions: Experimental data using polyurethane proxies,2018,Forensic Science International,282,,,157,167,,7,10.1016/j.forsciint.2017.11.032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036586352&doi=10.1016%2fj.forsciint.2017.11.032&partnerID=40&md5=ae151300eff84f9b234862366bee0d74,"Edinburgh Unit for Forensic Anthropology, School of History, Classics and Archaeology, University of Edinburgh, Edinburgh, United Kingdom; Forensic Pathology Division Crete, Hellenic Republic Ministry of Justice Transparency and Human Rights, Heraklion, Crete, Greece","Taylor, S.C., Edinburgh Unit for Forensic Anthropology, School of History, Classics and Archaeology, University of Edinburgh, Edinburgh, United Kingdom; Kranioti, E.F., Edinburgh Unit for Forensic Anthropology, School of History, Classics and Archaeology, University of Edinburgh, Edinburgh, United Kingdom, Forensic Pathology Division Crete, Hellenic Republic Ministry of Justice Transparency and Human Rights, Heraklion, Crete, Greece",Ballistics; Cranial trauma; Execution; Gunshot wound; Polyurethane spheres; Synbone,polyurethan; polyurethan; Article; ballistics; bullet; bullet weight; caliber; circumferential delamination; clinical feature; controlled study; correlation coefficient; endocranial beveling; forensic anthropology; gunshot injury; hydraulic burst effect; measurement; microfractures; priority journal; radius; radius fracture; skull injury; tattooing; velocity; Wallner line; weapon; biological model; firearm; gunshot injury; head injury; human; procedures; Firearms; Forensic Ballistics; Head Injuries; Penetrating; Humans; Models; Biological; Polyurethanes; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-85036586352,,IFSMS 2019,Firearms,Firearms
"Mahoney P.F., Carr D.J., Miller D., Teagle M.",12808524800;8049037200;56603494600;6504137131;,The effect of helmet materials and simulated bone and tissue layers on bullet behaviour in a gelatine model of overmatch penetrating head injury,2017,International Journal of Legal Medicine,131,6,,1765,1776,,11,10.1007/s00414-017-1665-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027494616&doi=10.1007%2fs00414-017-1665-8&partnerID=40&md5=a25d16a8d9eb150cfee5dc1c7e9e376f,"Royal Centre for Defence Medicine, ICT Centre, Research Park, Birmingham, B15 2SQ, United Kingdom; Centre for Defence Engineering, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom; Small Arms Experimental Range, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom","Mahoney, P.F., Royal Centre for Defence Medicine, ICT Centre, Research Park, Birmingham, B15 2SQ, United Kingdom, Centre for Defence Engineering, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom; Carr, D.J., Centre for Defence Engineering, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom; Miller, D., Small Arms Experimental Range, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom; Teagle, M., Small Arms Experimental Range, Cranfield University, Defence Academy of the United Kingdom, Shrivenham, SN6 8LA, United Kingdom",7.62 × 39 mm bullet; Ballistic; Gelatine; Helmet; Synthetic bone; Synthetic skin,gelatin; animal; biological model; gunshot injury; head injury; helmet; horse; human; pathology; scapula; Animals; Gelatin; Head Injuries; Penetrating; Head Protective Devices; Horses; Humans; Models; Biological; Scapula; Wounds; Gunshot,,Article,Final,Open Access,Scopus,2-s2.0-85027494616,,IFSMS 2019,Firearms,Firearms
"Pircher R., Große Perdekamp M., Thierauf-Emberger A., Kramer L., Pollak S., Geisenberger D.",55512216400;57050645100;56290721500;56501402200;7103341767;55660370900;,Wound morphology in contact shots from blank cartridge handguns: a study on composite models,2017,International Journal of Legal Medicine,131,5,,1333,1339,,4,10.1007/s00414-017-1650-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024499010&doi=10.1007%2fs00414-017-1650-2&partnerID=40&md5=2d06829239fa153dd27986a49713eb38,"Institute of Legal Medicine, Medical Center, Faculty of Medicine, University of Freiburg, Albertstraße 9, Freiburg, 79104, Germany","Pircher, R., Institute of Legal Medicine, Medical Center, Faculty of Medicine, University of Freiburg, Albertstraße 9, Freiburg, 79104, Germany; Große Perdekamp, M., Institute of Legal Medicine, Medical Center, Faculty of Medicine, University of Freiburg, Albertstraße 9, Freiburg, 79104, Germany; Thierauf-Emberger, A., Institute of Legal Medicine, Medical Center, Faculty of Medicine, University of Freiburg, Albertstraße 9, Freiburg, 79104, Germany; Kramer, L., Institute of Legal Medicine, Medical Center, Faculty of Medicine, University of Freiburg, Albertstraße 9, Freiburg, 79104, Germany; Pollak, S., Institute of Legal Medicine, Medical Center, Faculty of Medicine, University of Freiburg, Albertstraße 9, Freiburg, 79104, Germany; Geisenberger, D., Institute of Legal Medicine, Medical Center, Faculty of Medicine, University of Freiburg, Albertstraße 9, Freiburg, 79104, Germany",Alarm gun; Blank cartridge; Composite model; Contact shot; Gas jet; Penetration depth; Skin hole; Starter’s pistol,gelatin; animal; animal model; ballistics; biological model; firearm; gunshot injury; human; injuries; pathology; pig; skin; Animals; Firearms; Forensic Ballistics; Gelatin; Humans; Models; Animal; Models; Biological; Skin; Swine; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-85024499010,,IFSMS 2019,Firearms,Firearms
"Frank M., Peters D., Klemm W., Grossjohann R., Ekkernkamp A., Bockholdt B., Seifert J.",25936070900;53264554600;23397033700;6506264098;56264343800;6603126842;56227746100;,Penetrating chest trauma caused by a blank cartridge actuated rubber ball projectile: case presentation and ballistic investigation of an uncommon weapon type,2017,International Journal of Legal Medicine,131,5,,1307,1312,,3,10.1007/s00414-017-1606-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019869475&doi=10.1007%2fs00414-017-1606-6&partnerID=40&md5=b51c1bdf0288b97a6d245ac588ffed69,"Department of Trauma and Orthopedic Surgery, University Medicine Greifswald, Sauerbruchstraße, Greifswald, 17475, Germany; Department of Trauma and Orthopedic Surgery, Unfallkrankenhaus Berlin (ukb), Warener Str. 7, Berlin, 12683, Germany; Landeskriminalamt Brandenburg (LKA BB), Forensic Institute, Tramper Chaussee 1, Eberswalde, 16225, Germany; Department of Thoracic Surgery, ELK Berlin Chest Hospital, Lindenberger Weg 27, Berlin, 13125, Germany; Department of Legal Medicine, University Medicine Greifswald, Kuhstraße 30, Greifswald, 17489, Germany","Frank, M., Department of Trauma and Orthopedic Surgery, University Medicine Greifswald, Sauerbruchstraße, Greifswald, 17475, Germany, Department of Trauma and Orthopedic Surgery, Unfallkrankenhaus Berlin (ukb), Warener Str. 7, Berlin, 12683, Germany; Peters, D., Landeskriminalamt Brandenburg (LKA BB), Forensic Institute, Tramper Chaussee 1, Eberswalde, 16225, Germany; Klemm, W., Department of Thoracic Surgery, ELK Berlin Chest Hospital, Lindenberger Weg 27, Berlin, 13125, Germany; Grossjohann, R., Department of Trauma and Orthopedic Surgery, University Medicine Greifswald, Sauerbruchstraße, Greifswald, 17475, Germany; Ekkernkamp, A., Department of Trauma and Orthopedic Surgery, University Medicine Greifswald, Sauerbruchstraße, Greifswald, 17475, Germany, Department of Trauma and Orthopedic Surgery, Unfallkrankenhaus Berlin (ukb), Warener Str. 7, Berlin, 12683, Germany; Bockholdt, B., Department of Legal Medicine, University Medicine Greifswald, Kuhstraße 30, Greifswald, 17489, Germany; Seifert, J., Department of Trauma and Orthopedic Surgery, University Medicine Greifswald, Sauerbruchstraße, Greifswald, 17475, Germany, Department of Trauma and Orthopedic Surgery, Unfallkrankenhaus Berlin (ukb), Warener Str. 7, Berlin, 12683, Germany",Alarm weapon; Blank cartridge; Gas weapon; Muzzle gas pressure; Rubber ball,rubber; adult; ballistics; case report; diagnostic imaging; foreign body; gunshot injury; human; kinetics; male; pathology; statistics; thorax injury; Adult; Foreign Bodies; Forensic Ballistics; Humans; Kinetics; Male; Rubber; Statistics as Topic; Thoracic Injuries; Wounds; Gunshot,,Article,Final,,Scopus,2-s2.0-85019869475,,IFSMS 2019,Firearms,Firearms
Haag L.C.,16202326200;,"Bullet impact, kinetic energy, momentum and the physics of what will move you",2016,AFTE Journal,48,2,,102,109,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021152437&partnerID=40&md5=09409e6ec3aac39b5b1ed08f8b918486,"Forensic Science Services, Inc., Carefree, AZ, United States","Haag, L.C., Forensic Science Services, Inc., Carefree, AZ, United States",Ballistic pendulum; Ballistics; Bullet performance; Kinetic energy; Momentum; Shooting reconstruction; Testimony,,,Article,Final,,Scopus,2-s2.0-85021152437,,IFSMS 2019,Firearms,Firearms
