Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Keglevic M., Sablatnig R.",55953832400;6602172341;,Retrieval of striated toolmarks using convolutional neural networks,2017,IET Computer Vision,11,7,,613,619,,2,10.1049/iet-cvi.2017.0161,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029605591&doi=10.1049%2fiet-cvi.2017.0161&partnerID=40&md5=6f6f657aa8e7c2c138908d3cd365da77,"Computer Vision Lab, TU Wien, Favoritenstr. 9/183-2, Vienna, A-1040, Austria","Keglevic, M., Computer Vision Lab, TU Wien, Favoritenstr. 9/183-2, Vienna, A-1040, Austria; Sablatnig, R., Computer Vision Lab, TU Wien, Favoritenstr. 9/183-2, Vienna, A-1040, Austria",,Aerodynamics; Convolution; Neural networks; Calculating similarities; Convolutional neural network; Feature extractor; Lighting conditions; Range of angles of attack; Similarity measure; Substrate material; Varying parameters; Angle of attack,"Keglevic, M.; Computer Vision Lab, TU Wien, Favoritenstr. 9/183-2, Austria; email: mkeglevic@caa.tuwien.ac.at",Article,Final,,Scopus,2-s2.0-85029605591,,IFSMS 2019,Toolmarks,Toolmarks
"Keglevic M., Sablatnig R.",55953832400;6602172341;,FORMS-Locks: A Dataset for the Evaluation of Similarity Measures for Forensic Toolmark Images,2017,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,2017-July,,8014970,1890,1897,,1,10.1109/CVPRW.2017.236,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030244618&doi=10.1109%2fCVPRW.2017.236&partnerID=40&md5=60ee7692fcede7dccd1a60be30be456a,"Computer Vision Lab, TU Wien, Favoritenstr. 9/183-2, Vienna, A-1040, Austria","Keglevic, M., Computer Vision Lab, TU Wien, Favoritenstr. 9/183-2, Vienna, A-1040, Austria; Sablatnig, R., Computer Vision Lab, TU Wien, Favoritenstr. 9/183-2, Vienna, A-1040, Austria",,Computer vision; Crime; Cylinders (shapes); Lighting; Locks (fasteners); Annotation tool; Criminal case; Criminal investigation; Lighting conditions; Quantitative comparison; Similarity measure; State of the art; Training and testing; Pattern recognition,,Conference Paper,Final,,Scopus,2-s2.0-85030244618,,IFSMS 2019,Toolmarks,Toolmarks
Song J.,,Proposed congruent matching cells (CMC) method for ballistic identification and error rate estimation,2015,AFTE J.,47,3,,177,185,,14,,,,"Song, J.",,,,,Final,,Scopus,2-s2.0-85008613770,,IFSMS 2019,Toolmarks,Toolmarks
Song J.,24503447100;,"Proposed ""NIST Ballistics Identification System (NBIS)"" based on 3d topography measurements on correlation cells",2013,AFTE Journal,45,2,,184,193,,24,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887100099&partnerID=40&md5=a88daa6ade58dc7e786c3cf68dca9d68,"Physical Measurement Laboratory, National Institute of Standards andTechnology (NIST), Gaithersburg, MD 20899, United States","Song, J., Physical Measurement Laboratory, National Institute of Standards andTechnology (NIST), Gaithersburg, MD 20899, United States",Ballistics evidence search; Ballistics identification; CMC; Contiguous matching cells; Correlation cells; NBESE; NBIS; NIBIN; NIST; Synchronous processing,,"Song, J.; Physical Measurement Laboratory, National Institute of Standards andTechnology (NIST), Gaithersburg, MD 20899, United States",Article,Final,,Scopus,2-s2.0-84887100099,,IFSMS 2019,Toolmarks,Toolmarks
"Zheng X. A., Soons J., Smith E., Baiker-Sorensen  M.",,Reference Population Database of Firearm Toolmarks (RPDFT) ,2019,"50th Annual Training Seminar of the Association of Firearm and Tool Mark Examiners, Nashville, TN, USA ",,,,,,,,,,,,,,,,,,,,,IFSMS 2019,Toolmarks,Toolmarks
"Pelletti G., Viel G., Fais P., Viero A., Visentin S., Miotto D., Montisci M., Cecchetto G., Giraudo C.",57035455200;25226336000;36552190300;55613229200;57200592921;7007013799;6603171719;7005539247;36645827200;,Micro-computed tomography of false starts produced on bone by different hand-saws,2017,Legal Medicine,26,,,1,5,,14,10.1016/j.legalmed.2017.01.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011866999&doi=10.1016%2fj.legalmed.2017.01.009&partnerID=40&md5=19ed10768791466698552a77ec996834,"Legal Medicine and Toxicology, University-Hospital of Padova, Via Falloppio 50, Padova, 35121, Italy; Department of Medical and Surgical Sciences, Institute of Legal Medicine, University of Bologna, Via Irnerio 49, Bologna, 40126, Italy; Institute of Radiology, University-Hospital of Padova, Via Giustiniani 3, Padova, 35121, Italy; Department of Radiology and Nuclear Medicine, University of Vienna, Währinger Gürtel Strasse 18-20, Vienna, 1090, Austria","Pelletti, G., Legal Medicine and Toxicology, University-Hospital of Padova, Via Falloppio 50, Padova, 35121, Italy; Viel, G., Legal Medicine and Toxicology, University-Hospital of Padova, Via Falloppio 50, Padova, 35121, Italy; Fais, P., Department of Medical and Surgical Sciences, Institute of Legal Medicine, University of Bologna, Via Irnerio 49, Bologna, 40126, Italy; Viero, A., Legal Medicine and Toxicology, University-Hospital of Padova, Via Falloppio 50, Padova, 35121, Italy; Visentin, S., Legal Medicine and Toxicology, University-Hospital of Padova, Via Falloppio 50, Padova, 35121, Italy; Miotto, D., Institute of Radiology, University-Hospital of Padova, Via Giustiniani 3, Padova, 35121, Italy; Montisci, M., Legal Medicine and Toxicology, University-Hospital of Padova, Via Falloppio 50, Padova, 35121, Italy; Cecchetto, G., Legal Medicine and Toxicology, University-Hospital of Padova, Via Falloppio 50, Padova, 35121, Italy; Giraudo, C., Department of Radiology and Nuclear Medicine, University of Vienna, Währinger Gürtel Strasse 18-20, Vienna, 1090, Austria",False starts; Forensic anthropology; Micro-computed tomography; Micro-CT; Saw marks,documentation; forensic anthropology; human; imaging; micro-computed tomography; morphology; osteotomy; quantitative study; stereomicroscopy; bone; comparative study; forensic anthropology; orthopedic surgery; standards; surgery; surgical equipment; Bone and Bones; Forensic Anthropology; Humans; Orthopedic Procedures; Surgical Instruments; X-Ray Microtomography,"Cecchetto, G.; Legal Medicine and Toxicology, University-Hospital of Padova, Via Falloppio 50, Italy; email: cecchetto.gio@gmail.com",Article,Final,,Scopus,2-s2.0-85011866999,,IFSMS 2019,Toolmarks,Toolmarks
"Pelletti G., Cecchetto G., Viero A., Fais P., Weber M., Miotto D., Montisci M., Viel G., Giraudo C.",57035455200;7005539247;55613229200;36552190300;57213671041;7007013799;6603171719;25226336000;36645827200;,"Accuracy, precision and inter-rater reliability of micro-CT analysis of false starts on bones. A preliminary validation study",2017,Legal Medicine,29,,,38,43,,8,10.1016/j.legalmed.2017.10.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030835649&doi=10.1016%2fj.legalmed.2017.10.003&partnerID=40&md5=1457234e3c7fe317d821956dee067ca5,"Department of Legal and Occupational Medicine, Toxicology and Public Health, University of Padua, Padua, Italy; Department of Medical and Surgical Sciences, Unit of Legal Medicine, University of Bologna, Bologna, Italy; Department of Biomedical Imaging and Image-guided Therapy, Medical University of Vienna, Vienna, Austria; Department of Medicine (DiMED), Institute of Radiology, University-Hospital of Padova, Padova, Italy","Pelletti, G., Department of Legal and Occupational Medicine, Toxicology and Public Health, University of Padua, Padua, Italy; Cecchetto, G., Department of Legal and Occupational Medicine, Toxicology and Public Health, University of Padua, Padua, Italy; Viero, A., Department of Legal and Occupational Medicine, Toxicology and Public Health, University of Padua, Padua, Italy; Fais, P., Department of Medical and Surgical Sciences, Unit of Legal Medicine, University of Bologna, Bologna, Italy; Weber, M., Department of Biomedical Imaging and Image-guided Therapy, Medical University of Vienna, Vienna, Austria; Miotto, D., Department of Medicine (DiMED), Institute of Radiology, University-Hospital of Padova, Padova, Italy; Montisci, M., Department of Legal and Occupational Medicine, Toxicology and Public Health, University of Padua, Padua, Italy; Viel, G., Department of Legal and Occupational Medicine, Toxicology and Public Health, University of Padua, Padua, Italy; Giraudo, C., Department of Medicine (DiMED), Institute of Radiology, University-Hospital of Padova, Padova, Italy",False starts; Forensic anthropology; Micro-CT; Qualitative and quantitative assessment; Validation study,bone; correlation coefficient; forensic anthropology; human; interrater reliability; micro-computed tomography; pathologist; quantitative analysis; radiologist; validation study; evaluation study; forensic anthropology; micro-computed tomography; observer variation; reproducibility; standards; statistics and numerical data; validation study; Bone and Bones; Evaluation Studies as Topic; Forensic Anthropology; Humans; Observer Variation; Reproducibility of Results; X-Ray Microtomography,"Viel, G.; Department of Legal and Occupational Medicine, Toxicology and Public Health, University of Padua, Via Falloppio 50, Italy; email: guido.viel@unipd.it",Article,Final,,Scopus,2-s2.0-85030835649,,IFSMS 2019,Toolmarks,Toolmarks
"Humphrey C., Kumaratilake J., Henneberg M.",57188701425;6603221879;7006985833;,Characteristics of Bone Injuries Resulting from Knife Wounds Incised with Different Forces,2017,Journal of Forensic Sciences,62,6,,1445,1451,,2,10.1111/1556-4029.13467,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013635714&doi=10.1111%2f1556-4029.13467&partnerID=40&md5=6fa2bc7063cfdfe3c74d9fc951185760,"Biological Anthropology and Comparative Anatomy Research Unit, Medical School North, University of Adelaide, Frome Road, Adelaide, SA  5005, Australia","Humphrey, C., Biological Anthropology and Comparative Anatomy Research Unit, Medical School North, University of Adelaide, Frome Road, Adelaide, SA  5005, Australia; Kumaratilake, J., Biological Anthropology and Comparative Anatomy Research Unit, Medical School North, University of Adelaide, Frome Road, Adelaide, SA  5005, Australia; Henneberg, M., Biological Anthropology and Comparative Anatomy Research Unit, Medical School North, University of Adelaide, Frome Road, Adelaide, SA  5005, Australia",force; forensic science; incised wounds; knife wound; sharp force trauma; trauma,"animal; animal model; bone; equipment design; human; injuries; pathology; pig; stab wound; weapon; Animals; Bone and Bones; Equipment Design; Humans; Models, Animal; Swine; Weapons; Wounds, Stab","Humphrey, C.; Biological Anthropology and Comparative Anatomy Research Unit, Medical School North, University of Adelaide, Frome Road, Australia; email: caitlin.humphrey@adelaide.edu.au",Article,Final,,Scopus,2-s2.0-85013635714,,IFSMS 2019,Toolmarks,Toolmarks
"Ghui M., Eliopoulos C., Borrini M.",,A Methodology in Differentiating between Knives from Cut Marks on Bone,2016,,,,,,,,1,,,,"Ghui, M.; Eliopoulos, C.; Borrini, M.",,,,,Final,,Scopus,2-s2.0-85082835079,,IFSMS 2019,Toolmarks,Toolmarks
"Norman D.G., Watson D.G., Burnett B., Fenne P.M., Williams M.A.",56372315100;35560530200;55693998200;44661072500;57209130353;,The cutting edge — Micro-CT for quantitative toolmark analysis of sharp force trauma to bone,2018,Forensic Science International,283,,,156,172,,12,10.1016/j.forsciint.2017.12.039,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039870341&doi=10.1016%2fj.forsciint.2017.12.039&partnerID=40&md5=ad5ed7115e71d33143cd4f9d25315290,"WMG, International Manufacturing Centre, University of Warwick, Coventry, CV4 7AL, United Kingdom; Department of Psychology, University of Warwick, Coventry, CV4 7AL, United Kingdom; Anatomy & Surgical Training Centre Manager, UHCW NHS Trust, Coventry, CV2 2DX, United Kingdom; Head of Physical Protection Group, Threat Mitigation Technologies, Metropolitan Police Service, London, NW1 4EE, United Kingdom","Norman, D.G., WMG, International Manufacturing Centre, University of Warwick, Coventry, CV4 7AL, United Kingdom; Watson, D.G., Department of Psychology, University of Warwick, Coventry, CV4 7AL, United Kingdom; Burnett, B., Anatomy & Surgical Training Centre Manager, UHCW NHS Trust, Coventry, CV2 2DX, United Kingdom; Fenne, P.M., Head of Physical Protection Group, Threat Mitigation Technologies, Metropolitan Police Service, London, NW1 4EE, United Kingdom; Williams, M.A., WMG, International Manufacturing Centre, University of Warwick, Coventry, CV4 7AL, United Kingdom",Cut marks; Knife/knives; Micro-CT; Scanning electron microscopy (SEM); Striations; Toolmark analysis,"adult; animal tissue; Article; bone injury; controlled study; female; forensic science; human; knife cut; male; micro-computed tomography; microscopy; nonhuman; pig; priority journal; quantitative analysis; rib; scanning electron microscopy; three dimensional printing; animal; animal model; diagnostic imaging; forensic pathology; injuries; stab wound; statistical model; three dimensional imaging; weapon; Animals; Forensic Pathology; Humans; Imaging, Three-Dimensional; Logistic Models; Microscopy; Microscopy, Electron, Scanning; Models, Animal; Printing, Three-Dimensional; Ribs; Swine; Weapons; Wounds, Stab; X-Ray Microtomography","Norman, D.G.; WMG, International Manufacturing Centre, University of WarwickUnited Kingdom; email: d.norman.3@warwick.ac.uk",Article,Final,,Scopus,2-s2.0-85039870341,,IFSMS 2019,Toolmarks,Toolmarks
Tennick C.,,Cutting-edge Research: Identification and Classification of Knife Trauma on Bone,2017,,,,,,,,1,,,,"Tennick, C.",,,,,Final,,Scopus,2-s2.0-85082810484,,IFSMS 2019,Toolmarks,Toolmarks
"Nogueira L., Quatrehomme G., Rallon C., Adalian P., Alunni V.",56708221700;7003553882;57191821879;6603650298;8734186500;,Saw marks in bones: A study of 170 experimental false start lesions,2016,Forensic Science International,268,,,123,130,,13,10.1016/j.forsciint.2016.09.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994048556&doi=10.1016%2fj.forsciint.2016.09.018&partnerID=40&md5=211ac59285c948bc00e57d1adfac8b4c,"Laboratoire de Médecine Légale et d'Anthropologie médico-légale, Faculté de Médecine de Nice, Université Nice Côte d'Azur, 28 Avenue de Valombrose, Nice Cedex 2, 06107, France; Laboratoire de Médecine Légale et d'Anthropologie médico-légale, Faculté de Médecine de Nice, Université Nice Côte d'Azur and CEPAM, UMR CNRS n° 7264, Avenue de Valombrose, Nice Cedex 2, 06107, France; Laboratoire d'Anthropologie Bio-Culturelle, Droit, Éthique et Santé, Faculté de Médecine de Marseille, Université d'Aix-Marseille, UMR 7268 ADES, Secteur Nord, Bâtiment A—CS80011, Bd Pierre Dramard, Marseille Cedex 15, 13344, France","Nogueira, L., Laboratoire de Médecine Légale et d'Anthropologie médico-légale, Faculté de Médecine de Nice, Université Nice Côte d'Azur, 28 Avenue de Valombrose, Nice Cedex 2, 06107, France; Quatrehomme, G., Laboratoire de Médecine Légale et d'Anthropologie médico-légale, Faculté de Médecine de Nice, Université Nice Côte d'Azur and CEPAM, UMR CNRS n° 7264, Avenue de Valombrose, Nice Cedex 2, 06107, France; Rallon, C., Laboratoire de Médecine Légale et d'Anthropologie médico-légale, Faculté de Médecine de Nice, Université Nice Côte d'Azur, 28 Avenue de Valombrose, Nice Cedex 2, 06107, France; Adalian, P., Laboratoire d'Anthropologie Bio-Culturelle, Droit, Éthique et Santé, Faculté de Médecine de Marseille, Université d'Aix-Marseille, UMR 7268 ADES, Secteur Nord, Bâtiment A—CS80011, Bd Pierre Dramard, Marseille Cedex 15, 13344, France; Alunni, V., Laboratoire de Médecine Légale et d'Anthropologie médico-légale, Faculté de Médecine de Nice, Université Nice Côte d'Azur and CEPAM, UMR CNRS n° 7264, Avenue de Valombrose, Nice Cedex 2, 06107, France",Casting; Dismemberment; Forensic osteology; Human bones; Saw marks; Stereomicroscope,"aged; animal tissue; Article; bone lesion; cortical bone; female; femur; forensic identification; forensic science; hardness; human; human tissue; nonhuman; osteology; pig; priority journal; saw mark; stereomicroscopy; surface property; thickness; very elderly; animal; corpse dismemberment; equipment design; femur; forensic pathology; injuries; microscopy; pathology; stab wound; weapon; Animals; Corpse Dismemberment; Equipment Design; Femur; Forensic Pathology; Humans; Microscopy; Swine; Weapons; Wounds, Stab","Nogueira, L.; Laboratoire de Médecine Légale et d'Anthropologie médico-légale, Faculté de Médecine de Nice, Université Nice Côte d'Azur, 28 Avenue de Valombrose, France; email: luisa.nogueira@unice.fr",Article,Final,,Scopus,2-s2.0-84994048556,,IFSMS 2019,Toolmarks,Toolmarks
"Nogueira L., Alunni V., Bernardi C., Quatrehomme G.",56708221700;8734186500;57203011570;7003553882;,Saw marks in bones: A study of “secondary features” of false start lesions,2018,Forensic Science International,290,,,157,161,,4,10.1016/j.forsciint.2018.06.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050232160&doi=10.1016%2fj.forsciint.2018.06.023&partnerID=40&md5=f0036d6f2ba9e84639f90e9841cb796b,"Institut Universitaire d'Anthropologie Médico-Légale, Faculté de Médecine, Université Côte d'Azur, 28 Avenue de Valombrose, Cedex 2, Nice, 06107, France; CEPAM (UMR CNRS 7264), 28 Avenue de Valombrose, Cedex 2, Nice, 06107, France","Nogueira, L., Institut Universitaire d'Anthropologie Médico-Légale, Faculté de Médecine, Université Côte d'Azur, 28 Avenue de Valombrose, Cedex 2, Nice, 06107, France; Alunni, V., Institut Universitaire d'Anthropologie Médico-Légale, Faculté de Médecine, Université Côte d'Azur, 28 Avenue de Valombrose, Cedex 2, Nice, 06107, France, CEPAM (UMR CNRS 7264), 28 Avenue de Valombrose, Cedex 2, Nice, 06107, France; Bernardi, C., Institut Universitaire d'Anthropologie Médico-Légale, Faculté de Médecine, Université Côte d'Azur, 28 Avenue de Valombrose, Cedex 2, Nice, 06107, France; Quatrehomme, G., Institut Universitaire d'Anthropologie Médico-Légale, Faculté de Médecine, Université Côte d'Azur, 28 Avenue de Valombrose, Cedex 2, Nice, 06107, France, CEPAM (UMR CNRS 7264), 28 Avenue de Valombrose, Cedex 2, Nice, 06107, France",Dismemberment; False starts; Forensic anthropology; Saw bone lesions; Stereomicroscopy; Tool mark analysis,aged; Article; bone examination; bone lesion; bone structure; female; femur; forensic anthropology; human; musculoskeletal system parameters; nonhuman; priority journal; stereomicroscopy; stria; tooth size; very elderly; animal; corpse dismemberment; forensic pathology; microscopy; pathology; pig; Animals; Corpse Dismemberment; Femur; Forensic Pathology; Humans; Microscopy; Swine,"Nogueira, L.; Institut Universitaire d'Anthropologie Médico-Légale, Faculté de Médecine, Université Côte d'Azur, 28 Avenue de Valombrose, Cedex 2, France; email: luisa.nogueira@unice.fr",Article,Final,,Scopus,2-s2.0-85050232160,,IFSMS 2019,Toolmarks,Toolmarks
"Norman D.G., Baier W., Watson D.G., Burnett B., Painter M., Williams M.A.",56372315100;57170082300;35560530200;55693998200;57204567711;57209130353;,Micro-CT for saw mark analysis on human bone,2018,Forensic Science International,293,,,91,100,,9,10.1016/j.forsciint.2018.10.027,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056161274&doi=10.1016%2fj.forsciint.2018.10.027&partnerID=40&md5=eb8c51cd43affbe5d2ae221a182cba1c,"WMG, International Manufacturing Centre, University of Warwick CoventryCV4 7AL, United Kingdom; Department of Psychology, University of Warwick CoventryCV4 7AL, United Kingdom; Anatomy & Surgical Training Centre Manager, UHCW NHS Trust, Coventry, CV2 2DX, United Kingdom; Assistant Director of Forensic Services, West Midlands Police, Birmingham, B4 6NQ, United Kingdom","Norman, D.G., WMG, International Manufacturing Centre, University of Warwick CoventryCV4 7AL, United Kingdom; Baier, W., WMG, International Manufacturing Centre, University of Warwick CoventryCV4 7AL, United Kingdom; Watson, D.G., Department of Psychology, University of Warwick CoventryCV4 7AL, United Kingdom; Burnett, B., Anatomy & Surgical Training Centre Manager, UHCW NHS Trust, Coventry, CV2 2DX, United Kingdom; Painter, M., Assistant Director of Forensic Services, West Midlands Police, Birmingham, B4 6NQ, United Kingdom; Williams, M.A., WMG, International Manufacturing Centre, University of Warwick CoventryCV4 7AL, United Kingdom",Bone; Dismemberment; Forensic toolmarks; Micro-computed tomography (Micro-CT); Saw,article; controlled study; human; image analysis; long bone; micro-computed tomography; corpse dismemberment; diagnostic imaging; femur; forensic anthropology; injuries; pathology; procedures; tibia; Corpse Dismemberment; Femur; Forensic Anthropology; Humans; Tibia; X-Ray Microtomography,"Williams, M.A.; WMG, International Manufacturing Centre, University of Warwick CoventryUnited Kingdom; email: m.a.williams.1@warwick.ac.uk",Article,Final,,Scopus,2-s2.0-85056161274,,IFSMS 2019,Toolmarks,Toolmarks
Greer S.Y.,,Quantifying variation in kerf wall striations created by hacksaws and reciprocating saws,2018,Forensic Anthropol.,1,03-Jan,,160,169,,2,,,,"Greer, S.Y.",,,,,Final,,Scopus,2-s2.0-85064189583,,IFSMS 2019,Toolmarks,Toolmarks
"Berger J.M., Pokines J.T., Moore T.L.",57198791490;6507249222;35414637400;,"Analysis of Class Characteristics of Reciprocating Saws,",2018,Journal of Forensic Sciences,63,6,,1661,1672,,4,10.1111/1556-4029.13759,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042193429&doi=10.1111%2f1556-4029.13759&partnerID=40&md5=8e1b577e5b786e76b27d74dc1c59c54f,"Department of Anthropology, University of South Florida, 4202 East Fowler Avenue, SOC 107, Tampa, FL  33620, United States; Department of Anatomy and Neurobiology, Boston University School of Medicine, 72 East Concord Street, Boston, MA  02118, United States; Massachusetts Office of Chief Medical Examiner, 720 Albany Street, Boston, MA  02118, United States","Berger, J.M., Department of Anthropology, University of South Florida, 4202 East Fowler Avenue, SOC 107, Tampa, FL  33620, United States; Pokines, J.T., Department of Anatomy and Neurobiology, Boston University School of Medicine, 72 East Concord Street, Boston, MA  02118, United States, Massachusetts Office of Chief Medical Examiner, 720 Albany Street, Boston, MA  02118, United States; Moore, T.L., Department of Anatomy and Neurobiology, Boston University School of Medicine, 72 East Concord Street, Boston, MA  02118, United States",dismemberment; forensic anthropology; forensic science; reciprocating saws; sharp force trauma; skeletal trauma,,"Berger, J.M.; Department of Anthropology, University of South Florida, 4202 East Fowler Avenue, SOC 107, United States; email: berger.jacquelinem@gmail.com",Article,Final,,Scopus,2-s2.0-85042193429,,IFSMS 2019,Toolmarks,Toolmarks
