Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Kessler G.,,The Role of Computer Forensics in Law Enforcement,2005,The Role of Computer Forensics in Law Enforcement,NA,,NA,NA,NA,NA,4,,http://www.garykessler.net/library/role_of_computer_forensics.html,,"Kessler, G.",,,,Website,Final,,Scopus,2-s2.0-34548115424,"June, 2020",IFSMS 2007,Digital Evidence,Digital Evidence
[No author name available],,Computer Forensics,2005,US-CERT,NA,,NA,NA,NA,NA,NA,,www.us-cert.gov/reading_room/forensics.pdf,,,,,,Website,,,,,"June, 2020",IFSMS 2007,Digital Evidence,Digital Evidence
"Rogers M.K., Seigfried K.",,The future of computer forensics: A needs analysis survey,2004,The Future of Computer Forensics: A Needs Analysis Survey,NA,,NA,12,16,NA,1,,https://www.cerias.purdue.edu/tools_and_resources/bibtex_archive/archive/2003-30.pdf,Purdue University,"Rogers, M.K.; Seigfried, K.",,,,Article,Final,,Scopus,2-s2.0-84869460779,,IFSMS 2007,Digital Evidence,Digital Evidence
"Meyers M., Rogers M.",,Computer forensics: The need for standardization and certification,2004,International Journal of Digital Evidence,3,2,NA,1,11,NA,59,,http://www.utica.edu/academic/institutes/ecii/publications/articles/A0B7F51C-D8F9-A0D0-7F387126198F12F6.pdf,Perdue University,"Meyers, M.; Rogers, M.",,,,Article,Final,,Scopus,2-s2.0-33847204918,,IFSMS 2007,Digital Evidence,Digital Evidence
Wall D.S.,,Policing cybercrimes: Situating the public police in networks of security within cyberspace,2007,Police Practice and Research,8,2,NA,183,205,NA,74,,http://www.informaworld.com/smpp/content~db=all~content=a778874971~tab=content,,"Wall, D.S.",,,,Website,Final,,Scopus,2-s2.0-77951201601,"June, 2020",IFSMS 2007,Digital Evidence,Digital Evidence
[No author name available],,Mooreís Law,2007," Wikipedia, the free encyclopedia",NA,,NA,NA,NA,NA,NA,http://en.wikipedia.org/wiki/Moore%27s_law,,,,,,,Article,,,,,,IFSMS 2007,Digital Evidence,Digital Evidence
"Jansen W., Ayers R.",,Guidelines on Cell Phone Forensics,2007,Guidelines on Cell Phone Forensics,NA,,NA,NA,NA,NA,113,,http://csrc.nist.gov/publications/nistpubs/800-101/SP800-101.pdf,,"Jansen, W.; Ayers, R.",computer forensics; cell phones; digital evidence,,,Article,Final,,Scopus,2-s2.0-48749111433,,IFSMS 2007,Digital Evidence,Digital Evidence
Al-Zarouni M.,56134320400;,Mobile handset forensic evidence: A challenge for law enforcement,2006,Proceedings of 4th Australian Digital Forensics Conference,NA,,NA,NA,NA,NA,16,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867717519&partnerID=40&md5=24bbe852f7b5166c229057350a8c3acb,"School of Computer and Information Science, Edith Cowan University, Australia","Al-Zarouni, M., School of Computer and Information Science, Edith Cowan University, Australia",Cell phone evidence; Digital device forensics; Mobile phone forensic toolkits; Mobile phone forensics,Cell phone; Computing power; Criminal case; Data carriers; Emerging technologies; Forensic evidence; Mobile handsets; Mobile phone handsets; Potential impacts; Semiconductor technology; Cellular telephones; Computer forensics; Digital devices; Electronic crime countermeasures; Mobile devices; Semiconductor device manufacture; Mobile phones,"Al-Zarouni, M.; School of Computer and Information Science, Edith Cowan UniversityAustralia; email: forensics@marwan.com",Conference Paper,Final,,Scopus,2-s2.0-84867717519,,IFSMS 2007,Digital Evidence,Digital Evidence
Becker D.,,Toshiba Reports Battery Breakthrough,2005,Toshiba Reports Battery Breakthrough,NA,,NA,NA,NA,NA,2,,http://www.fool.com/investing/high-growth/2005/04/14/toshibas-battery-breakthrough.aspx,,"Becker, D.",,,,Website,Final,,Scopus,2-s2.0-65949110054,"June, 2020",IFSMS 2007,Digital Evidence,Digital Evidence
Al-Zarouni M.,56134320400;,Mobile handset forensic evidence: A challenge for law enforcement,2006,Proceedings of 4th Australian Digital Forensics Conference,NA,,NA,NA,NA,NA,16,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867717519&partnerID=40&md5=24bbe852f7b5166c229057350a8c3acb,"School of Computer and Information Science, Edith Cowan University, Australia","Al-Zarouni, M., School of Computer and Information Science, Edith Cowan University, Australia",Cell phone evidence; Digital device forensics; Mobile phone forensic toolkits; Mobile phone forensics,Cell phone; Computing power; Criminal case; Data carriers; Emerging technologies; Forensic evidence; Mobile handsets; Mobile phone handsets; Potential impacts; Semiconductor technology; Cellular telephones; Computer forensics; Digital devices; Electronic crime countermeasures; Mobile devices; Semiconductor device manufacture; Mobile phones,"Al-Zarouni, M.; School of Computer and Information Science, Edith Cowan UniversityAustralia; email: forensics@marwan.com",Conference Paper,Final,,Scopus,2-s2.0-84867717519,,IFSMS 2007,Digital Evidence,Digital Evidence
Richard III G. G.,,Research in Next-Generation Digital Forensics,2007,,NA,,NA,NA,NA,NA,NA,,http://www.cs.uno.edu/~golden,," Richard III, G. G. ",,,,Website,,,,,"June, 2020",IFSMS 2007,Digital Evidence,Digital Evidence
ACPO,[No author id available],"Good Practice Guide for Computer based Electronic Evidence, Version 3.0",2004,"Good Practice Guide for Computer based Electronic Evidence, Version 3.0",NA,,NA,NA,NA,5,NA,,http://www.digital-detective.co.uk/documents/ACPO%20Guide%20v3.0.pdf,,,,,,Guide,Final,,Scopus,2-s2.0-84882106177,,IFSMS 2007,Digital Evidence,Digital Evidence
"Ferraro M. M.,  Sudol, J.",,Internet Crimes Against Children in Forensic Computer Crime Investigation,2007,Taylor and Franscis,NA,,NA,129,148,NA,NA,,,,"Ferraro, M. M. and Sudol, J.",,,,Book Chapter,,,,,,IFSMS 2007,Digital Evidence,Digital Evidence
[No author name available],[No author id available],World Internet Users and Population Statistics,2010,Http://www.internetworldstats.com/stats.htm,,,NA,,,NA,1,,,,,,,,Website,Final,NA,Scopus,2-s2.0-84886332034,"June, 2020",IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],[No author id available],World Internet Users and Population Statistics,2010,Http://www.internetworldstats.com/stats.htm,,,NA,,,NA,1,,,,,,,,Website,Final,NA,Scopus,2-s2.0-84886332034,"June, 2020",IFSMS 2010,Digital Evidence,Digital Evidence
Helft Miguel,,"""""YouTube: We‚Äôre Bigger Than You Thought",2010,The New York Times,,,NA,,,NA,NA,http://bits.blogs.nytimes.com/2009/10/09/youtube-werebigger-than-you-thought,,,,,,,News Article,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
Sommer P.,7005907820;,Forensic science standards in fast-changing environments,2010,Science and Justice,50,1,NA,12,17,NA,8,10.1016/j.scijus.2009.11.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77349102237&doi=10.1016%2fj.scijus.2009.11.006&partnerID=40&md5=0826074723cc4b8eb15869b5d331f45c,"London School of Economics and Political Science, Open University, United Kingdom","Sommer, P., London School of Economics and Political Science, Open University, United Kingdom",,computer; conference paper; environment; evaluation; forensic science; mobile phone; peer review; Computers; Expert Testimony; Forensic Sciences; Humans; Professional Competence; Research,"Sommer, P.; London School of Economics and Political Science, Open UniversityUnited Kingdom; email: p.m.sommer@lse.ac.uk",Conference Paper,Final,NA,Scopus,2-s2.0-77349102237,,IFSMS 2010,Digital Evidence,Digital Evidence
Sommer P.,7005907820;,Forensic science standards in fast-changing environments,2010,Science and Justice,50,1,NA,12,17,NA,8,10.1016/j.scijus.2009.11.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77349102237&doi=10.1016%2fj.scijus.2009.11.006&partnerID=40&md5=0826074723cc4b8eb15869b5d331f45c,"London School of Economics and Political Science, Open University, United Kingdom","Sommer, P., London School of Economics and Political Science, Open University, United Kingdom",,computer; conference paper; environment; evaluation; forensic science; mobile phone; peer review; Computers; Expert Testimony; Forensic Sciences; Humans; Professional Competence; Research,"Sommer, P.; London School of Economics and Political Science, Open UniversityUnited Kingdom; email: p.m.sommer@lse.ac.uk",Conference Paper,Final,NA,Scopus,2-s2.0-77349102237,,IFSMS 2010,Digital Evidence,Digital Evidence
"Casey E., Ferraro M., Nguyen L.",9843819800;7103178459;35485092700;,Investigation delayed is justice denied: Proposals for expediting forensic examinations of digital evidence,2009,Journal of Forensic Sciences,54,6,NA,1353,1364,NA,45,10.1111/j.1556-4029.2009.01150.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350511727&doi=10.1111%2fj.1556-4029.2009.01150.x&partnerID=40&md5=42dbafd3b576ba90ea6bb192ec7db496,"Johns Hopkins University Information Security Institute, Wyman Park Building, 3400 North Charles Street, Baltimore, MD 21218, United States; Technology Forensics, LLC, Waterbury, CT, United States; Stroz Friedberg, LLC, Boston, MA, United States","Casey, E., Johns Hopkins University Information Security Institute, Wyman Park Building, 3400 North Charles Street, Baltimore, MD 21218, United States; Ferraro, M., Technology Forensics, LLC, Waterbury, CT, United States; Nguyen, L., Stroz Friedberg, LLC, Boston, MA, United States",Digital evidence; Digital forensics; Ethical considerations; Forensic best practices; Forensic science; In-depth forensic examination; Laboratory management; Survey forensic examination; Triage forensic inspection,"article; digital imaging; forensic pathology; justice; legal evidence; priority journal; quantitative analysis; Computers; Efficiency, Organizational; Forensic Medicine; Humans; Information Storage and Retrieval; Software","Casey, E.; Johns Hopkins University Information Security Institute, Wyman Park Building, 3400 North Charles Street, Baltimore, MD 21218, United States; email: eoghan@jhu.edu",Article,Final,NA,Scopus,2-s2.0-70350511727,,IFSMS 2010,Digital Evidence,Digital Evidence
"Casey E., Ferraro M., Nguyen L.",9843819800;7103178459;35485092700;,Investigation delayed is justice denied: Proposals for expediting forensic examinations of digital evidence,2009,Journal of Forensic Sciences,54,6,NA,1353,1364,NA,45,10.1111/j.1556-4029.2009.01150.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350511727&doi=10.1111%2fj.1556-4029.2009.01150.x&partnerID=40&md5=42dbafd3b576ba90ea6bb192ec7db496,"Johns Hopkins University Information Security Institute, Wyman Park Building, 3400 North Charles Street, Baltimore, MD 21218, United States; Technology Forensics, LLC, Waterbury, CT, United States; Stroz Friedberg, LLC, Boston, MA, United States","Casey, E., Johns Hopkins University Information Security Institute, Wyman Park Building, 3400 North Charles Street, Baltimore, MD 21218, United States; Ferraro, M., Technology Forensics, LLC, Waterbury, CT, United States; Nguyen, L., Stroz Friedberg, LLC, Boston, MA, United States",Digital evidence; Digital forensics; Ethical considerations; Forensic best practices; Forensic science; In-depth forensic examination; Laboratory management; Survey forensic examination; Triage forensic inspection,"article; digital imaging; forensic pathology; justice; legal evidence; priority journal; quantitative analysis; Computers; Efficiency, Organizational; Forensic Medicine; Humans; Information Storage and Retrieval; Software","Casey, E.; Johns Hopkins University Information Security Institute, Wyman Park Building, 3400 North Charles Street, Baltimore, MD 21218, United States; email: eoghan@jhu.edu",Article,Final,NA,Scopus,2-s2.0-70350511727,,IFSMS 2010,Digital Evidence,Digital Evidence
Harris G.J.,,Metadata: High-tech invisible ink legal considerations,2009,Mississippi Law Journal,78,4,NA,939,963,NA,1,,,,"Harris, G.J.",,,,Article,Final,NA,Scopus,2-s2.0-84943640390,,IFSMS 2010,Digital Evidence,Digital Evidence
"Dennis Browning, Gary C Kessler",,Farmville,2009,The jounral of Digital Forensics,4,2,NA,57,,NA,NA,,,,,,,,Article,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
"Dennis Browning, Gary C Kessler",,Farmville,2009,The jounral of Digital Forensics,4,2,NA,57,,NA,NA,,,,,,,,Article,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
"Daisuke Takahashia, Yang Xiaoa, Yan Zhangb, Periklis Chatzimisiosc, Hsiao-Hwa Chend",,User Fingerprinting and its Applications for Intrusion Detector,2010,Computers & Mathematics with Applications,60,2,NA,307,318,NA,NA,https://doi.org/10.1016/j.camwa.2010.01.002,https://www.sciencedirect.com/science/article/pii/S0898122110000131,,"Daisuke Takahashi, Yang Xiao, University of Alabama, USA; Yan Zhang, Simula Research Laboratory, Norway; Periklis Chatzimisios, University of Macedonia, Greece; Hsiao-Hwa Chen, Department of Engineering Science, National Cheng Kung University, Taiwan",,,"Daisuke Takahashi, Yang Xiao, University of Alabama, USA; Yan Zhang, Simula Research Laboratory, Norway; Periklis Chatzimisios, University of Macedonia, Greece; Hsiao-Hwa Chen, Department of Engineering Science, National Cheng Kung University, Taiwan",Article,Final,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
"Daisuke Takahashia, Yang Xiaoa, Yan Zhangb, Periklis Chatzimisiosc, Hsiao-Hwa Chend",,User Fingerprinting and its Applications for Intrusion Detector,2010,Computers & Mathematics with Applications,60,2,NA,307,318,NA,NA,https://doi.org/10.1016/j.camwa.2010.01.003,https://www.sciencedirect.com/science/article/pii/S0898122110000131,"University of Alabama, USA; Simula Research Laboratory, Norway; University of Macedonia, Greece; Department of Engineering Science, National Cheng Kung University, Taiwan","Daisuke Takahashi, Yang Xiao, University of Alabama, USA; Yan Zhang, Simula Research Laboratory, Norway; Periklis Chatzimisios, University of Macedonia, Greece; Hsiao-Hwa Chen, Department of Engineering Science, National Cheng Kung University, Taiwan",,,"Daisuke Takahashi, Yang Xiao, University of Alabama, USA; Yan Zhang, Simula Research Laboratory, Norway; Periklis Chatzimisios, University of Macedonia, Greece; Hsiao-Hwa Chen, Department of Engineering Science, National Cheng Kung University, Taiwan",Article,Final,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
Glen Dardick,,The Increasing Sophistication of Technology Users: The Case for Counter Anti-Forensics Training,2009,International workshop on E forensics Law,,,NA,,,NA,NA,,,"Professor of Information Systems, Longwood University, USA","Dr Glen Dardick, Professor of Information Systems, Longwood University, USA",,,"Professor of Information Systems, Longwood University, USA",Presentation,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],,Truecrypt,2010,,,,NA,,,NA,NA,http://www.truecrypt.org/,,,,,,,Website,,NA,,,"June, 2020",IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],,Truecrypt,2010,,,,NA,,,NA,NA,http://www.truecrypt.org/statistics,,,,,,,Website,,NA,,,"June, 2020",IFSMS 2010,Digital Evidence,Digital Evidence
Forte D.,57213792512;,Do encrypted disks spell the end of forensics?,2009,Computer Fraud and Security,2009,2,NA,18,20,NA,3,10.1016/S1361-3723(09)70023-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-61349130203&doi=10.1016%2fS1361-3723%2809%2970023-5&partnerID=40&md5=d63fc003ca3e898e7b6a5fce08a5e585,"CISM, CFE, founder and CEO, Italy","Forte, D., CISM, CFE, founder and CEO, Italy",,Data loss; Legal compliances; Laptop computers,"Forte, D.; CISM, CFE, founder and CEOItaly",Article,Final,NA,Scopus,2-s2.0-61349130203,,IFSMS 2010,Digital Evidence,Digital Evidence
Behr D.J.,,"Anti-Forensics: What It Is, What It Does and Why You Need to Know",2008,New Jersey Lawyer Magazine,255,,NA,4,9,NA,3,,,,"Behr, D.J.",,,,Article,Final,NA,Scopus,2-s2.0-84905967773,,IFSMS 2010,Digital Evidence,Digital Evidence
Behr D.J.,,"Anti-Forensics: What It Is, What It Does and Why You Need to Know",2008,New Jersey Lawyer Magazine,255,,NA,4,9,NA,3,,,,"Behr, D.J.",,,,Article,Final,NA,Scopus,2-s2.0-84905967773,,IFSMS 2010,Digital Evidence,Digital Evidence
Behr D.J.,,"Anti-Forensics: What It Is, What It Does and Why You Need to Know",2008,New Jersey Lawyer Magazine,255,,NA,4,9,NA,3,,,,"Behr, D.J.",,,,Article,Final,NA,Scopus,2-s2.0-84905967773,,IFSMS 2010,Digital Evidence,Digital Evidence
"Sutherland I., Davies G., Pringle N., Blyth A.",,The impact of hard disk firmware steganography on computer forensics,2009,"Journal of Digital Forensics, Security and Law",4,2,NA,73,84,NA,3,,,,"Sutherland, I.; Davies, G.; Pringle, N.; Blyth, A.",,,,Article,Final,NA,Scopus,2-s2.0-79960610625,,IFSMS 2010,Digital Evidence,Digital Evidence
"Sutherland I., Davies G., Pringle N., Blyth A.",,The impact of hard disk firmware steganography on computer forensics,2009,"Journal of Digital Forensics, Security and Law",4,2,NA,73,84,NA,3,,,,"Sutherland, I.; Davies, G.; Pringle, N.; Blyth, A.",,,,Article,Final,NA,Scopus,2-s2.0-79960610625,,IFSMS 2010,Digital Evidence,Digital Evidence
"Kuncik Noemi, Harbison Andy",,Counter Forensics and the Push to Stay Ahead of the Game,2010,Digital Forensics Magazine,2,,NA,19,,NA,NA,,,,,,,,Magazine,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
Chval Keith,,Information Convergence: At The Boundaries Of Access Litigating at the Boundaries,2009,John Marshall Journal of Computer and Information Law Symposium Issue,25,4,NA,609,618,NA,NA,,https://repository.jmls.edu/cgi/viewcontent.cgi?article=1019&context=jitpl,,,,,,Article,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
Chval Keith,,Information Convergence: At The Boundaries Of Access Litigating at the Boundaries,2009,John Marshall Journal of Computer and Information Law Symposium Issue,25,4,NA,609,618,NA,NA,,https://repository.jmls.edu/cgi/viewcontent.cgi?article=1019&context=jitpl,,,,,,Article,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
Chval Keith,,Information Convergence: At The Boundaries Of Access Litigating at the Boundaries,2009,John Marshall Journal of Computer and Information Law Symposium Issue,25,4,NA,609,618,NA,NA,,https://repository.jmls.edu/cgi/viewcontent.cgi?article=1019&context=jitpl,,,,,,Article,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
Chval Keith,,Information Convergence: At The Boundaries Of Access Litigating at the Boundaries,2009,John Marshall Journal of Computer and Information Law Symposium Issue,25,4,NA,609,618,NA,NA,,https://repository.jmls.edu/cgi/viewcontent.cgi?article=1019&context=jitpl,,,,,,Article,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],[No author id available],Facebook,,Facebook.com (2008) Press Room,,,NA,,,NA,1,,,,,,,,Website,Final,NA,Scopus,2-s2.0-74549180750,"June, 2020",IFSMS 2010,Digital Evidence,Digital Evidence
Jordan Z.,,Facebook,,Facebook.com,,,NA,,,NA,3,,,,"Jordan, Z.",,,,Website,Final,NA,Scopus,2-s2.0-85061105270,"June, 2020",IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],[No author id available],MySpace,2019,MySpace.com,,,NA,,,NA,3,,,,,,,,Website,Final,NA,Scopus,2-s2.0-49049119223,"June, 2020",IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],[No author id available],MySpace,2019,MySpace.com,,,NA,,,NA,3,,,,,,,,Website,Final,NA,Scopus,2-s2.0-49049119223,"June, 2020",IFSMS 2010,Digital Evidence,Digital Evidence
Minotti Kathrine,,The Advent of Digital Diaries: Implications of Social Networking Web Sites for the Legal Legal Profession,2009,South Carolina Law Review,60,,NA,1057,,NA,NA,,https://heinonline.org/HOL/LandingPage?handle=hein.journals/sclr60&div=39&id=&page=,,,,,,Article,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
Berman S.P.,,"Web 2.0: What's evidence between """"friends""""?",2009,Bos. B.J.,,,NA,5,,NA,3,,,,"Berman, S.P.",,,,Article,Final,NA,Scopus,2-s2.0-84855268646,,IFSMS 2010,Digital Evidence,Digital Evidence
Berman S.P.,,"Web 2.0: What's evidence between """"friends""""?",2009,Bos. B.J.,,,NA,5,,NA,3,,,,"Berman, S.P.",,,,Article,Final,NA,Scopus,2-s2.0-84855268646,,IFSMS 2010,Digital Evidence,Digital Evidence
Berman S.P.,,"Web 2.0: What's evidence between """"friends""""?",2009,Bos. B.J.,,,NA,5,,NA,3,,,,"Berman, S.P.",,,,Article,Final,NA,Scopus,2-s2.0-84855268646,,IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],[No author id available],Strengthening forensic science in the United States: A path forward,2009,Report from the National Academies,,,NA,,,NA,1,,,,,,,,Report,Final,NA,Scopus,2-s2.0-84890512660,,IFSMS 2010,Digital Evidence,Digital Evidence
Harvard Law Review,[No author id available],Developments in the law: Confronting the new challenges of scientific evidence,1995,Harv. L.R.,108,,NA,1557,,NA,1,,,,,,,,Report,,NA,Scopus,2-s2.0-3042536797,,IFSMS 2010,Digital Evidence,Digital Evidence
Harvard Law Review,[No author id available],Developments in the law: Confronting the new challenges of scientific evidence,1995,Harv. L.R.,108,,NA,1557,,NA,1,,,,,,,,Report,,NA,Scopus,2-s2.0-3042536797,,IFSMS 2010,Digital Evidence,Digital Evidence
Harvard Law Review,[No author id available],Developments in the law: Confronting the new challenges of scientific evidence,1995,Harv. L.R.,108,,NA,1557,,NA,1,,,,,,,,Report,,NA,Scopus,2-s2.0-3042536797,,IFSMS 2010,Digital Evidence,Digital Evidence
Harvard Law Review,[No author id available],Developments in the law: Confronting the new challenges of scientific evidence,1995,Harv. L.R.,108,,NA,1557,,NA,1,,,,,,,,Report,,NA,Scopus,2-s2.0-3042536797,,IFSMS 2010,Digital Evidence,Digital Evidence
Harvard Law Review,[No author id available],Developments in the law: Confronting the new challenges of scientific evidence,1995,Harv. L.R.,108,,NA,1557,,NA,1,,,,,,,,Report,,NA,Scopus,2-s2.0-3042536797,,IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],[No author id available],Staff Skill Requirements and Equipment Recommendations for Forensic Science Laboratories,2011,Staff Skill Requirements and Equipment Recommendations for Forensic Science Laboratories,,,NA,,,NA,3,,,,,,,,Guide,Final,NA,Scopus,2-s2.0-84962120611,,IFSMS 2010,Digital Evidence,Digital Evidence
[No author name available],,American Society of Crime Laboratory Directors/Laboratory Accreditation Board and The European Network of Forensic Science Institutes (ENFSI),2010,American Society of Crime Laboratory Directors/Laboratory Accreditation Board and The European Network of Forensic Science Institutes (ENFSI),,,NA,,,NA,NA,,,United Nations Office on Drugs and Crime,,,,,Guide,,NA,,,,IFSMS 2010,Digital Evidence,Digital Evidence
