Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Tai X.H., Eddy W.F.",57194786149;7003635729;,A Fully Automatic Method for Comparing Cartridge Case Images,2018,Journal of Forensic Sciences,63,2,,440,448,,6,10.1111/1556-4029.13577,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022230570&doi=10.1111%2f1556-4029.13577&partnerID=40&md5=4da53d4cefac5668b58250abb9c88ba6,"Department of Statistics, Carnegie Mellon University, Baker Hall 132, Pittsburgh, PA  15213, United States","Tai, X.H., Department of Statistics, Carnegie Mellon University, Baker Hall 132, Pittsburgh, PA  15213, United States; Eddy, W.F., Department of Statistics, Carnegie Mellon University, Baker Hall 132, Pittsburgh, PA  15213, United States","When a gun is fired, it leaves marks on cartridge cases that are thought to be unique to the gun. In current practice, firearms examiners inspect cartridge cases for “sufficient agreement,” in which case they conclude that they come from the same gun, testifying in courts as such. A 2016 President's Council of Advisors on Science and Technology report questioned the scientific validity of such analysis (President's Committee of Advisors on Science and Technology, Washington, DC, Executive Office of the President). One recommendation was to convert firearms analysis to an objective method. We propose a fully automated, open-source method for comparing breechface marks on cartridge cases using 2D optical images. We improve on existing methodology by automating the selection of marks, and removing the effects of circular symmetry. We propose an empirical computation of a “random match probability” given a known database, which can be used to quantify the weight of evidence. We demonstrate an improvement in accuracy on images from controlled test fires. © 2017 American Academy of Forensic Sciences",breechface marks; cartridge cases; circular symmetry; cross-correlation function; firearms identification; forensic science,article; cross correlation; fire; firearm; forensic science; human; probability,Article,Final,,Scopus,2-s2.0-85022230570,,IFSMS 2019,Firearms,Firearms
"Zhang H., Gu J., Chen J., Sun F., Wang H.",57201276996;57201267278;57201273362;55857903600;53869706300;,Pilot study of feature-based algorithm for breech face comparison,2018,Forensic Science International,286,,,148,154,,2,10.1016/j.forsciint.2018.02.026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044117465&doi=10.1016%2fj.forsciint.2018.02.026&partnerID=40&md5=a06251b0a593e7198efd1e7de8958fce,"School of Mechanical and Power Engineering, Nanjing Tech University, Nanjing, 211800, China; College of Mechanical and Electronic Engineering, Nanjing Forestry University, Nanjing, 210037, China; Institute of Forensic Science, Jiangsu Public Security Bureau, Nanjing, 210031, China","Zhang, H., School of Mechanical and Power Engineering, Nanjing Tech University, Nanjing, 211800, China; Gu, J., College of Mechanical and Electronic Engineering, Nanjing Forestry University, Nanjing, 210037, China; Chen, J., Institute of Forensic Science, Jiangsu Public Security Bureau, Nanjing, 210031, China; Sun, F., School of Mechanical and Power Engineering, Nanjing Tech University, Nanjing, 211800, China; Wang, H., School of Mechanical and Power Engineering, Nanjing Tech University, Nanjing, 211800, China","A novel feature-based method, which is scale invariant feature transform (SIFT) and RANdom SAmple Consensus (RANSAC) integration algorithm, is introduced to promote the automated identification of the breech face impression, the most common mark left on the cartridge used for firearm evidence. SIFT algorithm is employed to extract the local extrema from examined impression as keypoints representing its invariant features, and to build the feature descriptor for each keypoint based on its local gradients in neighborhood. RANSAC is used to improve the matching performance among these keypoints and feature descriptors. With hypothesize-and-verify methods, RANSAC is able to construct the best model fitting initial matching pairs of keypoints and to guarantee the robust comparison result. Validation tests using 40 cartridge cases fired from pistols with 10 consecutively manufactured slides yielded a clear separation result, which strongly supports the effectiveness of the ensemble algorithm of SIFT and RANSAC. This application indicates the practical feasibility of feature-based algorithm and image processing technique in forensic science. © 2018 Elsevier B.V.",Breech face impression; Firearm identification; Forensic science; RANdom SAmple Consensus (RANSAC); Scale invariant feature transform (SIFT),"algorithm; Article; facial recognition; forensic medicine; human; image analysis; image processing; information processing; mathematical computing; mathematical model; performance; pilot study; priority journal; random sample consensus integration algorithm; scale invariant feature transform; validation study; automated pattern recognition; ballistics; confocal microscopy; firearm; procedures; Algorithms; Firearms; Forensic Ballistics; Humans; Microscopy, Confocal; Pattern Recognition, Automated; Pilot Projects",Article,Final,,Scopus,2-s2.0-85044117465,,IFSMS 2019,Firearms,Firearms
Fedorenko V.A.,,Automatic comparison of firing pin marks against descriptors independent of image orientation,2018,AFTE Journal,50,3,,169,174,,1,,,,"Fedorenko, V.A.",A mathematical method for comparing images of firing pin marks to arbitrarily-shaped spots in a grayscale representation is considered. An algorithm based on the consecutive application of the potential function and the contour analysis methods is proposed. The final results of the comparison algorithm do not depend on image orientation. The effectiveness of the proposed algorithm has been supported through an array of 120 digital images of similar marks.,"2D, 2D imaging, algorithm, automated comparison, cartridge cases, casings, database, firearms identification, forensic science, machine learning, surface metrology, toolmarks",,Article,Final,,Scopus,2-s2.0-85081304188,,IFSMS 2019,Firearms,Firearms
"Riva F., Hermsen R., Mattijssen E., Pieper P., Champod C.",56800240700;23038653000;55915951200;55357543100;6603229803;,Objective Evaluation of Subclass Characteristics on Breech Face Marks,2017,Journal of Forensic Sciences,62,2,,417,422,,4,10.1111/1556-4029.13274,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006476260&doi=10.1111%2f1556-4029.13274&partnerID=40&md5=ee8d1d94176d3689b0e09c49acb1cc41,"School of Criminal Sciences, University of Lausanne, Lausanne-Dorigny, 1025, Switzerland; Institute of Legal Medicine, University of Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands","Riva, F., School of Criminal Sciences, University of Lausanne, Lausanne-Dorigny, 1025, Switzerland, Institute of Legal Medicine, University of Bern, Bühlstrasse 20, Bern, 3012, Switzerland; Hermsen, R., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands; Mattijssen, E., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands; Pieper, P., Netherlands Forensic Institute, PO Box 24044, The Hague, 2490 AA, Netherlands; Champod, C., School of Criminal Sciences, University of Lausanne, Lausanne-Dorigny, 1025, Switzerland","Subclass characteristics can be found on the breech face marks left on spent cartridge cases. Even if they are assumed to be rare and their reported number is small, they can potentially lead to false associations. Subclass characteristics have been studied empirically allowing examiners to recognize them and to understand in which conditions they are produced. Until now, however, their influence on the identification process has not been studied from a probabilistic point of view. In this study, we aim at measuring the effect of these features on the strength of association derived from examinations involving subclass characteristics. The study takes advantage of a 3D automatic comparison system allowing the calculation of likelihood ratios (LRs). The similarities between cartridge case specimens fired by thirteen S&W.40S&W Sigma pistols are quantified, and their respective LRs are computed. The results show that the influence of subclass characteristics on the LRs is limited, even when these features are prevalent among the potential sources considered in a case. We show that the proportion of firearms sharing subclass characteristics should be larger than 40% of the pool of potential firearms for the effect to be significant. © 2016 American Academy of Forensic Sciences",3D topographies; cartridge cases; evaluation; firearm identification; forensic science; likelihood ratio; subclass characteristics,article; calculation; firearm; forensic science; human; topography,Article,Final,,Scopus,2-s2.0-85006476260,,IFSMS 2019,Firearms,Firearms
"Law E.F., Morris K.B., Jelsema C.M.",57194241913;16744366700;55745599000;,Determining the number of test fires needed to represent the variability present within 9 mm Luger firearms,2017,Forensic Science International,276,,,126,133,,4,10.1016/j.forsciint.2017.04.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019437764&doi=10.1016%2fj.forsciint.2017.04.019&partnerID=40&md5=3d76e08d0b34b7e5d51ff40f5890974e,"Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Department of Statistics, West Virginia University, P.O. Box 6330, Morgantown, WV  26506, United States","Law, E.F., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Morris, K.B., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Jelsema, C.M., Department of Statistics, West Virginia University, P.O. Box 6330, Morgantown, WV  26506, United States","Many studies have been performed in recent years in the field of firearm examination with the goal of providing an objective method for comparisons of fired cartridge cases. No published research to support the number of test fires needed to represent the variability present within the impressions left on a cartridge case could be found. When a suspect firearm is submitted to a firearm examiner, typically two to four test fires are performed. The recovered cartridge cases are compared to each other to determine which characteristics from the firearm are reproducing, and then compared to any cartridge cases collected at a crime scene. The aim of this research was to determine the number of test fires examiners should perform when a suspect firearm is submitted to the lab to balance cartridge case acquisition time with performance accuracy. Each firearm in the IBIS® database at West Virginia University® is represented by approximately 100 fired cartridge case entries. Random samples of cartridge cases were taken separately from the breech face match score and firing pin match score lists. This subset was compared to the total match distribution of the firearm using a hybrid equivalence test to determine if the subset of similarity scores were statistically equivalent to the larger distribution of scores. For the sampled distribution to remain above 80% equivalent to the match distribution, a minimum of 15 cartridge cases should be used to model the match distribution, based on IBIS® scores. Thirty cartridge cases is a conservative estimate, allowing one to determine that the location and dispersion of the match and sampling distributions are equivalent with nearly 100% probability. © 2017 Elsevier B.V.",Breech face; Equivalence test; Firing pin; IBIS®; Test fires,Article; ballistics; cartridge case; firearm; firing pin; priority journal; probability; scoring system; test fire; article; crime; fire; human; random sample; West Virginia,Article,Final,,Scopus,2-s2.0-85019437764,,IFSMS 2019,Firearms,Firearms
"Law E.F., Morris K.B., Jelsema C.M.",57194241913;16744366700;55745599000;,Determining the number of test fires needed to represent the variability present within firearms of various calibers,2018,Forensic Science International,290,,,56,61,,3,10.1016/j.forsciint.2018.06.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049426594&doi=10.1016%2fj.forsciint.2018.06.010&partnerID=40&md5=372f5b3ec36a70d4c7f9c1354d8caf59,"Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Department of Statistics, West Virginia University, P.O. Box 6330, Morgantown, WV  26506, United States","Law, E.F., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Morris, K.B., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Jelsema, C.M., Department of Statistics, West Virginia University, P.O. Box 6330, Morgantown, WV  26506, United States","The Association of Firearm and Toolmark Examiners recommends a minimum of two test fires be performed when an unknown firearm is submitted to a laboratory prior to doing a comparison with a cartridge case collected from a crime scene. Limited research has been performed to determine how many test fires are necessary to be representative of the match distribution of a firearm. Various makes and models of firearms comprising five calibers were tested using a hybrid equivalence test to determine how many cartridge cases were required to represent the match distribution of an unknown firearm based on both breech face and firing pin correlation scores from an IBIS® HeritageTM System. The same general trend was observed for each caliber of firearm where the equivalence percentage increased from 10 to 30 cartridge cases. Overall, 15 cartridge cases are sufficient for above an 80% probability of representing the full match distribution for an unknown firearm. To approach full equivalence, 25 cartridge cases are enough because 30 cartridge cases were not found to be significantly higher in equivalence percentage for any caliber of firearm tested. © 2018 Elsevier B.V.",Breech face; Equivalence test; Firing pin; IBIS®; Test fires,Article; caliber; cartridge; correlational study; crime; equipment design; equivalence test; firearm; investigative procedures; laboratory; priority journal; test fire; article; fire; human; probability,Article,Final,,Scopus,2-s2.0-85049426594,,IFSMS 2019,Firearms,Firearms
Hamzah N.H.,55779008700;,Development of an objective method for the comparison of fired projectiles using an air pistol as a template,2016,Forensic Science International,264,,,106,112,,3,10.1016/j.forsciint.2016.03.050,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962808963&doi=10.1016%2fj.forsciint.2016.03.050&partnerID=40&md5=0c4e763d30c049b5510a0a1ffef042cc,"Forensic Science Program, Faculty of Health Sciences, Universiti Kebangsaan Malaysia, Jalan Raja Muda Abdul Aziz, Kuala Lumpur, 50300, Malaysia; Centre for Forensic Science, Department of Pure and Applied Chemistry, The University of Strathclyde, Royal College Building, 204 George Street, Glasgow, G1 1XW, United Kingdom","Hamzah, N.H., Forensic Science Program, Faculty of Health Sciences, Universiti Kebangsaan Malaysia, Jalan Raja Muda Abdul Aziz, Kuala Lumpur, 50300, Malaysia, Centre for Forensic Science, Department of Pure and Applied Chemistry, The University of Strathclyde, Royal College Building, 204 George Street, Glasgow, G1 1XW, United Kingdom","The ability to objectify ballistic evidence is a challenge faced by firearms examiners around the world. A number of researchers are trying to improve bullet-identification systems to address deficiencies detailed within the National Academy of Science report (2009). More recently focus has turned to making use of more sophisticated imaging modalities to view entire regions of the projectile and the development of automated systems for the comparison of the topographical surfaces recorded. Projectiles from a newly bought air pistol with 0.177 calibre pellets (unjacketed), fired series of 609 pellets were examined using an optical microscope. A mathematical methodology was developed to pre-process the resultant topographical maps generating point data for comparison, analysed using the principal component analysis (PCA). In most cases limited to reasonable success was achieved. The objective method still requires an operator to identify the Land Engraved Areas to be scanned, however the mathematical alignments were objectively achieved. The PCA results illustrated that the striation marks were neither exclusive nor specific to the LEA regions but rather crossed over regions. This study also proves that a single weapon does not necessarily leave identical marks of projectiles on its surface. © 2016 Elsevier Ireland Ltd.",Acquired characteristics; Air weapon and pellets; Bullet-identification system; Principal component analysis; Surface topography measurements; Unjacketed bullets,Article; ballistics; computer program; firearm; image processing; mathematical model; measurement error; microscopy; principal component analysis; priority journal; reproducibility; surface property,Article,Final,,Scopus,2-s2.0-84962808963,,IFSMS 2019,Firearms,Firearms
"Bigdeli S., Danandeh H., Ebrahimi Moghaddam M.",57195618267;57195621035;57192175583;,A correlation based bullet identification method using empirical mode decomposition,2017,Forensic Science International,278,,,351,360,,7,10.1016/j.forsciint.2017.07.032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029294340&doi=10.1016%2fj.forsciint.2017.07.032&partnerID=40&md5=e865465f1ddfd6d8ce7a1956d0d1274e,"Faculty of Computer Science and Engineering, Shahid Beheshti University G.C, Tehran, Iran","Bigdeli, S., Faculty of Computer Science and Engineering, Shahid Beheshti University G.C, Tehran, Iran; Danandeh, H., Faculty of Computer Science and Engineering, Shahid Beheshti University G.C, Tehran, Iran; Ebrahimi Moghaddam, M., Faculty of Computer Science and Engineering, Shahid Beheshti University G.C, Tehran, Iran","The striations on bullet surface are 3D micro structures formed when a bullet is forcing its way out of barrel. Each barrel leaves individual striation patterns on bullets. Hence, the striation information of bullets is helpful for firearm identification. Common automatic identification methods process these images using linear time invariant (LTI) filters based on correlation. These methods do not consider the sensitivity of correlation based comparisons to nonlinear baseline drifts. The striations are undeniably random unique micro structures caused by random non-model-based imperfections in the tools used in rifling process, therefore any characteristic profile that is extracted from a bullet image is statistically non-stationary. Due to limitations of LTI filters, using them in smoothing bullet images and profiles may cause information loss and impact the process of identification. To address these problems, in this article, we consider bullet images as nonlinear non-stationary processes and propose a novel method which uses ensemble empirical mode decomposition (EEMD) as a preprocessing algorithm for smoothing and feature extraction. The features extracted by EEMD algorithm not only contain less noise, but also have no nonlinear baseline drifts. These improvements help the correlation based comparison methods to perform more robustly and efficiently. The experiments showed that our proposed method attained better results compared with two common methods in the field of automatic bullet identification. © 2017 Elsevier B.V.",Automatic bullet identification; Cross correlation; Ensemble Empirical mode decomposition,algorithm; amplitude modulation; Article; bullet; controlled study; correlation function; correlational study; empirical mode decomposition; ensemble empirical mode decomposition; extraction; filter; forensic identification; image analysis; image processing; image reconstruction; linear time invariant filter; noise reduction; nonlinear system; oscillation; priority journal; sensitivity analysis,Article,Final,,Scopus,2-s2.0-85029294340,,IFSMS 2019,Firearms,Firearms
"Wang C., Beggs-Cassin M., Wein L.M.",57201263916;57193891605;35560766400;,Optimizing Ballistic Imaging Operations,2017,Journal of Forensic Sciences,62,5,,1188,1196,,4,10.1111/1556-4029.13443,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017376711&doi=10.1111%2f1556-4029.13443&partnerID=40&md5=9cc09b1811a8f6b52de1afb17bb042fe,"Electrical Engineering Department, Stanford University, Stanford, CA  94305, United States; Firearms Unit, Stockton Police Department, Stockton, CA  95202, United States; Graduate School of Business, Stanford University, Stanford, CA  94305, United States","Wang, C., Electrical Engineering Department, Stanford University, Stanford, CA  94305, United States; Beggs-Cassin, M., Firearms Unit, Stockton Police Department, Stockton, CA  95202, United States; Wein, L.M., Graduate School of Business, Stanford University, Stanford, CA  94305, United States","Ballistic imaging systems can help solve crimes by comparing images of cartridge cases, which are recovered from a crime scene or test-fired from a gun, to a database of images obtained from past crime scenes. Many U.S. municipalities lack the resources to process all of their cartridge cases. Using data from Stockton, CA, we analyze two problems: how to allocate limited capacity to maximize the number of cartridge cases that generate at least one hit, and how to prioritize the cartridge cases that are processed to maximize the usefulness (i.e., obtained before the corresponding criminal case is closed) of hits. The number of hits can be significantly increased by prioritizing crime scene evidence over test-fires, and by ranking calibers by their hit probability and processing only the higher ranking calibers. We also estimate that last-come first-served increases the proportion of hits that are useful by only 0.05 relative to first-come first-served. © 2017 American Academy of Forensic Sciences",ballistic imaging; forensic science; operations management; optimization; queueing theory; statistics,article; crime; fire; forensic science; human; probability,Article,Final,,Scopus,2-s2.0-85017376711,,IFSMS 2019,Firearms,Firearms
"Wang C., Beggs-Cassin M., Wein L.M.",,A simple Way to Maximize the Number of hits from ballistic imaging when processing Capacity is limited,2018,AFTE Journal,50,3,,175,179,,1,,,,"Wang, C.; Beggs-Cassin, M.; Wein, L.M.","Many U.S. organizations lack the resources to enter all cartridge cases from crime scenes and test-fires into the National Integrated Ballistic Information Network and search for hits. This paper summarizes the main question in (1): if ballistic imaging capacity is limited (i.e., less than the arrival rate of newly acquired cartridge cases), which specific cartridge case types should be processed to maximize the number of cartridge cases that generate at least one hit? This problem is solved using a mathematical model, and data from Stockton, CA, are used to show that a simple scheme– prioritize crime scene evidence over test-fires, rank calibers by their likelihood of achieving a hit, and process only the higher-ranking calibers– can significantly increase the number of hits generated.","ballistic imaging, forensic science, mathematical modeling, operations management",,Article,Final,,Scopus,2-s2.0-85081304003,,IFSMS 2019,Firearms,Firearms
"Morris K.B., Law E.F., Jefferys R.L., Dearth E.C., Fabyanic E.B.",16744366700;57194241913;57196149613;57196152865;57053329000;,An evaluation of the discriminating power of an Integrated Ballistics Identification System® Heritage™system with the NIST standard cartridge case (Standard Reference Material 2461),2017,Forensic Science International,280,,,188,193,,2,10.1016/j.forsciint.2017.09.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032024942&doi=10.1016%2fj.forsciint.2017.09.004&partnerID=40&md5=db7b9e2158cf5312d14dd24fbe4e2a33,"Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States","Morris, K.B., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Law, E.F., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Jefferys, R.L., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Dearth, E.C., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Fabyanic, E.B., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States","Through analysis and comparison of firing pin, breech face, and ejector impressions, where appropriate, firearm examiners may connect a cartridge case to a suspect firearm with a certain likelihood in a criminal investigation. When a firearm is not present, an examiner may use the Integrated Ballistics Identification System (IBIS®), an automated search and retrieval system coupled with the National Integrated Ballistics Information Network (NIBIN), a database of images showing the markings on fired cartridge cases and bullets from crime scenes along with test fired firearms. For the purpose of measurement quality control of these IBIS® systems the National Institute of Standards and Technology (NIST) initiated the Standard Reference Material (SRM) 2460/2461 standard bullets and cartridge cases project. The aim of this study was to evaluate the overall performance of the IBIS® system by using NIST standard cartridge cases. By evaluating the resulting correlation scores, error rates, and percent recovery, both the variability between and within examiners when using IBIS®, in addition to any inter- and intra-variability between SRM cartridge cases was observed. © 2017 Elsevier B.V.",Breech face; Firing pin; IBIS®; NIST standard cartridge case,Article; automation; ballistics; computer analysis; data analysis software; data base; forensic medicine; interrater reliability; performance; priority journal; standardization; article; human,Article,Final,,Scopus,2-s2.0-85032024942,,IFSMS 2019,Firearms,Firearms
"dos Santos L.S., Vieira Muterlle P.",57200913921;26029187000;,Influence Factors Regarding the Effectiveness of Automated Ballistic Comparison on 0.38 Special Caliber Bullets and Cartridge Cases,2018,Journal of Forensic Sciences,63,6,,1846,1853,,1,10.1111/1556-4029.13771,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042595078&doi=10.1111%2f1556-4029.13771&partnerID=40&md5=02c696c0598988b6d246012875aafa04,"Federal Police – National Forensic Institute, SAIS Quadra 07 Lotes 09/10, Asa Sul Brasília, DF  70610-200, Brazil; Materials Laboratory, Brasilia University, Darcy Ribeiro Campus, Bloco SG9, Asa Norte Brasília, DF  70910-900, Brazil","dos Santos, L.S., Federal Police – National Forensic Institute, SAIS Quadra 07 Lotes 09/10, Asa Sul Brasília, DF  70610-200, Brazil, Materials Laboratory, Brasilia University, Darcy Ribeiro Campus, Bloco SG9, Asa Norte Brasília, DF  70910-900, Brazil; Vieira Muterlle, P., Materials Laboratory, Brasilia University, Darcy Ribeiro Campus, Bloco SG9, Asa Norte Brasília, DF  70910-900, Brazil","Factors influencing effectiveness of automated comparisons, test-fired bullets, and cartridge cases from 0.38 Special revolvers were logged into the Evofinder® Ballistic ID System. Tests were performed as follows: First test correlated test-fires of the same type, second test compared different types of ammunition components, third test replicated the second test in a larger database, and fourth test replicated the third test with students having no previous firearm identification experience. System effectiveness with projectiles in the first test was 0.89. With cartridge cases, effectiveness was 0.79 with combined results, but analysis of separate results by breech face and firing pin revealed low effectiveness by breech face (0.40). In the second, third, and fourth tests, effectiveness with projectiles were 0.61, 0.51, and 0.44. In addition, these tests had effectiveness with cartridge cases equivalent to 0.55, 0.43, and 0.44. Results are useful to establish routine protocols, system improvements, or comparative assessment of other electronic systems. © 2018 American Academy of Forensic Sciences",automated comparison; ballistic comparison; correlation quality; effectiveness criterion; firearms identification; forensic science,,Article,Final,,Scopus,2-s2.0-85042595078,,IFSMS 2019,Firearms,Firearms
"Morris K., Law E., Jefferys R.",16744366700;57194241913;57196149613;,Performance comparison of an ibis® heritage™ System with an ibis® trax-hd3d™ system,2018,AFTE Journal,50,1,,50,55,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041821187&partnerID=40&md5=87fcc97311c11c5942ac773b2f90c46b,"Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States","Morris, K., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Law, E., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States; Jefferys, R., Department of Forensic and Investigative Science, West Virginia University, P.O. Box 6121, Morgantown, WV  26506, United States","A West Virginia University (WVU) IBIS® Heritage™ System and the new IBIS® TRAX-HD3D™ System were used, with the cooperation of Ultra Electronics Forensic Technology, Inc. (FTI), to compare the results of a 3D IBIS® analysis to those of a 2D IBIS® analysis (both the 2D and 3D capabilities of the Trax™ were utilized). The test-fired cartridge cases from a sample set of twelve 9 mm Luger firearms were used to study 2D and 3D correlations; the intra- and inter-variation of the results from both systems were also analyzed. These twelve firearms were selected as a representation of the firearms in the WVU collection. The receiver operating characteristic (ROC) curve demonstrates the discriminating power of the method by determining how well it can differentiate between known match and known non-match cartridge cases. The least discriminating feature when using the Heritage™ System (only 2D) was the breech face while the highest discriminating feature was the firing pin. The least discriminating feature of the Trax™ System was the breech face (2D) whereas the best discriminating feature was the firing pin (2D). Although a firearm examiner may generally find the breech face to contain more information for comparison, the IBIS attributed higher scores to the firing pin impressions. Over 60% of the firearms displayed a significant increase in the area under the curve (AUC) values for the Trax™ 3D breech face scores over the Heritage™ breech face scores, indicating better performance in that aspect with this set of firearms. Furthermore, use of the side-light feature for analyzing breech face marks using the Trax™ System resulted in better discrimination versus the non-side-lit breech face scores; 75% of the cartridge cases showed a significant increase in the AUC values with the side-light feature of the Trax™ System compared with the Heritage™ System. The Trax™ System did not show the same increase in performance with 3D firing pin scores, as the Heritage™ System had a higher average AUC based on firing pin scores. © 2018, Association of Firearm and Tool Mark Examiners. All rights reserved.",3D; AUC; Ballistic imaging; Breech face; Correlation; Firing pin; HD3D; Heritage; IBIS; ROC,,Article,Final,,Scopus,2-s2.0-85041821187,,IFSMS 2019,Firearms,Firearms
"Garten S.R., Burrows T.L.",57194180442;57194187728;,IBIS Brass TRAX correlation review techniques,2017,AFTE Journal,49,2,,104,110,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019106911&partnerID=40&md5=d96dc6a2633f16885c752421bc33c4d9,"Department of Justice, Bureau of Alcohol, Tobacco, Firearms and Explosives, Atlanta, GA, United States","Garten, S.R., Department of Justice, Bureau of Alcohol, Tobacco, Firearms and Explosives, Atlanta, GA, United States; Burrows, T.L., Department of Justice, Bureau of Alcohol, Tobacco, Firearms and Explosives, Atlanta, GA, United States","With the introduction of new algorithms and functions in software version 3.0 of Ultra Electronics Forensic Technology Incorporated’s (Ultra-FT) Brass TRAX software, a study was conducted to take an in-depth look at how NIBIN sites could best incorporate both old and new functions into caseworking processes with the goal of increasing efficiency while maintaining accuracy for NIBIN sites. The study was performed by generating correlations of 500 exhibits containing known matches (previously identified ‘NIBIN Leads’) in the correlation results. An evaluation of how rankings within the different Regions of Interest (ROI) were incorporated into the new ‘Rank Sort’ feature and how this new feature fits into the overall thought process of how sites could best complete casework and provide timely investigative leads was also done. © 2017, Association of Firearm and Tool Mark Examiners. All rights reserved.",BrassTRAX; Casework; Correlation; Efficiency; IBIS; Investigative Leads; MatchPoint; NIBIN; Rank Sort; Software Version 3.0; Workflow,,Review,Final,,Scopus,2-s2.0-85019106911,,IFSMS 2019,Firearms,Firearms
"King W.R., Campbell B.A., Matusiak M.C., Katz C.M.",55708384700;56462053100;56310657200;7004976776;,"Forensic Evidence and Criminal Investigations: The Impact of Ballistics Information on the Investigation of Violent Crime in Nine Cities,",2017,Journal of Forensic Sciences,62,4,,874,880,,7,10.1111/1556-4029.13380,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021723672&doi=10.1111%2f1556-4029.13380&partnerID=40&md5=7b00c8988f9b24594f7864b4a4196770,"College of Criminal Justice, Sam Houston State University, Box 2296, Huntsville, TX  77341-2296, United States; Department of Criminal Justice, University of Louisville, 2301 South Third Street Room 223, Louisville, KY  40292, United States; Department of Criminal Justice, University of Central Florida, 12805 Pegasus Drive, Orlando, FL  32816, United States; School of Criminology and Criminal Justice, Arizona State University, 411 N. Central Street, Suite 680, Phoenix, AZ  85004, United States","King, W.R., College of Criminal Justice, Sam Houston State University, Box 2296, Huntsville, TX  77341-2296, United States; Campbell, B.A., Department of Criminal Justice, University of Louisville, 2301 South Third Street Room 223, Louisville, KY  40292, United States; Matusiak, M.C., Department of Criminal Justice, University of Central Florida, 12805 Pegasus Drive, Orlando, FL  32816, United States; Katz, C.M., School of Criminology and Criminal Justice, Arizona State University, 411 N. Central Street, Suite 680, Phoenix, AZ  85004, United States","We explore the impact of information from ballistics imaging hit reports on the investigation into violent crimes. Ballistics imaging hits link two crimes involving the same firearm by forensically matching tool marks on the fired bullets or cartridge cases. Interview data collected from detectives who received a hit report were used to explore the relationship between the presence of a hit report and outcomes in 65 gun-related violent crime investigations in nine U.S. police agencies. Findings indicate hit reports rarely contribute to identification, arrest, charging, or sentencing of suspects, because of delays in producing hit reports. On average, hit reports were completed 181.4 days after the focal crime. This delay forces investigations to proceed without the benefit of information from ballistics analysis. Additionally, hit reports rarely contained detailed information that was immediately useful to investigators. Instead, hit reports required additional research by the investigator to unlock useful information. © 2017 American Academy of Forensic Sciences",ballistic; evidence; forensic science; gun crime; homicide; investigation; National Integrated Ballistics Information Network,article; ballistics; bullet; city; crime; firearm; homicide; human; interview; police,Article,Final,,Scopus,2-s2.0-85021723672,,IFSMS 2019,Firearms,Firearms
