Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
[No author name available],[No author id available],General requirements for the competence of testing and calibration laboratories,2017,"International Standard, Reference Number ISO/ IEC 17025:2017(E)",NA,,,,,NA,1,,,,,,,,,Final,,Scopus,2-s2.0-85059026226,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
Collins J.,57204045566;,HR Management in the Forensic Science Laboratory: A 21st Century Approach to Effective Crime Lab Leadership,2018,HR Management in the Forensic Science Laboratory: A 21st Century Approach to Effective Crime Lab Leadership,NA,,,1,530,NA,NA,10.1016/C2013-0-19010-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054280036&doi=10.1016%2fC2013-0-19010-1&partnerID=40&md5=4a19cf4057356da5db619724148f833f,"Forensic Science Instructor, School of Criminal Justice, Michigan State University, East Lansing, MI, United States","Collins, J., Forensic Science Instructor, School of Criminal Justice, Michigan State University, East Lansing, MI, United States",,,"Collins, J.; Forensic Science Instructor, School of Criminal Justice, Michigan State UniversityUnited States",Book,Final,,Scopus,2-s2.0-85054280036,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
[No author name available],[No author id available],[No title available],2017,Standard practices for method validation in forensic toxicology. ASB Standard 036,NA,,,,,NA,1,,,,,,,,,Final,,Scopus,2-s2.0-85071249185,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Peters F.T., Wissenbach D.K., Busardò F.P., Marchei E., Pichini S.",7102126184;8836335200;55931641600;6506903572;7006708779;,Method development in forensic toxicology,2017,Current Pharmaceutical Design,23,36,,5455,5467,NA,50,10.2174/1381612823666170622113331,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029808176&doi=10.2174%2f1381612823666170622113331&partnerID=40&md5=11e5a66d6f892764c4d2443ef80de6a8,"Institute of Forensic Medicine, Jena University Hospital, Jena, 07740, Germany; Unit of Forensic Toxicology (UoFT), Department of Anatomical, Histological, Forensic and Orthopedic Sciences, Sapienza University of Rome, Italy; National Centre On Addiction And Doping, Istituto Superiore di Sanità, Rome, Italy","Peters, F.T., Institute of Forensic Medicine, Jena University Hospital, Jena, 07740, Germany; Wissenbach, D.K., Institute of Forensic Medicine, Jena University Hospital, Jena, 07740, Germany; Busardò, F.P., Unit of Forensic Toxicology (UoFT), Department of Anatomical, Histological, Forensic and Orthopedic Sciences, Sapienza University of Rome, Italy; Marchei, E., National Centre On Addiction And Doping, Istituto Superiore di Sanità, Rome, Italy; Pichini, S., National Centre On Addiction And Doping, Istituto Superiore di Sanità, Rome, Italy",Analytical methods; Forensic applications; Forensic toxicology; Hyphenated methods; Method development; Systematic toxicological analysis,"analytic method; capillary electrophoresis; chemical analysis; flame ionization detection; forensic toxicology; gas chromatography; high performance liquid chromatography; human; hydrophilic interaction chromatography; liquid liquid extraction; liquid phase microextraction; nitrogen phosphorous detection; nonhuman; precipitation; priority journal; process optimization; qualitative analysis; quantitative analysis; Review; solid phase extraction; standard; thin layer chromatography; ultra performance liquid chromatography; forensic toxicology; mass spectrometry; methodology; procedures; trends; Chemistry Techniques, Analytical; Forensic Toxicology; Humans; Mass Spectrometry; Research Design","Peters, F.T.; Institute of Forensic Medicine, Jena University Hospital, Am Klinikum 1, Germany; email: frank.peters@med.uni-jena.de",Review,Final,,Scopus,2-s2.0-85029808176,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Nahar L.K., Cordero R.E., Nutt D., Lingford-Hughes A., Turton S., Durant C., Wilson S., Paterson S.",56845062100;7006566476;7103331624;57204025688;56503525600;14819129300;7404785134;7102053421;,Validated method for the quantification of baclofen in human plasma using solid-phase extraction and liquid chromatography-tandem mass spectrometry,2016,Journal of Analytical Toxicology,40,2,,117,123,NA,9,10.1093/jat/bkv125,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960116910&doi=10.1093%2fjat%2fbkv125&partnerID=40&md5=46375a03cb575031a412463b4d1c0fb0,"Toxicology Unit, Imperial College London, London, W6 8RP, United Kingdom; Centre for Neuropsychopharmacology, Division of Brain Sciences, Department of Medicine, Imperial College London, London, United Kingdom","Nahar, L.K., Toxicology Unit, Imperial College London, London, W6 8RP, United Kingdom; Cordero, R.E., Toxicology Unit, Imperial College London, London, W6 8RP, United Kingdom; Nutt, D., Centre for Neuropsychopharmacology, Division of Brain Sciences, Department of Medicine, Imperial College London, London, United Kingdom; Lingford-Hughes, A., Centre for Neuropsychopharmacology, Division of Brain Sciences, Department of Medicine, Imperial College London, London, United Kingdom; Turton, S., Centre for Neuropsychopharmacology, Division of Brain Sciences, Department of Medicine, Imperial College London, London, United Kingdom; Durant, C., Centre for Neuropsychopharmacology, Division of Brain Sciences, Department of Medicine, Imperial College London, London, United Kingdom; Wilson, S., Centre for Neuropsychopharmacology, Division of Brain Sciences, Department of Medicine, Imperial College London, London, United Kingdom; Paterson, S., Toxicology Unit, Imperial College London, London, W6 8RP, United Kingdom",,"ascorbic acid; baclofen; phosphate buffered saline; 4 aminobutyric acid B receptor stimulating agent; baclofen; deuterium; adult; Article; blood sampling; controlled study; drug conformation; drug determination; drug isolation; drug purification; drug stability; human; limit of detection; limit of quantitation; liquid chromatography; male; normal human; pH; randomized controlled trial; solid phase extraction; tandem mass spectrometry; validation study; blood; chemistry; high performance liquid chromatography; procedures; tandem mass spectrometry; young adult; Adult; Baclofen; Chromatography, High Pressure Liquid; Deuterium; GABA-B Receptor Agonists; Humans; Hydrogen-Ion Concentration; Limit of Detection; Male; Solid Phase Extraction; Tandem Mass Spectrometry; Young Adult","Nahar, L.K.; Toxicology Unit, Imperial College LondonUnited Kingdom; email: l.nahar@imperial.ac.uk",Article,Final,Open Access,Scopus,2-s2.0-84960116910,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Colby J.M., Thoren K.L., Lynch K.L.",56183505700;8534063200;36129726500;,Optimization and validation of high-resolution mass spectrometry data analysis parameters,2017,Journal of Analytical Toxicology,41,1,,1,5,NA,8,10.1093/jat/bkw112,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014510304&doi=10.1093%2fjat%2fbkw112&partnerID=40&md5=e4da39c385c85f9ae4a6998b2a9be997,"Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, 1301 Medical Center Drive, Nashville, TN  37232, United States; Department of Laboratory Medicine, Memorial Sloan Kettering Cancer Center, 1275 York Avenue, New York, NY  10065, United States; Department of Laboratory Medicine, University of California San Francisco, 1001 Potrero Avenue NH 2M16, San Francisco, CA  94110, United States","Colby, J.M., Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, 1301 Medical Center Drive, Nashville, TN  37232, United States; Thoren, K.L., Department of Laboratory Medicine, Memorial Sloan Kettering Cancer Center, 1275 York Avenue, New York, NY  10065, United States; Lynch, K.L., Department of Laboratory Medicine, University of California San Francisco, 1001 Potrero Avenue NH 2M16, San Francisco, CA  94110, United States",,"antidepressant agent; central stimulant agent; glucuronide; hypnotic sedative agent; neuroleptic agent; opiate; paracetamol; antidepressant agent; central stimulant agent; hypnotic sedative agent; narcotic analgesic agent; neuroleptic agent; Article; data analysis; drug identification; drug screening; drug urine level; human; liquid chromatography-mass spectrometry; major clinical study; predictive value; process optimization; quadrupole mass spectrometry; retention time; sensitivity and specificity; software; time of flight mass spectrometry; urine sampling; drug monitoring; liquid chromatography; procedures; reproducibility; substance abuse; tandem mass spectrometry; urine; validation study; Analgesics, Opioid; Antidepressive Agents; Antipsychotic Agents; Central Nervous System Stimulants; Chromatography, Liquid; Drug Monitoring; Humans; Hypnotics and Sedatives; Reproducibility of Results; Sensitivity and Specificity; Software; Substance Abuse Detection; Tandem Mass Spectrometry","Colby, J.M.; Department of Pathology, Microbiology, and Immunology, Vanderbilt University Medical Center, 1301 Medical Center Drive, United States; email: jennifer.colby@vanderbilt.edu",Article,Final,Open Access,Scopus,2-s2.0-85014510304,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Cappelle D., De Doncker M., Gys C., Krysiak K., De Keukeleire S., Maho W., Crunelle C.L., Dom G., Covaci A., van Nuijs A.L.N., Neels H.",56195018600;24068720200;57193139872;57193132721;56228243800;55857048200;26324792600;12768470700;7007134174;57205552039;7005467953;,"A straightforward, validated liquid chromatography coupled to tandem mass spectrometry method for the simultaneous detection of nine drugs of abuse and their metabolites in hair and nails",2017,Analytica Chimica Acta,960,,,101,109,NA,12,10.1016/j.aca.2017.01.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011105151&doi=10.1016%2fj.aca.2017.01.022&partnerID=40&md5=fdafb317a36fa6c74388874158ee07f4,"Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium; Toxicology and TDM Laboratory, ZNA Stuivenberg Hospital, Lange Beeldekenstraat 267, Antwerp, B2060, Belgium; Department of Laboratory Medicine, AZ Alma, Moeie 18, Eeklo, B9900, Belgium; Department of Psychiatry, University Hospital Brussels (UZ Jette), Laarbeeklaan 101, Jette, B1090, Belgium; Collaborative Antwerp Psychiatric Research Institute, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium","Cappelle, D., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium; De Doncker, M., Toxicology and TDM Laboratory, ZNA Stuivenberg Hospital, Lange Beeldekenstraat 267, Antwerp, B2060, Belgium; Gys, C., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium; Krysiak, K., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium; De Keukeleire, S., Toxicology and TDM Laboratory, ZNA Stuivenberg Hospital, Lange Beeldekenstraat 267, Antwerp, B2060, Belgium, Department of Laboratory Medicine, AZ Alma, Moeie 18, Eeklo, B9900, Belgium; Maho, W., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium; Crunelle, C.L., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium, Department of Psychiatry, University Hospital Brussels (UZ Jette), Laarbeeklaan 101, Jette, B1090, Belgium; Dom, G., Collaborative Antwerp Psychiatric Research Institute, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium; Covaci, A., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium; van Nuijs, A.L.N., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium; Neels, H., Toxicological Centre, University of Antwerp, Universiteitsplein 1, Antwerp, B2610, Belgium, Toxicology and TDM Laboratory, ZNA Stuivenberg Hospital, Lange Beeldekenstraat 267, Antwerp, B2060, Belgium",Drugs of abuse; Hair; Liquid chromatography-tandem mass spectrometry; Metabolites; Nails; Validation,"Biomolecules; Chromatography; Drug products; High pressure liquid chromatography; Liquids; Mass spectrometry; Metabolites; Nails; Spectrometry; Drugs of abuse; Hair; Limit of quantifications; Liquid chromatography coupled to tandem mass spectrometry; Liquid chromatography-tandem mass spectrometry; Multiple reaction monitoring; Simultaneous detection; Validation; Liquid chromatography; amphetamine; amphetamine derivative; benzoylecgonine; cocaine; codeine; drug metabolite; ecgonine methylester; ethylenedimethyldiphenylpyrrolidine; methadone; methamphetamine; methylenedioxyethylamphetamine; midomafetamine; morphine; morphine 6 acetate; opiate; unclassified drug; street drug; analytical parameters; Article; bioaccumulation; calibration; chemical reaction; controlled study; cost control; drug abuse; drug determination; drug use; Europe; hair; human; laboratory; limit of quantitation; linear system; liquid chromatography-mass spectrometry; matrix effects; measurement accuracy; monitoring; nail; practice guideline; process efficiency; reliability; self report; specificity; validation study; chemistry; hair; liquid chromatography; metabolism; nail; procedures; substance abuse; tandem mass spectrometry; time factor; Chromatography, Liquid; Hair; Humans; Nails; Street Drugs; Substance Abuse Detection; Tandem Mass Spectrometry; Time Factors","Cappelle, D.; Toxicological Center, University of Antwerp, Campus Drie Eiken, Room S5.51, Universiteitsplein 1, Belgium; email: delphine.cappelle@uantwerpen.be",Article,Final,,Scopus,2-s2.0-85011105151,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Prego-Meleiro P., Lendoiro E., Concheiro M., Cruz A., López-Rivadulla M., de Castro A.",57193763751;37012129400;6508098170;7202516669;55910281900;9234995600;,Development and validation of a liquid chromatography tandem mass spectrometry method for the determination of cannabinoids and phase I and II metabolites in meconium,2017,Journal of Chromatography A,1497,,,118,126,NA,12,10.1016/j.chroma.2017.03.066,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016406755&doi=10.1016%2fj.chroma.2017.03.066&partnerID=40&md5=ee3d56e24d6dc8861e7b294219ae7073,"Toxicology Service, Institute of Forensic Sciences, University of Santiago de Compostela, Santiago de Compostela, Spain; Department of Sciences, John Jay College of Criminal Justice, City University of New York, New York, NY, United States","Prego-Meleiro, P., Toxicology Service, Institute of Forensic Sciences, University of Santiago de Compostela, Santiago de Compostela, Spain; Lendoiro, E., Toxicology Service, Institute of Forensic Sciences, University of Santiago de Compostela, Santiago de Compostela, Spain; Concheiro, M., Department of Sciences, John Jay College of Criminal Justice, City University of New York, New York, NY, United States; Cruz, A., Toxicology Service, Institute of Forensic Sciences, University of Santiago de Compostela, Santiago de Compostela, Spain; López-Rivadulla, M., Toxicology Service, Institute of Forensic Sciences, University of Santiago de Compostela, Santiago de Compostela, Spain; de Castro, A., Toxicology Service, Institute of Forensic Sciences, University of Santiago de Compostela, Santiago de Compostela, Spain",Cannabis; Glucuronide; LC–MS/MS; Meconium; Metabolite,"Drug products; Effluent treatment; Liquid chromatography; Mass spectrometry; Metabolites; Phase separation; Cannabis; Cation-exchange solid-phase extraction; Chromatographic separations; Glucuronides; Liquid chromatography-tandem mass spectrometry; Meconium; Tandem mass spectrometry; Target concentrations; Extraction; 11 hydroxydronabinol; 8 beta 11 dihydroxy delta9 tetrahydrocannabinol; acetonitrile; cannabidiol; cannabinoid; cannabinol; dronabinol; drug metabolite; formic acid; methanol; tetrahydrocannabinol; tetrahydrocannabinolic acid; unclassified drug; water; cannabinoid; cation exchange resin; Article; concentration (parameters); controlled study; drug determination; female; human; ion exchange chromatography; limit of detection; limit of quantitation; liquid chromatography-mass spectrometry; liquid liquid extraction; measurement accuracy; meconium; multiple reaction monitoring; retention time; solid phase extraction; validation process; chemistry; high performance liquid chromatography; isolation and purification; meconium; newborn; tandem mass spectrometry; Cannabinoids; Cation Exchange Resins; Chromatography, High Pressure Liquid; Humans; Infant, Newborn; Limit of Detection; Meconium; Solid Phase Extraction; Tandem Mass Spectrometry","de Castro, A.; Toxicology Service, Institute of Forensic Sciences, University of Santiago de CompostelaSpain; email: ana.decastro@usc.es",Article,Final,,Scopus,2-s2.0-85016406755,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Williams M., Martin J., Galettis P.",56412287100;57215211499;6602248058;,A validated method for the detection of 32 bath salts in oral fluid,2017,Journal of Analytical Toxicology,41,8,,659,669,NA,8,10.1093/jat/bkx055,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031917420&doi=10.1093%2fjat%2fbkx055&partnerID=40&md5=8eafc92f535d57d5b0a77ccf88eeca32,"University of Newcastle, Faculty of Health and Medicine, University Drive, Callaghan, NSW, Australia","Williams, M., University of Newcastle, Faculty of Health and Medicine, University Drive, Callaghan, NSW, Australia; Martin, J., University of Newcastle, Faculty of Health and Medicine, University Drive, Callaghan, NSW, Australia; Galettis, P., University of Newcastle, Faculty of Health and Medicine, University Drive, Callaghan, NSW, Australia",,"1 (3 trifluoromethylphenyl)piperazine; 1 (4 methoxyphenyl)proman 2 amine; 1 (4 methylphenyl) 2 (1 pyrrolidinyl) 1 butanone; 2 fluoromethamphetamine; 2,5 dimethoxyamphetamine; 3,4 methylenedioxy-pyrovalerone; 3,4 methylenedioxyamphetamine; 4 (ethylthio) 2,5 dimethoxy-benzeneethanamine; 4 bromo 2,5 dimethoxyphenethylamine; 4 methylethcathinone; 4 methylthioamphetamine; 4' methylmethcathinone; 5,6 methylenedioxy 2 aminoindane; alpha pyrrolidinovalerophenone; butylone; cathinone; central stimulant agent; dimethoxybromoamphetamine; mescalamphetamine; methcathinone; methedrone; methylone; midomafetamine; n ethyl 3,4 methylenedioxyamphetamine; n methyl 1,3 benzodioxolylbutanamine; naphpyrovalerone; naphyrone; pentedrone; psychedelic agent; unclassified drug; unindexed drug; 1-naphthalen-2-yl-2-pyrrolidin-1-ylpentan-1-one; 1-phenyl-2-(1-pyrrolidinyl)-1-pentanone; 2,5-dimethoxy-4-n-propylthiophenethylamine; 2-(4-bromo-2,5-dimethoxyphenyl)-N-((2-methoxyphenyl)methyl)ethanamine; 2-(4-bromo-2,5-dimethoxyphenyl)ethylamine; 2-(4-chloro-2,5-dimethoxyphenyl)-N-((2-methoxyphenyl)methyl)ethanamine; 4-fluoromethcathinone; 4-methoxymethcathinone; alkaloid; alkanone; anisole derivative; benzylamine derivative; homoveratrylamine; methamphetamine; monomethylpropion; phenethylamine derivative; propiophenone derivative; psychotropic agent; pyrrolidine derivative; street drug; analytic method; Article; Australia; controlled study; human; limit of detection; limit of quantitation; liquid chromatography-mass spectrometry; measurement accuracy; measurement precision; precipitation; saliva analysis; validation study; workplace; analogs and derivatives; metabolism; procedures; saliva; substance abuse; Alkaloids; Anisoles; Australia; Benzylamines; Dimethoxyphenylethylamine; Humans; Methamphetamine; Pentanones; Phenethylamines; Propiophenones; Psychotropic Drugs; Pyrrolidines; Saliva; Street Drugs; Substance Abuse Detection","Williams, M.; University of Newcastle, Faculty of Health and Medicine, University DriveAustralia; email: michelle.williams@my.jcu.edu.au",Article,Final,Open Access,Scopus,2-s2.0-85031917420,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Hess C., Sydow K., Kueting T., Kraemer M., Maas A.",36503968500;56041313300;57200122470;57200120628;56312388700;,Considerations regarding the validation of chromatographic mass spectrometric methods for the quantification of endogenous substances in forensics,2018,Forensic Science International,283,,,150,155,NA,11,10.1016/j.forsciint.2017.12.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039766510&doi=10.1016%2fj.forsciint.2017.12.019&partnerID=40&md5=30541341fa6e5cc48491503629c29f92,"Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, Bonn, D-53111, Germany","Hess, C., Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, Bonn, D-53111, Germany; Sydow, K., Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, Bonn, D-53111, Germany; Kueting, T., Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, Bonn, D-53111, Germany; Kraemer, M., Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, Bonn, D-53111, Germany; Maas, A., Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, Bonn, D-53111, Germany",Chromatography; Endogenous; Mass spectrometry; Matrix effects; Validation,4 hydroxybutyric acid; alcohol; C peptide; creatinine; human insulin; mevalonic acid; progesterone; testosterone; biological marker; Article; calibration; chromatography; forensic toxicology; human; mass spectrometry; measurement accuracy; measurement precision; priority journal; product recovery; quantitative analysis; validation process; chromatography; forensic toxicology; mass spectrometry; standards; Biomarkers; Chromatography; Forensic Toxicology; Humans; Mass Spectrometry,"Hess, C.; Institute of Forensic Medicine, University of Bonn, Stiftsplatz 12, Germany; email: cohess@uni-bonn.de",Article,Final,,Scopus,2-s2.0-85039766510,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Tiscione N.B., Wegner K.",14122516600;57194286053;,Validation of the Neogen® fentanyl ELISA kit for blood and urine,2017,Journal of Analytical Toxicology,41,4,,313,317,NA,13,10.1093/jat/bkx005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019566584&doi=10.1093%2fjat%2fbkx005&partnerID=40&md5=21c74e59f77e511f73c58b375d05ce19,"Toxicology Unit Palm Beach County Sheriff's Office, 3228 Gun Club Road, West Palm Beach, FL  33406, United States; Department of Pathology and Laboratory Medicine, University of Miami Miller School of Medicine, Rosenstiel Medical Science Building (RMSB), 1600 NW 10th Avenue, 7th Floor Suite 7020 (R-5), Miami, FL  33136, United States","Tiscione, N.B., Toxicology Unit Palm Beach County Sheriff's Office, 3228 Gun Club Road, West Palm Beach, FL  33406, United States; Wegner, K., Department of Pathology and Laboratory Medicine, University of Miami Miller School of Medicine, Rosenstiel Medical Science Building (RMSB), 1600 NW 10th Avenue, 7th Floor Suite 7020 (R-5), Miami, FL  33136, United States",,"fentanyl; fentanyl; narcotic analgesic agent; accuracy; Article; blood; blood analysis; controlled study; cross reaction; ELISA kit; enzyme linked immunosorbent assay; evaluation study; limit of detection; sensitivity and specificity; urinalysis; urine; validation study; enzyme linked immunosorbent assay; forensic toxicology; procedures; standards; substance abuse; Analgesics, Opioid; Enzyme-Linked Immunosorbent Assay; Fentanyl; Forensic Toxicology; Substance Abuse Detection","Tiscione, N.B.; Toxicology Unit Palm Beach County Sheriff's Office, 3228 Gun Club Road, United States; email: TiscioneN@pbso.org",Article,Final,Open Access,Scopus,2-s2.0-85019566584,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Chung H., Choe S.",8567465900;23491463200;,"Overview of forensic toxicology, yesterday, today and in the future",2017,Current Pharmaceutical Design,23,36,,5429,5436,NA,1,10.2174/1381612823666170622101633,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042741634&doi=10.2174%2f1381612823666170622101633&partnerID=40&md5=4ef0437c2ce9f31d922272c6777c6599,"Graduate School of Analytical Science and Technology, Chungnam National University, Daejeon, South Korea; Department of Drug and Forensic Toxicology Division, National Forensic Service, Wonju, South Korea","Chung, H., Graduate School of Analytical Science and Technology, Chungnam National University, Daejeon, South Korea; Choe, S., Department of Drug and Forensic Toxicology Division, National Forensic Service, Wonju, South Korea",Analytical method; Drug; Forensic toxicology; Immunoassay; Quality assurance; Target analyte,autopsy; blood analysis; classification; crime; developed country; developing country; forensic toxicology; hair analysis; immunoassay; liquid chromatography-mass spectrometry; mass fragmentography; practice guideline; priority journal; process development; reliability; Review; trend study; urinalysis; forecasting; forensic toxicology; human; procedures; quality control; standards; trends; Forecasting; Forensic Toxicology; Humans; Quality Control,"Chung, H.; Graduate School of Analytical Science and Technology, Chungnam National UniversitySouth Korea; email: hschung@cnu.ac.kr",Review,Final,,Scopus,2-s2.0-85042741634,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
Wilson-Wilde L.,17736892600;,The international development of forensic science standards — A review,2018,Forensic Science International,288,,,1,9,NA,5,10.1016/j.forsciint.2018.04.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046379821&doi=10.1016%2fj.forsciint.2018.04.009&partnerID=40&md5=d9f542bb5b7b643b83c51b47f68a32cb,"National Institute of Forensic Science, Australia New Zealand Policing Advisory Agency, L6, T3, WTC, 637 Flinders Street, Melbourne, VIC  3008, Australia","Wilson-Wilde, L., National Institute of Forensic Science, Australia New Zealand Policing Advisory Agency, L6, T3, WTC, 637 Flinders Street, Melbourne, VIC  3008, Australia",Accreditation; Forensic Science; ISO; Standards; Standards development; TC272,accreditation; clinical practice; documentation; environmental factor; environmental management; forensic science; health care facility; health practitioner; human; laboratory automation; legal service; organizational policy; priority journal; professional standard; program development; protocol compliance; Review; total quality management; accreditation; International Organization for Standardization; review,,Review,Final,Open Access,Scopus,2-s2.0-85046379821,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
Drumme O.H.,57200985792;,Good practices in forensic toxicology,2017,Current Pharmaceutical Design,23,36,,5437,5441,NA,2,10.2174/1381612823666170704123836,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042751162&doi=10.2174%2f1381612823666170704123836&partnerID=40&md5=c0c17dbca0a88a19bf7a6ac1af31b31e,"Department of Forensic Medicine, Monash University, Melbourne, Australia","Drumme, O.H., Department of Forensic Medicine, Monash University, Melbourne, Australia",Assay validation; Collection protocols; Contextual information; Pharmacokinetics; Quality systems; Redistribution; Specimen,adverse outcome; autopsy; clinical practice; custodial care; evidence based medicine; forensic identification; forensic toxicology; heredity; laboratory test; medical documentation; priority journal; Review; specimen handling; validation process; forensic toxicology; human; practice guideline; procedures; qualitative research; standards; Autopsy; Forensic Toxicology; Humans; Practice Guidelines as Topic; Qualitative Research,"Drumme, O.H.; Department of Forensic Medicine, Monash UniversityAustralia; email: olaf.drummer@monash.edu",Review,Final,,Scopus,2-s2.0-85042751162,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Cosbey S., Elliott S., Paterson S.",6602948497;23982141800;7102053421;,The United Kingdom and Ireland Association of Forensic Toxicologists; establishing best practice for professional training & development in forensic toxicology,2017,Science and Justice,57,1,,63,71,NA,4,10.1016/j.scijus.2016.10.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008656533&doi=10.1016%2fj.scijus.2016.10.003&partnerID=40&md5=8d69b4c3a680f9e3e9dcffeaa892d2f1,"NIVHA Laboratory Services Ltd., Northern Ireland Science Park, Belfast, Northern Ireland  BT3 9DT, United Kingdom; Alere Forensics, Malvern Hills Science Park, Geraldine Road, Malvern, WR14 3SZ, United Kingdom; Toxicology Unit, Imperial College London, W6 8RP, London, United Kingdom","Cosbey, S., NIVHA Laboratory Services Ltd., Northern Ireland Science Park, Belfast, Northern Ireland  BT3 9DT, United Kingdom; Elliott, S., Alere Forensics, Malvern Hills Science Park, Geraldine Road, Malvern, WR14 3SZ, United Kingdom; Paterson, S., Toxicology Unit, Imperial College London, W6 8RP, London, United Kingdom",Best practice; Development; Forensic toxicology; Training,"career; forensic toxicology; government; justice; model; professional development; United Kingdom; career mobility; education; forensic toxicology; health care organization; human; Ireland; professionalism; standards; United Kingdom; Career Mobility; Forensic Toxicology; Humans; Ireland; Professionalism; Societies, Scientific; United Kingdom","Cosbey, S.; NIVHA Laboratory Services Ltd., Northern Ireland Science Park, United Kingdom; email: simon.cosbey@icloud.com",Note,Final,,Scopus,2-s2.0-85008656533,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
"Elliott S.P., Stephen D.W.S., Paterson S.",23982141800;7005237535;7102053421;,The United Kingdom and Ireland association of forensic toxicologists forensic toxicology laboratory guidelines (2018),2018,Science and Justice,58,5,,335,345,NA,3,10.1016/j.scijus.2018.05.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046681788&doi=10.1016%2fj.scijus.2018.05.004&partnerID=40&md5=73f2b2a975be2891dadb82a66c9c4269,"Alere Forensics, Malvern Hills Science Park, Geraldine Road, Malvern, WR14 3SZ, United Kingdom; Department of Clinical Biochemistry, Link Building, Aberdeen Royal Infirmary, Foresterhill, Aberdeen, AB25 2ZD, United Kingdom; Toxicology Unit, Division of Investigative Science, Imperial College, London, W6 8RP, United Kingdom","Elliott, S.P., Alere Forensics, Malvern Hills Science Park, Geraldine Road, Malvern, WR14 3SZ, United Kingdom; Stephen, D.W.S., Department of Clinical Biochemistry, Link Building, Aberdeen Royal Infirmary, Foresterhill, Aberdeen, AB25 2ZD, United Kingdom; Paterson, S., Toxicology Unit, Division of Investigative Science, Imperial College, London, W6 8RP, United Kingdom",Guidelines; Toxicology,article; forensic toxicology; landscape; practice guideline; United Kingdom; forensic toxicology; human; Ireland; laboratory; standards; United Kingdom; Forensic Toxicology; Humans; Ireland; Laboratories; United Kingdom,"Elliott, S.P.; Alere Forensics, Malvern Hills Science Park, Geraldine Road, United Kingdom; email: simontox@yahoo.co.uk",Article,Final,,Scopus,2-s2.0-85046681788,NA,IFSMS 2019,Toxicology Surveillance,Toxicology
