Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Hinners P., O'Neill K.C., Lee Y.J.",57201193336;57191665148;55716178700;,Revealing Individual Lifestyles through Mass Spectrometry Imaging of Chemical Compounds in Fingerprints,2018,Scientific Reports,8,1,5149,,,,12,10.1038/s41598-018-23544-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044535912&doi=10.1038%2fs41598-018-23544-7&partnerID=40&md5=7e90693d17fe10a05ee14c9a6f273792,"Department of Chemistry, Iowa State University, Ames, IA  50011, United States","Hinners, P., Department of Chemistry, Iowa State University, Ames, IA  50011, United States; O'Neill, K.C., Department of Chemistry, Iowa State University, Ames, IA  50011, United States; Lee, Y.J., Department of Chemistry, Iowa State University, Ames, IA  50011, United States",,"2,5-dihydroxybenzoic acid; alcohol; alpha-cyano-4-hydroxycinnamate; coumaric acid; gentisic acid; gold; insect repellent; metal nanoparticle; oil; silver; sunscreen; alcoholic beverage; chemistry; Citrus; dermatoglyphics; human; lifestyle; matrix-assisted laser desorption-ionization mass spectrometry; procedures; sweat; tandem mass spectrometry; Alcoholic Beverages; Citrus; Coumaric Acids; Dermatoglyphics; Ethanol; Gentisates; Gold; Humans; Insect Repellents; Life Style; Metal Nanoparticles; Oils; Silver; Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization; Sunscreening Agents; Sweat; Tandem Mass Spectrometry","Lee, Y.J.; Department of Chemistry, Iowa State UniversityUnited States; email: yjlee@iastate.edu",Article,Final,Open Access,Scopus,2-s2.0-85044535912,,IFSMS 2019,Fingermark Composition,Fingermarks
"Van Helmond W., O'Brien V., De Jong R., Van Esch J., Oldenhof S., De Puit M.",57205370477;57200629114;57200629671;7004936868;45161767200;35434783600;,Collection of amino acids and DNA from fingerprints using hydrogels,2018,Analyst,143,4,,900,905,,3,10.1039/c7an01692a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041949848&doi=10.1039%2fc7an01692a&partnerID=40&md5=7d317fcc2949bc55f69a24ff6a250ed0,"Forensic Science, Amsterdam University of Applied Sciences, Weesperzijde 190, Amsterdam, 1097 DZ, Netherlands; Digital Technology and Biometrics, Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, 2497 GB, Netherlands; Advanced Soft Matter Group, Chemical Engineering Department, Delft University of Technology, Van der Maasweg 9, Delft, 2629 HZ, Netherlands","Van Helmond, W., Forensic Science, Amsterdam University of Applied Sciences, Weesperzijde 190, Amsterdam, 1097 DZ, Netherlands, Digital Technology and Biometrics, Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, 2497 GB, Netherlands; O'Brien, V., Advanced Soft Matter Group, Chemical Engineering Department, Delft University of Technology, Van der Maasweg 9, Delft, 2629 HZ, Netherlands; De Jong, R., Digital Technology and Biometrics, Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, 2497 GB, Netherlands; Van Esch, J., Advanced Soft Matter Group, Chemical Engineering Department, Delft University of Technology, Van der Maasweg 9, Delft, 2629 HZ, Netherlands; Oldenhof, S., Digital Technology and Biometrics, Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, 2497 GB, Netherlands, Advanced Soft Matter Group, Chemical Engineering Department, Delft University of Technology, Van der Maasweg 9, Delft, 2629 HZ, Netherlands; De Puit, M., Digital Technology and Biometrics, Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, 2497 GB, Netherlands, Advanced Soft Matter Group, Chemical Engineering Department, Delft University of Technology, Van der Maasweg 9, Delft, 2629 HZ, Netherlands",,amino acid; DNA; dermatoglyphics; human; hydrogel; isolation and purification; specimen handling; Amino Acids; Dermatoglyphics; DNA; Humans; Hydrogels; Specimen Handling,"Oldenhof, S.; Digital Technology and Biometrics, Netherlands Forensic Institute, Laan van Ypenburg 6, Netherlands; email: s.oldenhof@nfi.minvenj.nl",Article,Final,Open Access,Scopus,2-s2.0-85041949848,,IFSMS 2019,Fingermark Composition,Fingermarks
"O'Neill K.C., Hinners P., Lee Y.J.",57191665148;57201193336;57207015173;,"Chemical Imaging of Cyanoacrylate-Fumed Fingerprints by Matrix-assisted Laser Desorption/Ionization Mass Spectrometry Imaging,",2018,Journal of Forensic Sciences,63,6,,1854,1857,,7,10.1111/1556-4029.13773,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044329687&doi=10.1111%2f1556-4029.13773&partnerID=40&md5=babe29bad0878f61567a2e499457b481,"Department of Chemistry, Iowa State University, Ames, IA  50011, United States","O'Neill, K.C., Department of Chemistry, Iowa State University, Ames, IA  50011, United States; Hinners, P., Department of Chemistry, Iowa State University, Ames, IA  50011, United States; Lee, Y.J., Department of Chemistry, Iowa State University, Ames, IA  50011, United States",cyanoacrylate fuming; fingerprint compounds; forensic science; latent fingerprints; MALDI imaging; matrix-assisted laser desorption/ionization,,"Lee, Y.J.; Department of Chemistry, Iowa State UniversityUnited States; email: yjlee@iastate.ed",Article,Final,,Scopus,2-s2.0-85044329687,,IFSMS 2019,Fingermark Composition,Fingermarks
"Lin J., Zhang C., Xu M., Yuan Y., Yao J.",57196414395;56742467300;35207304400;7402708808;7403503264;,Surface-enhanced Raman spectroscopic identification in fingerprints based on adhesive Au nanofilm,2018,RSC Advances,8,43,,24477,24484,,1,10.1039/c8ra03808b,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049852950&doi=10.1039%2fc8ra03808b&partnerID=40&md5=e717e584e884e9f97df5108d108a2dbb,"College of Chemistry, Chemical Engineering and Materials Science, Soochow University, Suzhou, 215123, China","Lin, J., College of Chemistry, Chemical Engineering and Materials Science, Soochow University, Suzhou, 215123, China; Zhang, C., College of Chemistry, Chemical Engineering and Materials Science, Soochow University, Suzhou, 215123, China; Xu, M., College of Chemistry, Chemical Engineering and Materials Science, Soochow University, Suzhou, 215123, China; Yuan, Y., College of Chemistry, Chemical Engineering and Materials Science, Soochow University, Suzhou, 215123, China; Yao, J., College of Chemistry, Chemical Engineering and Materials Science, Soochow University, Suzhou, 215123, China",,Aromatic compounds; Crime; Dyes; Extraction; Forensic science; Image processing; Mapping; Raman spectroscopy; Recovery; Visualization; Chemical residues; Extraction process; Reproducibilities; Structural information; Surface enhanced Raman; Surface enhanced Raman spectroscopy; Ultra-high-sensitivity; Vibrational bands; Palmprint recognition,"Yuan, Y.; College of Chemistry, Chemical Engineering and Materials Science, Soochow UniversityChina; email: yuanyaxian@suda.edu.cn",Article,Final,Open Access,Scopus,2-s2.0-85049852950,,IFSMS 2019,Fingermark Composition,Fingermarks
"Liyanage T., Rael A., Shaffer S., Zaidi S., Goodpaster J.V., Sardar R.",56081693000;57201856466;57201862228;57201849939;55912901600;16302187400;,Fabrication of a self-assembled and flexible SERS nanosensor for explosive detection at parts-per-quadrillion levels from fingerprints,2018,Analyst,143,9,,2012,2022,,26,10.1039/c8an00008e,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046248938&doi=10.1039%2fc8an00008e&partnerID=40&md5=12e2d84b68d2bf350f61702cbd077b37,"Department of Chemistry and Chemical Biology, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States; Integrated Nanosystems Development Institute, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States","Liyanage, T., Department of Chemistry and Chemical Biology, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States; Rael, A., Department of Chemistry and Chemical Biology, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States; Shaffer, S., Department of Chemistry and Chemical Biology, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States; Zaidi, S., Department of Chemistry and Chemical Biology, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States; Goodpaster, J.V., Department of Chemistry and Chemical Biology, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States; Sardar, R., Department of Chemistry and Chemical Biology, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States, Integrated Nanosystems Development Institute, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, Indianapolis, IN  46202, United States",,,"Sardar, R.; Department of Chemistry and Chemical Biology, Indiana University-Purdue University Indianapolis, 402 N. Blackford Street, United States; email: rsardar@iupui.edu",Article,Final,,Scopus,2-s2.0-85046248938,,IFSMS 2019,Fingermark Composition,Fingermarks
"Longo C.M., Musah R.A.",57195072282;6603027284;,Detection of Diagnostic Plant-Derived Psychoactive Biomarkers in Fingerprints by MALDI-SpiralTOF-Mass Spectrometry Imaging,2018,Methods in Molecular Biology,1810,,,125,132,,1,10.1007/978-1-4939-8579-1_12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049695841&doi=10.1007%2f978-1-4939-8579-1_12&partnerID=40&md5=5eab0cce59e1efa71300682c5f65db07,"Department of Chemistry, State University of New York at Albany, Albany, NY, United States","Longo, C.M., Department of Chemistry, State University of New York at Albany, Albany, NY, United States; Musah, R.A., Department of Chemistry, State University of New York at Albany, Albany, NY, United States",Ayahuasca; Biomarkers; Fingerprints; Forensics; MALDI; Mass spectrometry,"biological marker; biological marker; plant extract; psychotropic agent; data analysis; deamination; finger dermatoglyphics; law enforcement; matrix assisted laser desorption ionization time of flight mass spectrometry; Mimosa; Mimosa hostilis; nonhuman; Peganum harmala; plant seed; psychoactive plant; chemical structure; chemistry; matrix-assisted laser desorption-ionization mass spectrometry; plant; procedures; Biomarkers; Data Analysis; Molecular Structure; Plant Extracts; Plants; Psychotropic Drugs; Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization","Musah, R.A.; Department of Chemistry, State University of New York at AlbanyUnited States; email: rmusah@albany.edu",Book Chapter,Final,,Scopus,2-s2.0-85049695841,,IFSMS 2019,Fingermark Composition,Fingermarks
"Ismail M., Stevenson D., Costa C., Webb R., De Puit M., Bailey M.J.",55872950700;7402384027;56801311400;7403006881;35434783600;26640197300;,Noninvasive detection of cocaine and heroin use with single fingerprints: Determination of an environmental cutoff,2018,Clinical Chemistry,64,6,,909,917,,10,10.1373/clinchem.2017.281469,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047918637&doi=10.1373%2fclinchem.2017.281469&partnerID=40&md5=631284a4111e0fd846bd765ceb9adf63,"Department of Chemistry, University of Surrey, Surrey, United Kingdom; Ion Beam Centre, University of Surrey, Surrey, United Kingdom; Netherlands Forensic Institute, Department of Digital Technology and Biometrics, Hague, Netherlands; Department of Chemical Engineering, Delft University of Technology, Delft, Netherlands","Ismail, M., Department of Chemistry, University of Surrey, Surrey, United Kingdom; Stevenson, D., Department of Chemistry, University of Surrey, Surrey, United Kingdom; Costa, C., Ion Beam Centre, University of Surrey, Surrey, United Kingdom; Webb, R., Ion Beam Centre, University of Surrey, Surrey, United Kingdom; De Puit, M., Netherlands Forensic Institute, Department of Digital Technology and Biometrics, Hague, Netherlands, Department of Chemical Engineering, Delft University of Technology, Delft, Netherlands; Bailey, M., Department of Chemistry, University of Surrey, Surrey, United Kingdom",,benzoylecgonine; cocaine; diamorphine; morphine 6 acetate; 6-O-monoacetylmorphine; cocaine; diamorphine; morphine derivative; Article; clinical assessment; clinical protocol; comparative study; controlled study; drug dependence; drug screening; drug use; environmental exposure; false positive result; finger dermatoglyphics; hand washing; human; liquid chromatography-mass spectrometry; witness; case control study; chemistry; drug dependence; finger; hand disinfection; limit of detection; procedures; reproducibility; skin; substance abuse; Case-Control Studies; Cocaine; Fingers; Hand Disinfection; Heroin; Humans; Limit of Detection; Morphine Derivatives; Reproducibility of Results; Skin; Substance Abuse Detection; Substance-Related Disorders,"Ismail, M.; University of Surrey, Department of ChemistryUnited Kingdom; email: mahado.ismail@surrey.ac.uk",Article,Final,Open Access,Scopus,2-s2.0-85047918637,,IFSMS 2019,Fingermark Composition,Fingermarks
Johnston A.,,The temporal degradation of illicit contaminants in latent fingermarks using fourier transform infrared spectroscopic imaging,2018,J. Forensic Res.,9,2,,418,423,,1,10.4172/2157-7145.1000418 ,https://www.researchgate.net/deref/http%3A%2F%2Fdx.doi.org%2F10.4172%2F2157-7145.1000418,,"Johnston, A.",,,,Article,Final,,Scopus,2-s2.0-85081680285,,IFSMS 2019,Fingermark Composition,Fingermarks
"Pluhá?ek T., Švidrnoch M., Maier V., Havlícek V., Lemr K.",56646573600;35489220200;8674428400;7006615565;7003444191;,Laser ablation inductively coupled plasma mass spectrometry imaging: A personal identification based on a gunshot residue analysis on latent fingerprints,2018,Analytica Chimica Acta,1030,,,25,32,,6,10.1016/j.aca.2018.05.074,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048091404&doi=10.1016%2fj.aca.2018.05.074&partnerID=40&md5=76588a1ca78c23ddeaa459846cc8586a,"Regional Centre of Advanced Technologies and Materials, Department of Analytical Chemistry, Faculty of Science, Palacky University in Olomouc, 17. listopadu 12, Olomouc, CZ-771 46, Czech Republic; Institute of Microbiology of the Czech Academy of Sciences, Víde?ská 1083, Prague, CZ-142 20, Czech Republic; Department of Forensic Medicine and Medical Law, Faculty Hospital and Faculty of Medicine and Dentistry, Hn?votínska 3, Olomouc, CZ-779 00, Czech Republic; Department of Chemistry, Faculty of Science, University of Ostrava, 30. dubna 22, CZ-701 03, Ostrava, Czech Republic","Pluhá?ek, T., Regional Centre of Advanced Technologies and Materials, Department of Analytical Chemistry, Faculty of Science, Palacky University in Olomouc, 17. listopadu 12, Olomouc, CZ-771 46, Czech Republic, Institute of Microbiology of the Czech Academy of Sciences, Víde?ská 1083, Prague, CZ-142 20, Czech Republic; Švidrnoch, M., Regional Centre of Advanced Technologies and Materials, Department of Analytical Chemistry, Faculty of Science, Palacky University in Olomouc, 17. listopadu 12, Olomouc, CZ-771 46, Czech Republic, Department of Chemistry, Faculty of Science, University of Ostrava, 30. dubna 22, CZ-701 03, Ostrava, Czech Republic; Maier, V., Department of Forensic Medicine and Medical Law, Faculty Hospital and Faculty of Medicine and Dentistry, Hn?votínska 3, Olomouc, CZ-779 00, Czech Republic; Havlí?ek, V., Regional Centre of Advanced Technologies and Materials, Department of Analytical Chemistry, Faculty of Science, Palacky University in Olomouc, 17. listopadu 12, Olomouc, CZ-771 46, Czech Republic, Institute of Microbiology of the Czech Academy of Sciences, Víde?ská 1083, Prague, CZ-142 20, Czech Republic; Lemr, K., Regional Centre of Advanced Technologies and Materials, Department of Analytical Chemistry, Faculty of Science, Palacky University in Olomouc, 17. listopadu 12, Olomouc, CZ-771 46, Czech Republic, Institute of Microbiology of the Czech Academy of Sciences, Víde?ská 1083, Prague, CZ-142 20, Czech Republic",Dactyloscopy; Fingerprint; Gunshot residues; Imaging; Inductively coupled plasma mass spectrometry; Laser ablation,Ablation; Crime; Imaging techniques; Inductively coupled plasma; Inductively coupled plasma mass spectrometry; Laser ablation; Metals; Biometric informations; Dactyloscopy; Fingerprint; Gunshot residue; Laser ablation inductively-coupled plasma mass spectrometries; Latent fingerprint; Limits of detection; Personal identification; Palmprint recognition; antimony; barium; copper; lead; mercury; zinc; metal; analytical parameters; Article; biometry; controlled study; finger dermatoglyphics; gunshot injury; human; laser ablation inductively coupled plasma mass spectrometry; limit of detection; metallic impurity; offender; priority journal; residue analysis; spatial analysis; dermatoglyphics; low level laser therapy; mass spectrometry; Dermatoglyphics; Laser Therapy; Mass Spectrometry; Metals,"Pluhá?ek, T.; Regional Centre of Advanced Technologies and Materials, Department of Analytical Chemistry, Palacky University in Olomouc, Faculty of Science, 17. listopadu 12, Czech Republic; email: tomas.pluhacek@upol.cz",Article,Final,,Scopus,2-s2.0-85048091404,,IFSMS 2019,Fingermark Composition,Fingermarks
"Skriba A., Havlicek V.",57201992161;7006615565;,Mass spectrometry imaging of illicit drugs in latent fingerprints by matrix-free and matrix-assisted desorption/ionization techniques,2018,European Journal of Mass Spectrometry,24,1,,124,128,,6,10.1177/1469066717728007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040805491&doi=10.1177%2f1469066717728007&partnerID=40&md5=1958821f0ca1fe42f099a6c51982a234,"Laboratory of Molecular Structure Characterization, Institute of Microbiology of the CAS, Prague, Czech Republic","Skriba, A., Laboratory of Molecular Structure Characterization, Institute of Microbiology of the CAS, Prague, Czech Republic; Havlicek, V., Laboratory of Molecular Structure Characterization, Institute of Microbiology of the CAS, Prague, Czech Republic",fingerprint; forensic sciences; illicit drugs; MALDI; Mass spectrometry imaging; NALDI,"Cosmetics; Desorption; Electrospray ionization; Fatty acids; Forensic science; Mass spectrometry; fingerprint; Illicit drug; MALDI; Mass-spectrometry imaging; NALDI; Drug products; cocaine; diamorphine; methamphetamine; street drug; devices; evaluation study; matrix-assisted laser desorption-ionization mass spectrometry; procedures; substance abuse; Cocaine; Heroin; Methamphetamine; Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization; Street Drugs; Substance Abuse Detection","Havlicek, V.; Laboratory of Molecular Structure Characterization, Institute of Microbiology of the CAS, Videnska 1083, Czech Republic; email: vlhavlic@biomed.cas.cz",Article,Final,Open Access,Scopus,2-s2.0-85040805491,,IFSMS 2019,Fingermark Composition,Fingermarks
"Souza M.A., de Oliveira K.V., Oliveira F.C.C., Silva L.P., Rubim J.C.",57203552305;57190843443;8547180400;55930294500;7003284349;,The adsorption of methamphetamine on Ag nanoparticles dispersed in agarose gel – Detection of methamphetamine in fingerprints by SERS,2018,Vibrational Spectroscopy,98,,,152,157,,2,10.1016/j.vibspec.2018.08.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052249408&doi=10.1016%2fj.vibspec.2018.08.008&partnerID=40&md5=fadcdf9a26e7dafc9cdb9c06837adfb5,"Instituto Nacional de Identificação, Polícia Federal, SAIS Área 7, Lote 23, NI/DPF, Brasília, DF  70770-917, Brazil; Laboratório de Materiais e Combustíveis (LMC), Instituto de Química da Universidade de Brasília, CP 04478, Brasília, DF  70910-000, Brazil; Agência Nacional de Águas, Setor Policial, Área 5, Quadra 3, Blocos M, Brasília, DF  70610-200, Brazil; Embrapa Recursos Genéticos e Biotecnologia, Laboratório de Nanobiotecnologia, Parque Estação Biológica Final W5 Norte, Brasília, DF  70770-917, Brazil; Universidade de Brasília, Instituto de Ciências Biológicas, Campus Universitário Darcy Ribeiro, Brasília, DF  79910-900, Brazil","Souza, M.A., Instituto Nacional de Identificação, Polícia Federal, SAIS Área 7, Lote 23, NI/DPF, Brasília, DF  70770-917, Brazil, Laboratório de Materiais e Combustíveis (LMC), Instituto de Química da Universidade de Brasília, CP 04478, Brasília, DF  70910-000, Brazil; de Oliveira, K.V., Laboratório de Materiais e Combustíveis (LMC), Instituto de Química da Universidade de Brasília, CP 04478, Brasília, DF  70910-000, Brazil; Oliveira, F.C.C., Agência Nacional de Águas, Setor Policial, Área 5, Quadra 3, Blocos M, Brasília, DF  70610-200, Brazil; Silva, L.P., Embrapa Recursos Genéticos e Biotecnologia, Laboratório de Nanobiotecnologia, Parque Estação Biológica Final W5 Norte, Brasília, DF  70770-917, Brazil, Universidade de Brasília, Instituto de Ciências Biológicas, Campus Universitário Darcy Ribeiro, Brasília, DF  79910-900, Brazil; Rubim, J.C., Laboratório de Materiais e Combustíveis (LMC), Instituto de Química da Universidade de Brasília, CP 04478, Brasília, DF  70910-000, Brazil",Adsorption isotherms; Latent fingerprints; Methamphetamine; SERS; Silver nanoparticles,Adsorption; Adsorption isotherms; Chlorine compounds; High resolution transmission electron microscopy; Metal nanoparticles; Palmprint recognition; Raman scattering; Raman spectroscopy; Substrates; Surface plasmon resonance; Surface scattering; Transmission electron microscopy; Frumkin adsorption isotherms; Latent fingerprint; Methamphetamine; Methamphetamine hydrochloride; Parameter characteristic; SERS; Surface enhanced Raman Scattering (SERS); Surface plasmon resonance absorption; Silver nanoparticles,"Souza, M.A.; Laboratório de Materiais e Combustíveis (LMC), Instituto de Química da Universidade de Brasília, CP 04478, Brazil; email: desouza.mas@outlook.com",Article,Final,,Scopus,2-s2.0-85052249408,,IFSMS 2019,Fingermark Composition,Fingermarks
"Lauzon N., Chaurand P.",56638089700;6701727846;,Detection of exogenous substances in latent fingermarks by silver-assisted LDI imaging MS: Perspectives in forensic sciences,2018,Analyst,143,15,,3586,3594,,8,10.1039/c8an00688a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050761276&doi=10.1039%2fc8an00688a&partnerID=40&md5=8b8c700d26c30dded42c7c18f5956cc6,"University of Montreal, Department of Chemistry, Canada","Lauzon, N., University of Montreal, Department of Chemistry, Canada; Chaurand, P., University of Montreal, Department of Chemistry, Canada",,,"Chaurand, P.; University of Montreal, Department of ChemistryCanada; email: pierre.chaurand@umontreal.ca",Article,Final,,Scopus,2-s2.0-85050761276,,IFSMS 2019,Fingermark Composition,Fingermarks
"Solomon A.D., Hytinen M.E., McClain A.M., Miller M.T., Dawson Cruz T.",57193886371;57193889953;57190288024;57193889991;29367561300;,"An Optimized DNA Analysis Workflow for the Sampling, Extraction, and Concentration of DNA obtained from Archived Latent Fingerprints",2018,Journal of Forensic Sciences,63,1,,47,57,,8,10.1111/1556-4029.13504,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017402158&doi=10.1111%2f1556-4029.13504&partnerID=40&md5=dc5497500491cfef9eb84120bec6f9d7,"Department of Forensic Science, Virginia Commonwealth University, PO Box 843079, 1015 Floyd Avenue (Room 2011), Richmond, VA  23284, United States","Solomon, A.D., Department of Forensic Science, Virginia Commonwealth University, PO Box 843079, 1015 Floyd Avenue (Room 2011), Richmond, VA  23284, United States; Hytinen, M.E., Department of Forensic Science, Virginia Commonwealth University, PO Box 843079, 1015 Floyd Avenue (Room 2011), Richmond, VA  23284, United States; McClain, A.M., Department of Forensic Science, Virginia Commonwealth University, PO Box 843079, 1015 Floyd Avenue (Room 2011), Richmond, VA  23284, United States; Miller, M.T., Department of Forensic Science, Virginia Commonwealth University, PO Box 843079, 1015 Floyd Avenue (Room 2011), Richmond, VA  23284, United States; Dawson Cruz, T., Department of Forensic Science, Virginia Commonwealth University, PO Box 843079, 1015 Floyd Avenue (Room 2011), Richmond, VA  23284, United States",adhesive tape; archived latent fingerprints; DNA typing; forensic science; paper substrate; short tandem repeat typing; touch DNA,DNA; microsatellite DNA; dermatoglyphics; DNA fingerprinting; human; isolation and purification; procedures; specimen handling; touch; workflow; Dermatoglyphics; DNA; DNA Fingerprinting; Humans; Microsatellite Repeats; Specimen Handling; Touch; Workflow,"Dawson Cruz, T.; Department of Forensic Science, Virginia Commonwealth University, PO Box 843079, 1015 Floyd Avenue (Room 2011), United States; email: tcdawson@vcu.edu",Article,Final,,Scopus,2-s2.0-85017402158,,IFSMS 2019,Fingermark Composition,Fingermarks
"Druart M.-E., Recloux I., Derouaux A., Van De Van De Weerdt C., Olivier M.-G.",34874736200;54941022000;6508110759;57203962774;7101741116;,Development of mesoporous sol–gel films for antifingerprint applications on glass,2018,Journal of Sol-Gel Science and Technology,88,2,,334,344,,1,10.1007/s10971-018-4813-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053795511&doi=10.1007%2fs10971-018-4813-9&partnerID=40&md5=a665e01b0eab8695c608be9746bd71ea,"Materials Science Department, University of Mons (UMONS), Place du Parc 20, Mons, 7000, Belgium; Université de Liège (ULg), GIGA—Research, Molecular Biomimetic and Protein Engineering Laboratory, Liège, Belgium","Druart, M.-E., Materials Science Department, University of Mons (UMONS), Place du Parc 20, Mons, 7000, Belgium; Recloux, I., Materials Science Department, University of Mons (UMONS), Place du Parc 20, Mons, 7000, Belgium; Derouaux, A., Université de Liège (ULg), GIGA—Research, Molecular Biomimetic and Protein Engineering Laboratory, Liège, Belgium; Van De Van De Weerdt, C., Université de Liège (ULg), GIGA—Research, Molecular Biomimetic and Protein Engineering Laboratory, Liège, Belgium; Olivier, M.-G., Materials Science Department, University of Mons (UMONS), Place du Parc 20, Mons, 7000, Belgium",Antifingerprint; Evaporation induced self-assembly; Mesoporous sol–gel,Adsorption isotherms; Coatings; Evaporation; Glass; Hardening; Mesoporous materials; Molecules; Reservoirs (water); Scanning electron microscopy; Self assembly; Synthesis (chemical); Anti-fingerprint; Deposition process; Evaporation induced self assemblies; Mesoporous; Mesoporous films; Rheological measurements; Surfactant molecules; Templating agents; Sols,"Druart, M.-E.; Materials Science Department, University of Mons (UMONS), Place du Parc 20, Belgium; email: marie-eve.druart@materianova.be",Article,Final,,Scopus,2-s2.0-85053795511,,IFSMS 2019,Fingermark Composition,Fingermarks
"Forchelet S., Bécue A.",57203711822;16202159300;,Impact of anti-fingerprint coatings on the detection of fingermarks,2018,Journal of Forensic Identification,68,3,,348,368,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052701860&partnerID=40&md5=57297e3991f228168c501980ddca322d,"École des Sciences Criminelles (School of Criminal Justice), Faculty of Law, Criminal Justice, and Public Administration, Building Batochime, University of Lausanne, Lausanne-Dorigny, CH-1015, Switzerland","Forchelet, S., École des Sciences Criminelles (School of Criminal Justice), Faculty of Law, Criminal Justice, and Public Administration, Building Batochime, University of Lausanne, Lausanne-Dorigny, CH-1015, Switzerland; Bécue, A., École des Sciences Criminelles (School of Criminal Justice), Faculty of Law, Criminal Justice, and Public Administration, Building Batochime, University of Lausanne, Lausanne-Dorigny, CH-1015, Switzerland",,cyanoacrylate; glass; plastic; politef; chemical composition; contact angle; depletion; excitation; finger dermatoglyphics; follow up; human; hydrophobicity; luminescence; material coating; optics; Review; stereomicroscopy; surface property; wettability,"Bécue, A.; École des Sciences Criminelles (School of Criminal Justice), Faculty of Law, Criminal Justice, and Public Administration, Building Batochime, University of LausanneSwitzerland; email: andy.becue@unil.ch",Review,Final,,Scopus,2-s2.0-85052701860,,IFSMS 2019,Fingermark Composition,Fingermarks
"Luda M.P., Li Pira N., Trevisan D., Pau V.",7003718542;16310056000;57207570588;57207568270;,Evaluation of antifingerprint properties of plastic surfaces used in automotive components,2018,International Journal of Polymer Science,2018,,1895683,,,,1,10.1155/2018/1895683,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062629337&doi=10.1155%2f2018%2f1895683&partnerID=40&md5=c55b143b0be8649e9def428faba34b6c,"Dipartimento di Chimica, Università di Torino, Via P. Giuria 7, Torino, 10125, Italy; GML, C.R.F. S.C.p.A, Corso Settembrini 40, Torino, 10135, Italy","Luda, M.P., Dipartimento di Chimica, Università di Torino, Via P. Giuria 7, Torino, 10125, Italy; Li Pira, N., GML, C.R.F. S.C.p.A, Corso Settembrini 40, Torino, 10135, Italy; Trevisan, D., Dipartimento di Chimica, Università di Torino, Via P. Giuria 7, Torino, 10125, Italy; Pau, V., Dipartimento di Chimica, Università di Torino, Via P. Giuria 7, Torino, 10125, Italy",,,"Luda, M.P.; Dipartimento di Chimica, Università di Torino, Via P. Giuria 7, Italy; email: mariapaola.luda@unito.it",Article,Final,Open Access,Scopus,2-s2.0-85062629337,,IFSMS 2019,Fingermark Composition,Fingermarks
