Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Mastruko V.,,,2001,"8 th ENFSI-Firearms working group meeting, Brugge, Belgium ",,,,,,,,,,,,,,,Conference material,,,,,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Kage S., Kudo K., Kaizoji A., Ryumoto J., Ikeda H., Ikeda N.",6604090450;7402923276;6507785841;6505704929;57206588925;7202414758;,"A simple method for detection of gunshot residue particles from hands, hair, face,and clothing using scanning electron microscopy/wavelength dispersive X-ray (SEM/WDX)",2001,Journal of Forensic Sciences,46,4,,830,834,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034961301&partnerID=40&md5=088fa9e920bdc32a2b2141aa5bf4795b,"Forensic Science Laboratory, Fukuoka Prefectural Police Headquarters, 7-7, Higashikoen, Hakata-ku, Fukuoka 812-8576, Japan; Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1, Maidashi, Higashi-ku, Fukuoka 812-8582, Japan","Kage, S., Forensic Science Laboratory, Fukuoka Prefectural Police Headquarters, 7-7, Higashikoen, Hakata-ku, Fukuoka 812-8576, Japan; Kudo, K., Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1, Maidashi, Higashi-ku, Fukuoka 812-8582, Japan; Kaizoji, A., Forensic Science Laboratory, Fukuoka Prefectural Police Headquarters, 7-7, Higashikoen, Hakata-ku, Fukuoka 812-8576, Japan; Ryumoto, J., Forensic Science Laboratory, Fukuoka Prefectural Police Headquarters, 7-7, Higashikoen, Hakata-ku, Fukuoka 812-8576, Japan; Ikeda, H., Forensic Science Laboratory, Fukuoka Prefectural Police Headquarters, 7-7, Higashikoen, Hakata-ku, Fukuoka 812-8576, Japan; Ikeda, N., Department of Forensic Pathology and Sciences, Graduate School of Medical Sciences, Kyushu University, 3-1-1, Maidashi, Higashi-ku, Fukuoka 812-8582, Japan","We devised a simple and rapid method for detection of gunshot residue (GSR) particles, using scanning electron microscopy/wavelength dispersive X-ray (SEM/WDX) analysis. Experiments were done on samples containing GSR particles obtained from hands, hair, face, and clothing, using double-sided adhesive coated aluminum stubs (tape-lift method). SEM/WDX analyses for GSR were carried out in three steps; the first step was map analysis for barium (Ba) to search for GSR particles from lead styphnate primed ammunition, or tin (Sn) to search for GSR particles from mercury fulminate primed ammunition. The second step was determination of the location of GSR particles by X-ray imaging of Ba or Sn at a magnification of X 1000-2000 in the SEM, using data of map analysis, and the third step was identification of GSR particles, using WDX spectrometers. Analysis of samples from each primer of a stub took about 3 h. Practical applications were shown for utility of this method.",Forensic science; Gunshot residue; Scanning electron microscopy/wavelength dispersive X-ray analysis,"aluminum; clothing; conference paper; face; forensic science; gunshot injury; hair; hand; magnification radiography; priority journal; scanning electron microscopy; spectral sensitivity; X ray analysis; Cause of Death; Clothing; Face; Forensic Medicine; Hair; Hand; Humans; Microscopy, Electron, Scanning; Wounds, Gunshot",Conference Paper,Final,,Scopus,2-s2.0-0034961301,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Coumbaros J., Kirkbride K.P., Klass G., Skinner W.",7801471626;56337473100;6602385262;57201542468;,Characterisation of 0.22 caliber rimfire gunshot residues by time-of-flight secondary ion mass spectrometry (TOF-SIMS): A preliminary study,2001,Forensic Science International,119,1,,72,81,,32,10.1016/S0379-0738(00)00421-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035371595&doi=10.1016%2fS0379-0738%2800%2900421-7&partnerID=40&md5=1db75a3996fcfb889d4a28e54a6ea753,"Ian Work Research Institute, University of South Australia, Mawson Lakes 5095, Australia; Forensic Science, 21 Divett Place, Adelaide 5000, Australia; Department of Chemical Technology, University of South Australia, Mawson Lakes 5095, Australia","Coumbaros, J., Ian Work Research Institute, University of South Australia, Mawson Lakes 5095, Australia; Kirkbride, K.P., Forensic Science, 21 Divett Place, Adelaide 5000, Australia; Klass, G., Department of Chemical Technology, University of South Australia, Mawson Lakes 5095, Australia; Skinner, W., Ian Work Research Institute, University of South Australia, Mawson Lakes 5095, Australia","The application of time-of-flight secondary ion mass spectrometry (TOF-SIMS) for the characterisation of gunshot residue (GSR) from 0.22 caliber rimfire ammunition is reported. Results obtained by TOF-SIMS were compared with conventional scanning electron microscopy (SEM) studies. As could be expected, TOF-SIMS exhibited greater elemental sensitivity than SEM equipped with energy dispersive X-ray detection (SEM-EDX), and was also capable of detecting fragments characteristic of inorganic compounds. This preliminary study indicates that TOF-SIMS offers substantial potential for forensic GSR examinations as a complementary technique to SEM-EDX. In addition TOF-SIMS is applicable to the analysis of individual particles in the typical size range encountered in GSR casework. Copyright Â© 2001 Elsevier Science Ireland Ltd.",0.22 Caliber ammunition; Gunshot residue; Scanning electron microscopy; Time-of-flight secondary ion mass spectrometry (TOF-SIMS),"gunpowder; analytic method; article; bullet; chemical analysis; energy; forensic science; gunshot injury; mass spectrometry; priority journal; scanning electron microscopy; Electron Probe Microanalysis; Forensic Medicine; Humans; Microscopy, Electron, Scanning; Sensitivity and Specificity; Spectrometry, Mass, Secondary Ion; Time Factors; Wounds, Gunshot",Article,Final,,Scopus,2-s2.0-0035371595,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Trombka J.I., Schweitzer J., Selavka C., Dale M., Gahn N., Floyd S., Marie J., Hobson M., Zeosky J., Martin K., McClannahan T., Solomon P., Gottschang E.",35433247000;22977348900;6701456515;7102335866;6505958429;7005201425;7202381548;57197696866;56971448000;57199986258;6505679886;7201453121;6504785526;,"Crime scene investigations using portable, non-destructive space exploration technology",2002,Forensic Science International,129,1,,1,9,,37,10.1016/S0379-0738(02)00079-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037057158&doi=10.1016%2fS0379-0738%2802%2900079-8&partnerID=40&md5=235394340d66cfe1cedbe8fa0224db8e,"Laboratory for Extraterrestrial Physics, NASA Goddard Space Flight Center, Building 2, Greenbelt, MD 20771, United States; Department of Physics, University of Connecticut, Storrs, CT 06269-3046, United States; Massachusetts State Police Crime Laboratory, 59 Horse Pond Road, Sudbury, MA 01776, United States; New York State Police Forensic Investigation Center, State Campus, Albany, NY 12226, United States; Milwaukee County District Attorney's Office, 821 West State Street, Milwaukee, WI 53233, United States; Department of Physics, Wake Forest University, 100 Olin Reynolda Station, Winston Salem, NC 27109-7509, United States; Department of Forensic Sciences, George Washington University, Samson Hall, 2036 H Street, Washington, DC 20052, United States","Trombka, J.I., Laboratory for Extraterrestrial Physics, NASA Goddard Space Flight Center, Building 2, Greenbelt, MD 20771, United States; Schweitzer, J., Department of Physics, University of Connecticut, Storrs, CT 06269-3046, United States; Selavka, C., Massachusetts State Police Crime Laboratory, 59 Horse Pond Road, Sudbury, MA 01776, United States; Dale, M., New York State Police Forensic Investigation Center, State Campus, Albany, NY 12226, United States; Gahn, N., Milwaukee County District Attorney's Office, 821 West State Street, Milwaukee, WI 53233, United States; Floyd, S., Laboratory for Extraterrestrial Physics, NASA Goddard Space Flight Center, Building 2, Greenbelt, MD 20771, United States; Marie, J., Department of Physics, University of Connecticut, Storrs, CT 06269-3046, United States; Hobson, M., Department of Physics, University of Connecticut, Storrs, CT 06269-3046, United States, Department of Physics, Wake Forest University, 100 Olin Reynolda Station, Winston Salem, NC 27109-7509, United States; Zeosky, J., New York State Police Forensic Investigation Center, State Campus, Albany, NY 12226, United States; Martin, K., Massachusetts State Police Crime Laboratory, 59 Horse Pond Road, Sudbury, MA 01776, United States; McClannahan, T., Laboratory for Extraterrestrial Physics, NASA Goddard Space Flight Center, Building 2, Greenbelt, MD 20771, United States; Solomon, P., Laboratory for Extraterrestrial Physics, NASA Goddard Space Flight Center, Building 2, Greenbelt, MD 20771, United States; Gottschang, E., Department of Forensic Sciences, George Washington University, Samson Hall, 2036 H Street, Washington, DC 20052, United States","The National Institute of Justice (NIJ) and the National Aeronautics and Space Administration's (NASAs) Goddard Space Flight Center (GSFC) have teamed up to explore the use of NASA developed technologies to help criminal justice agencies and professionals solve crimes. The objective of the program is to produce instruments and communication networks that have application within both NASA's space program and NIJ programs with state and local forensic laboratories. A working group of NASA scientists and law enforcement professionals has been established to develop and implement a feasibility demonstration program. Specifically, the group has focused its efforts on identifying gunpowder and primer residue, blood, and semen at crime scenes. Non-destructive elemental composition identification methods are carried out using portable X-ray fluorescence (XRF) systems. These systems are similar to those being developed for planetary exploration programs. A breadboard model of a portable XRF system has been constructed for these tests using room temperature silicon and cadmium-zinc telluride (CZT) detectors. Preliminary tests have been completed with gunshot residue (GSR), blood-spatter and semen samples. Many of the element composition lines have been identified. Studies to determine the minimum detectable limits needed for the analyses of GSR, blood and semen in the crime scene environment have been initiated and preliminary results obtained. Furthermore, a database made up of the inorganic composition of GSR is being developed. Using data obtained from the open literature of the elemental composition of barium (Ba) and antimony (Sb) in handswipes of GSR, we believe that there may be a unique GSR signature based on the Sb to Ba ratio. Â© 2002 Elsevier Science Ireland Ltd. All rights reserved.",Antimony (Sb); Barium (Ba); Blood; Database; Gunshot residue (GSR); Lead (Pb); Portable instrument; Remote sensing; Semen; Teleforensics; X-ray fluorescence,"antimony; barium; cadmium; element; gunpowder; silicone; tellurium; zinc; article; blood analysis; chemical composition; controlled study; crime; criminal justice; data base; device; environment; feasibility study; forensic science; human; law enforcement; model; normal human; organization; priority journal; room temperature; semen analysis; space; technology; X ray fluorescence; Antimony; Barium; Blood Stains; Computer Communication Networks; Equipment Design; Firearms; Forensic Medicine; Humans; Lead; Semen; Sensitivity and Specificity; Spectrometry, X-Ray Emission; United States; United States National Aeronautics and Space Administration",Article,Final,,Scopus,2-s2.0-0037057158,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Martini L., DeMaria A. ",,Evaluation of Law enforcement Technologies Inc. ISID01 Instant Shooter ID Kit ,2002,AFTE Journal,34,4,,404,406,,,,,,"A Technical Report By Lance Martini and Anthony DeMaria, San Diego Sheriff's Crime Laboratory, San Diego, CA","Recently, a product demonstration was conducted by Law Enforcement Technologies Inc. at the San Diego Sheriff's Department. The ISID-1 (Instant Shooter ID Kit) was demonstrated as a presumptive test for the presence of gunshot residue. It is a colorimetric test based on the detection of nitrates by use of diphenylamine. The ISID-1 kit is an updated version pf the ""Dermal Nitrate"" or ""Paraffin"" test. This article will address some issues and concerns related to the use of ""The Insatnt Shooter ID Kit.""","dermal nitrate test, diphenylamine, false positive, gunshot residue, Instant Shooter ID Kit, ISID-1, nitrates, paraffin test, presumptive test",,Article,,,,,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Steffen S., Niewhoner L. ",,Improved methods for the collection of gunshot residues (GSR) and for chemographic testing of lead-free Sintox ammunition ,2003,AFTE Journal,35,2,,152,156,,,,,,"By: Sylvia Steffen, Institute for Analytical Chemistry, University of Mining and Technology, Freiberg, Germany; Ludwig Niewoehner, Forensic Science Institute of the Bundeskriminalamt, Wiesbaden, Germany","The forensic investigation of firearm incidents commonly involves the identification of the ammunition that has been used. Therefore not only the spectrum of chemographic methods for the visualization of primer-GSR (PGSR) has to be controlled and optimized steadily, but also a consistent improvement of the collection methods has to take place. Recent progress in collecting GSR from a shooter's hands will be presented starting with the application of a viscose solution of polyvinyl alcohol (PVAL), a method that was introduced to German forensic laboratories about 10 years ago. As this method is very time-consuming, a much more convenient technique was developed using transparent adhesive film for the sampling process. Both methods find their application in the collection of P-GSR. Special emphasis will be placed on the chemographic handling of P-GSR originating from the lead-free SintoxTM ammunition of the Dynamit Nobel AG. The main elements zinc and titanium are not easily detected because titanium is not readily converted into a colored complex, whereas zinc is ubiquitous. So far several methods have been tested to reliably visualize the zinc compound. A new method is described to test for PGSR sampled from a shooter's hand by means of an acidic xylenolorange solution forming a colored zinc complex.","chemography, chlorindazone DS, dithizone, Filmolux, gunshot residues, P-GSR, polyvinyl alcohol, PVAL, Sintox, titanium, xylenolorange, zinc, zincon",,Article,,,,,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Fojtasek L., Vacinova¡ J., Kolar P., Kotrla½ M.",6505714015;6506713298;36871246900;56319424700;,Distribution of GSR particles in the surroundings of shooting pistol,2003,Forensic Science International,132,2,,99,105,,27,10.1016/S0379-0738(03)00018-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037468912&doi=10.1016%2fS0379-0738%2803%2900018-5&partnerID=40&md5=4cb5133287db89daa33529c8e22e1488,"Institute of Criminalistics Prague, P.O. Box 62/KašP, Strojnicka¡ 27, 170 89 Prague 7, Czech Republic","Fojtasek, L., Institute of Criminalistics Prague, P.O. Box 62/KašP, Strojnicka¡ 27, 170 89 Prague 7, Czech Republic; Vacinova¡, J., Institute of Criminalistics Prague, P.O. Box 62/KašP, Strojnicka¡ 27, 170 89 Prague 7, Czech Republic; Kola¡Å™, P., Institute of Criminalistics Prague, P.O. Box 62/KašP, Strojnicka¡ 27, 170 89 Prague 7, Czech Republic; Kotrla½, M., Institute of Criminalistics Prague, P.O. Box 62/KašP, Strojnicka¡ 27, 170 89 Prague 7, Czech Republic",Several series of experiments were performed to study the distribution of GSR particles in seven directions in the surroundings of shooting firearm (pistol CZ 85 caliber 9 mm Luger). External and internal conditions and two different primer types were used for the shooting experiments. The results showed that maximum number of GSR particles could be found in the right front quadrant at a distance of 2-4 m with respect to the shooting firearm position and shooting direction. GSR particles were even found in distance 10 m from shooting firearm. A significant influence of climatic conditions on GSR distribution was confirmed. Â© 2003 Elsevier Science Ireland Ltd. All rights reserved.,Criminalistics; Forensic science; Gunshot residues; Particle distribution,gunpowder; article; climate; experiment; firearm; priority journal,Article,Final,,Scopus,2-s2.0-0037468912,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Reis E.L.T., Sarkis J.E.S., Neto O.N., Rodrigues C., Kakazu M.H., Viebig S.",36771105500;7102676503;14062378200;7202508230;6603290570;6504318271;,A New Method for Collection and Identification of Gunshot Residues from the Hands of Shooters,2003,Journal of Forensic Sciences,48,6,,1269,1274,,24,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242610969&partnerID=40&md5=a873bdfef16599a5d8f36bcc83143da4,"Inst. de Criminalistica de Sao Paulo, Ctro. de Exames, Analises/Pesquisas, Sa£o Paulo, Brazil; Mass Spectrometry Laboratory, Inst. Pesq. Energ. Nucl.-CNEN/SP, Cd. Univ. Armando Salles Oliveira, Naºmero 400-Caixa Postal 11049, 05508-900 Sa£o Paulo, Brazil","Reis, E.L.T.; Sarkis, J.E.S., Mass Spectrometry Laboratory, Inst. Pesq. Energ. Nucl.-CNEN/SP, Cd. Univ. Armando Salles Oliveira, Naºmero 400-Caixa Postal 11049, 05508-900 Sa£o Paulo, Brazil; Neto, O.N., Inst. de Criminalistica de Sao Paulo, Ctro. de Exames, Analises/Pesquisas, Sa£o Paulo, Brazil; Rodrigues, C.; Kakazu, M.H.; Viebig, S., Inst. de Criminalistica de Sao Paulo, Ctro. de Exames, Analises/Pesquisas, Sa£o Paulo, Brazil","This work presents a novel collection method for gunshot residues (GSR) using a sampling procedure based on ethylenediaminetetraacetic acid (EDTA) solution as a complexing agent on moistened swabs. Detection was via a sector-field inductively coupled plasma mass spectrometry (HRICP-MS). The proposed collection and analytical method allowed detection of antimony (Sb), barium (Ba) and lead (Pb) after .38 shot tests, at detection limits of less than 1 Î¼g L-1 in four different areas of the hands of volunteers. This paper includes a discussion concerning hand areas near the thumb and forefinger as being more suitable for GSR collection as well as a comparison between differences observed using 2% diluted EDTA, 2% nitric acid solution, and simple deionized water as collecting solutions, proving the superior efficiency of EDTA in GSR recoveries.",Antimony; Barium; Collection; Forensic science; Gunshot residues; Inductively coupled plasma-mass spectrometry; Lead,antimony; barium; edetic acid; gunpowder; lead; nitric acid; water; analytic method; article; controlled study; crime; female; forensic identification; gunshot injury; hand; human; human experiment; male; mass spectrometry; normal human; priority journal; sampling; volunteer; Antimony; Barium; Chelating Agents; Edetic Acid; Female; Firearms; Forensic Ballistics; Hand; Humans; Hydrogen-Ion Concentration; Lead; Male; Mass Spectrometry; Skin,Article,Final,,Scopus,2-s2.0-0242610969,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Schutz F., Bonfanti M.S., Desboeeufs S. ",,Evaluation of parameters influencing GSRâ€™s retention on shooterâ€™s hands ,2001,Zagadnien Nauk Sadawych ,47,,,380,386,,,,,,,"Many articles were published in the literature dealing with the persistence of gunshot residue on shooter's hands. This work studies different physical parameters characterising GSR particles such as shape, dimensions and nature, in order to determine each factor's influence on the retention of GSR on shooter's hands. The present study uses the results obtained by shooting with the same weapon (a SIG Sauer semi-automatic pistol, model P220, caliber 9 mm Parabellum) and three different types of ammunition (Geco Sinoxid, Geco Sintox and Winchester Super-X). The GSR were collected from the shooter's hands with gold coated polycarbonate membrane filters; these filters were then examined using a SEM coupled with an energy dispersive X-ray spectrometer. Interpretation of results allows the extraction of predictive findings and/or exclude alleged circumstances.",Transfer; Persistence; GSR; Data interpretation,,Article,,,,,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Niewoehner L., Wenz H.W., Andrasko J., Beijer R., Gunaratnam L.",8525342900;7003936731;7004449107;6602873199;6603387544;,ENFSI proficiency test program on identification of GSR by SEM/EDX,2003,Journal of Forensic Sciences,48,4,,786,793,,11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038725949&partnerID=40&md5=325787b350e785a28df234f9fb32d5b2,"Forensic Sci. I. Bundeskriminalamt, BKA, D-65173 Wiesbaden, Germany; Natl. Lab. of Forensic Science, SKL, S-58194 Linkoeping, Sweden; Netherlands Forensic Institute, NL-2288 GD Rijswijk, Netherlands; National Bureau of Investigation, FIN-01301 Vantaa, Finland; Bundeskriminalamt Forensic Sci. I., Wiesbaden, 65193, Germany","Niewoehner, L., Forensic Sci. I. Bundeskriminalamt, BKA, D-65173 Wiesbaden, Germany, Bundeskriminalamt Forensic Sci. I., Wiesbaden, 65193, Germany; Wenz, H.W., Forensic Sci. I. Bundeskriminalamt, BKA, D-65173 Wiesbaden, Germany; Andrasko, J., Natl. Lab. of Forensic Science, SKL, S-58194 Linkoeping, Sweden; Beijer, R., Netherlands Forensic Institute, NL-2288 GD Rijswijk, Netherlands; Gunaratnam, L., National Bureau of Investigation, FIN-01301 Vantaa, Finland","Within the framework of the ENFSI Expert Working Group ""Firearms,"" a proficiency test on the detection and identification of GSR by SEM/EDX was organized and performed. The test material was designed by the Bundeskriminalamt and manufactured to order by an external company for SEM accessories. The participating laboratories were requested to determine the total number of PbSbBa-containing particles on the test samples following their own laboratory specific methods of automated GSR particle search and detection by SEM/EDX. Two similar samples with synthetic GSR particles were dispatched to all participants in order to gain additional information on systematic errors within the obtained results (split-level study), whereas one sample was supplied only with PbSbBa particles, and the second one was additionally contaminated with some environmental particles. This report summarizes the results of the study as well as a statistical evaluation and comparison with previous studies.",ENFSI; European Network of Forensic Science Institutes; Firearms; Forensic science; GSR; Gunshot residues; ISO 5725; Proficiency testing; Scanning electron microscopy; SEM/EDX; Statistical evaluation; Youden; Z-scores,antimony; barium; gunpowder; lead; analytic method; article; comparative study; contamination; controlled study; energy dispersive x ray microanalysis; environmental factor; European Network of Forensic Science Institute; forensic identification; laboratory automation; material state; organization; priority journal; sample; scanning electron microscopy; statistical analysis; task performance,Article,Final,,Scopus,2-s2.0-0038725949,,IFSMS 2004,Gunshot Residue,Gunshot Residue
ENFSI,,GSR2003 Report on the international proficiency test on identification of GSR by SEM/EDX ,2003,,,,,,,,,,,,,,,,Others,,,,,,IFSMS 2004,Gunshot Residue,Gunshot Residue
"Wu Z., Tong Y., Yu J., Zhang X., Yang Y., Pan C., Deng X., Wen Y., Xu Y.",7501412325;55225471800;7405530456;35108563900;7409382210;7403223312;7401767065;55239417300;7406452111;,The utilization of MS-MS method in detection of GSRs,2001,Journal of Forensic Sciences,46,3,,495,501,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034989911&partnerID=40&md5=dd910afea64312294a233519d0abd244,"Department of Chemistry, Tsinghua University, Beijing 100084, China; Chinese Armed Police Institute, Langfang, China","Wu, Z., Department of Chemistry, Tsinghua University, Beijing 100084, China; Tong, Y., Department of Chemistry, Tsinghua University, Beijing 100084, China; Yu, J., Department of Chemistry, Tsinghua University, Beijing 100084, China; Zhang, X., Department of Chemistry, Tsinghua University, Beijing 100084, China; Yang, Y., Department of Chemistry, Tsinghua University, Beijing 100084, China; Pan, C., Chinese Armed Police Institute, Langfang, China; Deng, X., Chinese Armed Police Institute, Langfang, China; Wen, Y., Chinese Armed Police Institute, Langfang, China; Xu, Y., Chinese Armed Police Institute, Langfang, China","This paper describes a novel method to detect gunshot residues (GSRs). The components contained in the double-based smokeless powder were separated by using a HPLC system with UV detection at 223 nm. The result indicated that there are mainly two kinds of organic ingredients in the double-base smokeless powder used. These two organics do not include nitrocellulose because it has no evidential value in the HPLC-UV trace of the smokeless powder sample. By matching retention times of these two compounds with that of the five standards occurring in smokeless powder, the compounds are tentatively identified as methyl centralite (MC) and nitroglycerin (NG). These two compounds were finally identified by using MS spectrum. This MS-MS method was developed to detect MC since MC is less commonly found in the environment than NG. In Chinese ammunition, MC is widely used as a stabilizer instead of EC. Sixteen samples were used to evaluate the reliability of the method. The mean (Â±SD) MC level in the eight samples is 520.1 Â± 271.9 pg/Î¼L and that in the blanks is 31.0 Â± 20.8 pg/Î¼L. The result (P = 0.0007) shows that there is a significant difference between the two serial data. Sampling hands over a 24 h period showed that GSR could be detected even after 8 h with a 75% decrease in the level of MC. The result of the washing test shows that it is still possible to apply the proposed method to detect GSRs on a shooter's hands even if their hands have been washed three times. Another test shows that if the shooters wear gloves while firing, MC on the gloves can be easily detected using the proposed method.",Forensic science; Gunshot residues; Methyl centralite; Tandem mass spectrometry,glyceryl trinitrate; gunpowder; article; Chinese; forensic science; gunshot injury; high performance liquid chromatography; priority journal; sampling; tandem mass spectrometry; ultraviolet spectroscopy,Article,Final,,Scopus,2-s2.0-0034989911,,IFSMS 2004,Gunshot Residue,Gunshot Residue
