"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"[No author name available]","[No author id available]","7th IFIP WG 11.9 International Conference on Digital Forensics, 2011",2011,"IFIP Advances in Information and Communication Technology","361","","","1","286",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958764043&partnerID=40&md5=85f2695fd95109b5434674c8f8b57d02","","","","","","Conference Review","Final","","Scopus","2-s2.0-84958764043","Digital Evidence","Digital Evidence"
"Flaglien A.O., Mallasvik A., Mustorp M., Arnes A.","53984072500;53984808600;53984944700;12645858900;","Storage and exchange formats for digital evidence",2011,"Digital Investigation","8","2","","122","128",NA,9,"10.1016/j.diin.2011.09.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455199242&doi=10.1016%2fj.diin.2011.09.002&partnerID=40&md5=eeb688ac1e0bae7f1e7ec002b1b01cf9","Norwegian Information Security Laboratory, Gjøvik University, College, Norway; Telenor Group, Snarøyveien 30, N-0131 Oslo, Norway","Flaglien, A.O., Norwegian Information Security Laboratory, Gjøvik University, College, Norway; Mallasvik, A., Norwegian Information Security Laboratory, Gjøvik University, College, Norway; Mustorp, M., Norwegian Information Security Laboratory, Gjøvik University, College, Norway; Arnes, A., Norwegian Information Security Laboratory, Gjøvik University, College, Norway, Telenor Group, Snarøyveien 30, N-0131 Oslo, Norway","Digital evidence; Digital forensics; Exchange formats; Intelligent analysis; Storage formats","Computer forensics; Digital forensics; Distributed computer systems; Comparative evaluations; Criminal investigation; Digital evidence; Exchange format; Intelligent analysis; Service Oriented Systems; Storage formats; Technical capabilities; Computer crime","Arnes, A.; Norwegian Information Security Laboratory, Gjøvik University, College, Norway; email: andre.arnes@hig.no","Article","Final","","Scopus","2-s2.0-82455199242","Digital Evidence","Digital Evidence"
"Casey E., Fellows G., Geiger M., Stellatos G.","9843819800;23975689400;54781268200;36027106300;","The growing impact of full disk encryption on digital forensics",2011,"Digital Investigation","8","2","","129","134",NA,14,"10.1016/j.diin.2011.09.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455212945&doi=10.1016%2fj.diin.2011.09.005&partnerID=40&md5=517e7e5d9f71bb0270b15cfc22b302bf","CmdLabs, 1101 E. 33rd Street, Baltimore, MD 21218, United States; LG Training Partnership, United Kingdom; CERT, United States; CACI International, United States","Casey, E., CmdLabs, 1101 E. 33rd Street, Baltimore, MD 21218, United States; Fellows, G., LG Training Partnership, United Kingdom; Geiger, M., CERT, United States; Stellatos, G., CACI International, United States","Digital forensics; Full disk encryption; Hard drive encryption; Memory forensics; Volatile data","Computer crime; Computer forensics; Digital forensics; Digital storage; Electronic crime countermeasures; Digital investigation; Digital investigators; Forensic acquisition; Forensic examinations; Full disk encryptions; Hard drives; Memory forensics; Volatile data; Cryptography","Casey, E.; CmdLabs, 1101 E. 33rd Street, Baltimore, MD 21218, United States; email: eoghan@disclosedigital.com","Article","Final","","Scopus","2-s2.0-82455212945","Digital Evidence","Digital Evidence"
"Shields C., Frieder O., Maloof M.","7201520155;7006557167;6603933582;","A system for the proactive, continuous, and efficient collection of digital forensic evidence",2011,"Digital Investigation","8","SUPPL.","","S3","S13",NA,25,"10.1016/j.diin.2011.05.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961078119&doi=10.1016%2fj.diin.2011.05.002&partnerID=40&md5=74d1209b8d4be4ff7a89e44f5f80dd12","Department of Computer Science, Georgetown University, Washington, DC 20057, United States","Shields, C., Department of Computer Science, Georgetown University, Washington, DC 20057, United States; Frieder, O., Department of Computer Science, Georgetown University, Washington, DC 20057, United States; Maloof, M., Department of Computer Science, Georgetown University, Washington, DC 20057, United States","Deleted file logging; Evidence collection; File similarity; Proactive forensics; Search","Search engines; Semantics; Deleted files; Evidence collection; File similarity; Proactive forensics; Search; Digital forensics","Shields, C.; Department of Computer Science, Georgetown University, Washington, DC 20057, United States; email: clay@cs.georgetown.edu","Conference Paper","Final","Open Access","Scopus","2-s2.0-79961078119","Digital Evidence","Digital Evidence"
"Sommer P.","7005907820;","Certification, registration and assessment of digital forensic experts: The UK experience",2011,"Digital Investigation","8","2","","98","105",NA,NA,"10.1016/j.diin.2011.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455208920&doi=10.1016%2fj.diin.2011.06.001&partnerID=40&md5=a8396885cd78b529f6d0155e367af459","London School of Economics and Political Science, Houghton Street, London WC2A 2AE, United Kingdom","Sommer, P., London School of Economics and Political Science, Houghton Street, London WC2A 2AE, United Kingdom","Criminal procedure rules; Digital forensics; Expert certification and registration; Forensic science policy; Forensic science regulation","Computer crime; Digital forensics; Electronic crime countermeasures; Laws and legislation; Assessment scheme; Criminal procedure rules; Digital evidence; Expert certification and registration; Expert witness; Forensic science","Sommer, P.; London School of Economics and Political Science, Houghton Street, London WC2A 2AE, United Kingdom; email: p.m.sommer@lse.ac.uk","Article","Final","","Scopus","2-s2.0-82455208920","Digital Evidence","Digital Evidence"
"Hay A., Krill D., Kuhar B., Peterson G.","57130006300;56017874200;57130872300;12242376200;","Evaluating digital forensic options for the apple iPAD",2011,"IFIP Advances in Information and Communication Technology","361","","","257","273",NA,4,"10.1007/978-3-642-24212-0_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929311311&doi=10.1007%2f978-3-642-24212-0_20&partnerID=40&md5=2749839405845deb0e23bee7317cea09","Air Force Institute of Technology, Wright-Patterson Air Force BaseOH, United States","Hay, A., Air Force Institute of Technology, Wright-Patterson Air Force BaseOH, United States; Krill, D., Air Force Institute of Technology, Wright-Patterson Air Force BaseOH, United States; Kuhar, B., Air Force Institute of Technology, Wright-Patterson Air Force BaseOH, United States; Peterson, G., Air Force Institute of Technology, Wright-Patterson Air Force BaseOH, United States","Apple iPad; Forensic examinations; IOS logical file system analysis","Computer forensics; Digital devices; Electronic crime countermeasures; Hand held computers; Product design; Apple iPad; Commercial software products; Commercial tools; Comprehensive examination; Digital evidence; Forensic examinations; Logical file; Tools and methods; Computer crime","","Conference Paper","Final","Open Access","Scopus","2-s2.0-84929311311","Digital Evidence","Digital Evidence"
"Olajide F., Savage N.","37261854400;57196637831;","Forensic extraction of user information in continuous block of evidence",2011,"International Conference on Information Society, i-Society 2011","","","5978501","476","481",NA,3,"10.1109/i-society18435.2011.5978501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052588981&doi=10.1109%2fi-society18435.2011.5978501&partnerID=40&md5=1a287e2dae274dc2494eb1776f010c6c","Department of Electronic and Computer Engineering, University of Portsmouth, United Kingdom","Olajide, F., Department of Electronic and Computer Engineering, University of Portsmouth, United Kingdom; Savage, N., Department of Electronic and Computer Engineering, University of Portsmouth, United Kingdom","Application; Physical; User; Windows","Applications; Digital storage; Extraction; Windows; Digital investigation; Physical; Research reports; Tools and techniques; User; User information; Volatile memory; Windows application; Digital forensics","Olajide, F.; Department of Electronic and Computer Engineering, University of PortsmouthUnited Kingdom; email: funminiyi.olajide@port.ac.uk","Conference Paper","Final","","Scopus","2-s2.0-80052588981","Digital Evidence","Digital Evidence"
"Owen P., Thomas P.","36554677400;55743399200;","An analysis of digital forensic examinations: Mobile devices versus hard disk drives utilising ACPO & NIST guidelines",2011,"Digital Investigation","8","2","","135","140",NA,17,"10.1016/j.diin.2011.03.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82455175178&doi=10.1016%2fj.diin.2011.03.002&partnerID=40&md5=3817b07dc6ba87a43c321c8a7284f07d","Information Security Research Group, Faculty of Advanced Technology, University of Glamorgan, Pontypridd, CF37 1DL, United Kingdom","Owen, P., Information Security Research Group, Faculty of Advanced Technology, University of Glamorgan, Pontypridd, CF37 1DL, United Kingdom; Thomas, P., Information Security Research Group, Faculty of Advanced Technology, University of Glamorgan, Pontypridd, CF37 1DL, United Kingdom","ACPO; Computer forensics; Information security; Mobile forensics; NIST","Computer forensics; Digital devices; Digital forensics; Drives; E-learning; Law enforcement; Mobile devices; Mobile phones; Mobile telecommunication systems; Security of data; ACPO; Cell phone forensics; Computer based electronic evidences; Forensic examinations; Mobile forensics; National Institute of Standards and Technology; NIST; United States of America; Hard disk storage","Thomas, P.; Information Security Research Group, Faculty of Advanced Technology, University of Glamorgan, Pontypridd, CF37 1DL, United Kingdom; email: pthomas@glam.ac.uk","Article","Final","","Scopus","2-s2.0-82455175178","Digital Evidence","Digital Evidence"
"Shields C., Frieder O., Maloof M.","7201520155;7006557167;6603933582;","A system for the proactive, continuous, and efficient collection of digital forensic evidence",2011,"DFRWS 2011 Annual Conference","8","","","S3","S13",NA,13,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864582590&partnerID=40&md5=a474960e81f65e48ae92ef979582c536","Department of Computer Science, Georgetown University, Washington, DC 20057, United States","Shields, C., Department of Computer Science, Georgetown University, Washington, DC 20057, United States; Frieder, O., Department of Computer Science, Georgetown University, Washington, DC 20057, United States; Maloof, M., Department of Computer Science, Georgetown University, Washington, DC 20057, United States","Deleted file logging; Evidence collection; File similarity; Proactive forensics; Search","Computer crime; Electronic crime countermeasures; Search engines; Semantics; Deleted files; Evidence collection; File similarity; Proactive forensics; Search; Computer forensics","Shields, C.; Department of Computer Science, Georgetown University, Washington, DC 20057, United States; email: clay@cs.georgetown.edu","Conference Paper","Final","","Scopus","2-s2.0-84864582590","Digital Evidence","Digital Evidence"
"Geradts Z.","6603940596;","ENFSI Forensic IT Working group",2011,"Digital Investigation","8","2","","94","95",NA,2,"10.1016/j.diin.2011.09.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155172091&doi=10.1016%2fj.diin.2011.09.003&partnerID=40&md5=6ff08d45f564a638e85eef5f8263c692","Nederlands Forensisch Institute, Rijswijk, Netherlands","Geradts, Z., Nederlands Forensisch Institute, Rijswijk, Netherlands","Best practices; Collaborative exercises; Computer forensics; Quality assurance; Technology forensics","Computer crime; Knowledge management; Mobile telecommunication systems; Quality assurance; Best practices; Collaborative exercises; Digital evidence; European Commission; European networks; Forensic laboratory; Information and Communication Technologies; Science laboratories; Computer forensics","Geradts, Z.; Nederlands Forensisch Institute, Rijswijk, Netherlands; email: zeno@holmes.nl","Note","Final","","Scopus","2-s2.0-84155172091","Digital Evidence","Digital Evidence"
"Hoelz B., Ralha C., Mesquita F.","26430584800;14420582400;57130419700;","Case-based reasoning in live forensics",2011,"IFIP Advances in Information and Communication Technology","361","","","77","88",NA,3,"10.1007/978-3-642-24212-0_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958793951&doi=10.1007%2f978-3-642-24212-0_6&partnerID=40&md5=10f451712d03b7270bfe92c8de977c84","University of Brasilia, Brasilia, Brazil","Hoelz, B., University of Brasilia, Brasilia, Brazil; Ralha, C., University of Brasilia, Brasilia, Brazil; Mesquita, F., University of Brasilia, Brasilia, Brazil","Case-based reasoning; Live forensics","Cryptography; Digital forensics; Digital storage; Electronic crime countermeasures; Evidence-based; First responders; Hard drives; Large data volumes; Live Forensics; Case based reasoning","","Conference Paper","Final","Open Access","Scopus","2-s2.0-84958793951","Digital Evidence","Digital Evidence"
"Ernst E.J., Speck P.M., Fitzpatrick J.J.","36245171600;7005552344;56932630300;","Usefulness: Forensic photo documentation after sexual assault",2011,"Advanced Emergency Nursing Journal","33","1","","29","38",NA,2,"10.1097/TME.0b013e3182083128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951792980&doi=10.1097%2fTME.0b013e3182083128&partnerID=40&md5=f8d0203c09530a4d47214248f2e144ac","California State University Dominguez Hills, School of Nursing, 1000 E. Victoria Street, Carson, CA 90747, United States; Community Living Centers, Veterans Administration Greater Los Angeles Healthcare System, Los Angeles, CA, United States; University of Tennessee Health Science Center, Memphis, TN, United States; Frances Payne Bolton School of Nursing, Case Western Reserve University, Cleveland, OH, United States","Ernst, E.J., California State University Dominguez Hills, School of Nursing, 1000 E. Victoria Street, Carson, CA 90747, United States, Community Living Centers, Veterans Administration Greater Los Angeles Healthcare System, Los Angeles, CA, United States; Speck, P.M., University of Tennessee Health Science Center, Memphis, TN, United States; Fitzpatrick, J.J., Frances Payne Bolton School of Nursing, Case Western Reserve University, Cleveland, OH, United States","digital photographic documentation; forensic examination; SANE; sexual assault; sexual assault nurse examiner","article; documentation; female; forensic nursing; human; photography; sexual crime; Documentation; Female; Forensic Nursing; Humans; Photography; Sex Offenses","Ernst, E. J.; California State University Dominguez Hills, School of Nursing, 1000 E. Victoria Street, Carson, CA 90747, United States; email: eernst@csudh.edu","Article","Final","","Scopus","2-s2.0-79951792980","Digital Evidence","Digital Evidence"
"Bowers C.M.","7202781595;","Forensic Dental Evidence",2011,"Forensic Dental Evidence","","","","","",327,10,"10.1016/C2009-0-62872-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014296544&doi=10.1016%2fC2009-0-62872-5&partnerID=40&md5=679e6e12bc956b3f274f521d812dcc65","Herman Ostrow School of Dentistry, University of Southern California, Los Angeles, CA, United States","Bowers, C.M., Herman Ostrow School of Dentistry, University of Southern California, Los Angeles, CA, United States, ","","","Bowers, C.M.; Herman Ostrow School of Dentistry, University of Southern California, Los Angeles, CA, United States; email: cmbowers@aol.com","Book","Final","","Scopus","2-s2.0-85014296544","Digital Evidence","Digital Evidence"
"Schofield D.","57203079171;","Playing with evidence: Using video games in the courtroom",2011,"Entertainment Computing","2","1","","47","58",NA,16,"10.1016/j.entcom.2011.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955585778&doi=10.1016%2fj.entcom.2011.03.010&partnerID=40&md5=7e926472510ba78e0aa4166db4d86144","State University of New York, Oswego, NY, United States","Schofield, D., State University of New York, Oswego, NY, United States","Computer games; Digital evidence; Evidence presentation; Forensic animation; Forensic science; Reconstruction","Animation; Computer software; Digital storage; Human computer interaction; Repair; Technology; Virtual reality; Visualization; Computer game; Digital evidence; Evidence presentation; Forensic animation; Forensic science; Reconstruction; Computer crime","Schofield, D.; Department of Computer Science, State University of New York, 7060 Route 104, Oswego, NY 13126-3599, United States; email: schofield@cs.oswego.edu","Article","Final","","Scopus","2-s2.0-79955585778","Digital Evidence","Digital Evidence"
"Tang C., Kong A.W.K., Craft N.","13004005000;23497306400;57207529845;","Uncovering vein patterns from color skin images for forensic analysis",2011,"Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition","","","5995531","665","672",NA,29,"10.1109/CVPR.2011.5995531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052870144&doi=10.1109%2fCVPR.2011.5995531&partnerID=40&md5=51a079c4b7304ecf20fb575d9bef459d","Nanyang Technological University, 50 Nanyang Avenue, Singapore 639798, Singapore; Los Angeles Biomedical Research Institute at Harbor, UCLA, Medical Center, 1124 West Carson St HH-207, Torrance, CA 90502, United States","Tang, C., Nanyang Technological University, 50 Nanyang Avenue, Singapore 639798, Singapore; Kong, A.W.K., Nanyang Technological University, 50 Nanyang Avenue, Singapore 639798, Singapore; Craft, N., Los Angeles Biomedical Research Institute at Harbor, UCLA, Medical Center, 1124 West Carson St HH-207, Torrance, CA 90502, United States","","Blood vessels; Color; Image processing; Infrared devices; Infrared imaging; Pattern recognition; Biophysical parameters; Child pornographies; Digital evidence; Forensic analysis; Forensic identification; Near- infrared images; Personal identification; Technological advances; Digital forensics","Tang, C.; Nanyang Technological University, 50 Nanyang Avenue, Singapore 639798, Singapore; email: tangchaoying@pmail.ntu.edu.sg","Conference Paper","Final","","Scopus","2-s2.0-80052870144","Digital Evidence","Digital Evidence"
"Chu H.-C., Deng D.-J., Chao H.-C.","35172482900;25031400400;7202973858;","Digital forensics of WLM 8.1 via check point methodology within corporate intranet in future communication security",2011,"Security and Communication Networks","4","9","","1044","1062",NA,NA,"10.1002/sec.233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052155290&doi=10.1002%2fsec.233&partnerID=40&md5=2940ffa61cd74ade2762e93d1e586218","Department of International Business, National Taichung University, Taichung, Taiwan; Department of Computer Science and Information Engineering, National Changhua University of Education, Changhua, Taiwan; Department of Electronic Engineering, Institute of Computer Science and Information Engineering, National Ilan University, Ilan, Taiwan; Department of Electrical Engineering, National Dong Hwa University, Hualien, Taiwan","Chu, H.-C., Department of International Business, National Taichung University, Taichung, Taiwan; Deng, D.-J., Department of Computer Science and Information Engineering, National Changhua University of Education, Changhua, Taiwan; Chao, H.-C., Department of Electronic Engineering, Institute of Computer Science and Information Engineering, National Ilan University, Ilan, Taiwan, Department of Electrical Engineering, National Dong Hwa University, Hualien, Taiwan","Digital evidence; Digital forensics; Instant messaging (IM); Volatile data; Windows live messenger (WLM); Wireless communication networks","Application programs; Data communication systems; Electronic crime countermeasures; Message passing; Network security; Wireless telecommunication systems; Digital evidence; Instant messaging; Volatile data; Windows live messengers; Wireless communication network; Digital forensics","Chao, H.-C.; College of EECS, National Ilan University, No. 1, Sec. 1, Shenlung Road, I-Lan, Taiwan; email: hcc@niu.edu.tw","Article","Final","Open Access","Scopus","2-s2.0-80052155290","Digital Evidence","Digital Evidence"
"Chisum W.J., Turvey B.E.","6508088366;23969584900;","Crime Reconstruction",2011,"Crime Reconstruction","","","","","",672,10,"10.1016/C2010-0-67906-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014241004&doi=10.1016%2fC2010-0-67906-5&partnerID=40&md5=8031e40bc45975102419a69ac82f2b6a","Forensic Solutions, LLC, United States; Justice Studies, Oklahoma City University, United States","Chisum, W.J.; Turvey, B.E., Forensic Solutions, LLC, United States, Justice Studies, Oklahoma City University, United States","","","Chisum, W.J.email: wjchisum@comcast.net","Book","Final","","Scopus","2-s2.0-85014241004","Digital Evidence","Digital Evidence"
"Bolt S.","55827418900;","XBOX 360 Forensics",2011,"XBOX 360 Forensics","","","","","",290,8,"10.1016/C2010-0-64863-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013944535&doi=10.1016%2fC2010-0-64863-2&partnerID=40&md5=84ab43d5ecbf4110cb7463132293d8dc","Defence Cyber Investigations Training Academy (DCITA), United States","Bolt, S., Defence Cyber Investigations Training Academy (DCITA), United States","","","Bolt, S.; Defence Cyber Investigations Training Academy (DCITA)United States","Book","Final","","Scopus","2-s2.0-85013944535","Digital Evidence","Digital Evidence"
"Irwin D., Slay J.","57130085900;15756115700;","Extracting evidence related to VoIP calls",2011,"IFIP Advances in Information and Communication Technology","361","","","221","228",NA,4,"10.1007/978-3-642-24212-0_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958759277&doi=10.1007%2f978-3-642-24212-0_17&partnerID=40&md5=7687057fd99e7669fd8b81d3ece6474c","University of South Australia, Adelaide, Australia","Irwin, D., University of South Australia, Adelaide, Australia; Slay, J., University of South Australia, Adelaide, Australia","Packet analysis; Packet extraction; VoIP calls","Cryptography; Electronic crime countermeasures; Internet protocols; Internet telephony; Voice/data communication systems; Identity information; IP networks; Packet analysis; Public switched telephone network; User name; Voice over Internet protocol; VoIP calls; VOIP service; Digital forensics","","Conference Paper","Final","Open Access","Scopus","2-s2.0-84958759277","Digital Evidence","Digital Evidence"
"Pilli E., Joshi R., Niyogi R.","35756126100;7202084587;35100732400;","Router and interface marking for network forensics",2011,"IFIP Advances in Information and Communication Technology","361","","","209","220",NA,3,"10.1007/978-3-642-24212-0_16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958751363&doi=10.1007%2f978-3-642-24212-0_16&partnerID=40&md5=ff2fe0e3abaad3a910c243792cec7e22","Department of Electronics and Computer Engineering, Indian Institute of Technology, Roorkee, India; Electronics and Computer Engineering, Indian Institute of Technology, Roorkee, India","Pilli, E., Department of Electronics and Computer Engineering, Indian Institute of Technology, Roorkee, India; Joshi, R., Electronics and Computer Engineering, Indian Institute of Technology, Roorkee, India; Niyogi, R., Electronics and Computer Engineering, Indian Institute of Technology, Roorkee, India","Attack attribution; Network forensics; Traceback","Denial-of-service attack; Electronic crime countermeasures; Network security; Attack attribution; Distributed denial of service attack; Network attack; Traceback; Digital forensics","","Conference Paper","Final","Open Access","Scopus","2-s2.0-84958751363","Digital Evidence","Digital Evidence"
"Salt D.W., Lallie H.S., Lawson P.","57214403793;36459976300;55132157200;","Studying first year forensic computing: Managing the student experience",2011,"ITALICS Innovations in Teaching and Learning in Information and Computer Sciences","10","1","","91","96",NA,NA,"10.11120/ital.2011.10010091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858837929&doi=10.11120%2fital.2011.10010091&partnerID=40&md5=cf284af817458e8442c475dcb05c2f6c","University of Derby School of Computing Derby, United Kingdom","Salt, D.W., University of Derby School of Computing Derby, United Kingdom; Lallie, H.S., University of Derby School of Computing Derby, United Kingdom; Lawson, P., University of Derby School of Computing Derby, United Kingdom","Digital forensics; Employment; Expectations; Information security","","Salt, D. W.; University of Derby School of Computing DerbyUnited Kingdom; email: d.w.salt@derby.ac.uk","Article","Final","","Scopus","2-s2.0-84858837929","Digital Evidence","Digital Evidence"
"Oh J., Lee S., Lee S.","55462887300;35275430600;36063408400;","Advanced evidence collection and analysis of web browser activity",2011,"DFRWS 2011 Annual Conference","8","","","S62","S70",NA,16,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868589770&partnerID=40&md5=50b68cf8ce4207640d6c2a81cf134304","Digital Forensic Research Center, Korea University CIST, South Korea; Financial Security Agency, South Korea","Oh, J., Digital Forensic Research Center, Korea University CIST, South Korea; Lee, S., Financial Security Agency, South Korea; Lee, S., Digital Forensic Research Center, Korea University CIST, South Korea","Information; Integrated timeline analysis; Restoration of deleted web browser; Search word analysis; URL decoding; Web browser forensics","Application programs; Computer crime; Digital forensics; Evidence collection; Information; Log file; Search words; Timeline analysis; Web browsers","Oh, J.; Digital Forensic Research Center, Korea University CISTSouth Korea; email: blu-0226@korea.ac.kr","Conference Paper","Final","","Scopus","2-s2.0-84868589770","Digital Evidence","Digital Evidence"
"Mjølsnes S.F., Willassen S.Y.","7801636511;24768337500;","ICT and forensic science",2011,"A Multidisciplinary Introduction to Information Security","","","","243","259",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059555505&partnerID=40&md5=443b16377ff7c200edfc97ad90b876ee","Department of Telematics, Norwegian University of Science and Technology, Trondheim, Norway","Mjølsnes, S.F., Department of Telematics, Norwegian University of Science and Technology, Trondheim, Norway; Willassen, S.Y., Department of Telematics, Norwegian University of Science and Technology, Trondheim, Norway","","","","Book Chapter","Final","","Scopus","2-s2.0-85059555505","Digital Evidence","Digital Evidence"
"Paliska D., Batista M., Starin R., Fabjan D.","6507762004;8894399000;24081554800;57132828900;","An attempt to attain new information in reconstruction of road traffic accidents applying digital image processing [Poskus pridobivanja dodatnih informacij za rekonstrukcijo cestnih prometnih nesrec s pomocjo procesiranja slikovnih dokazov]",2011,"Promet - Traffic - Traffico","23","2","","113","119",NA,3,"10.7307/ptt.v23i2.138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957615316&doi=10.7307%2fptt.v23i2.138&partnerID=40&md5=5bf7c4c990ed7c11ea3b6db388d98f6f","University of Ljubljana, Faculty of Maritime Studies and Transport, Pot pomoršcakov 4, SI-6320 Portorož, Slovenia","Paliska, D., University of Ljubljana, Faculty of Maritime Studies and Transport, Pot pomoršcakov 4, SI-6320 Portorož, Slovenia; Batista, M., University of Ljubljana, Faculty of Maritime Studies and Transport, Pot pomoršcakov 4, SI-6320 Portorož, Slovenia; Starin, R., University of Ljubljana, Faculty of Maritime Studies and Transport, Pot pomoršcakov 4, SI-6320 Portorož, Slovenia; Fabjan, D., University of Ljubljana, Faculty of Maritime Studies and Transport, Pot pomoršcakov 4, SI-6320 Portorož, Slovenia","Digital image processing; Forensics; Image classification; Induced traffic accidents; Road traffic accidents","digital image; forensic science; implementation process; photography; reconstruction; remote sensing; traffic congestion; traffic management","Paliska, D.; University of Ljubljana, Faculty of Maritime Studies and Transport, Pot pomoršcakov 4, SI-6320 Portorož, Slovenia; email: dejan.paliska@fpp.uni-lj.si","Article","Final","Open Access","Scopus","2-s2.0-79957615316","Digital Evidence","Digital Evidence"
"Louis A.L., Engelbrecht A.P.","22035777800;7004364575;","Unsupervised discovery of relations for analysis of textual data",2011,"Digital Investigation","7","3-4","","154","171",NA,8,"10.1016/j.diin.2010.08.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953859692&doi=10.1016%2fj.diin.2010.08.004&partnerID=40&md5=a225549e7a24cd0202fd00b0533bef08","Council for Scientific and Industrial Research (CSIR), Meraka, Building 43, Meiring Naude Road, Pretoria 0001, South Africa; Department of Computer Science, University of Pretoria, Lynnwood Road, Pretoria 0002, South Africa","Louis, A.L., Council for Scientific and Industrial Research (CSIR), Meraka, Building 43, Meiring Naude Road, Pretoria 0001, South Africa, Department of Computer Science, University of Pretoria, Lynnwood Road, Pretoria 0002, South Africa; Engelbrecht, A.P., Department of Computer Science, University of Pretoria, Lynnwood Road, Pretoria 0002, South Africa","Evidence discovery; Information extraction; Relation discovery; Text analysis; Text mining","Artificial intelligence; Digital forensics; Information analysis; Information retrieval; Text processing; Analysis of textual datum; Evidence discovery; Information extraction techniques; Information retrieval approach; Relation discovery; Text analysis; Text mining; Unsupervised information extractions; Data mining","Louis, A. L.; Council for Scientific and Industrial Research (CSIR), Meraka, Building 43, Meiring Naude Road, Pretoria 0001, South Africa; email: alouis@csir.co.za","Article","Final","","Scopus","2-s2.0-79953859692","Digital Evidence","Digital Evidence"
"Grispos G., Storer T., Glisson W.B.","40461322300;16310516500;15848187400;","A comparison of forensic evidence recovery techniques for a windows mobile smart phone",2011,"Digital Investigation","8","1","","23","36",NA,36,"10.1016/j.diin.2011.05.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051672577&doi=10.1016%2fj.diin.2011.05.016&partnerID=40&md5=20284fa3bc6a487f5e22037ea1ff5e1c","School of Computing Science, University of Glasgow, Lilybank Gardens, Glasgow G12 8QQ, United Kingdom; School of Humanities, University of Glasgow, University Gardens, Glasgow G12 8QQ, United Kingdom","Grispos, G., School of Computing Science, University of Glasgow, Lilybank Gardens, Glasgow G12 8QQ, United Kingdom; Storer, T., School of Computing Science, University of Glasgow, Lilybank Gardens, Glasgow G12 8QQ, United Kingdom; Glisson, W.B., School of Humanities, University of Glasgow, University Gardens, Glasgow G12 8QQ, United Kingdom","Digital forensics; File carver; Logical acuquisition; Physical acquisition; Smart phone; Windows mobile","Decoding; Digital forensics; Mergers and acquisitions; Mobile devices; Recovery; Telephone sets; File carver; Forensic evidence; Logical acuquisition; Open source communities; Physical acquisition; Recovery techniques; Tools and methods; Windows mobiles; Smartphones","Storer, T.; School of Computing Science, University of Glasgow, Lilybank Gardens, Glasgow G12 8QQ, United Kingdom; email: timothy.storer@glasgow.ac.uk","Article","Final","","Scopus","2-s2.0-80051672577","Digital Evidence","Digital Evidence"
