"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Onofri V., Pesaresi M., Turchi C., Tagliabracci A.","8364582900;8364583100;6505774514;6603835846;","Massive parallel sequencing and osteogenesis imperfecta: An essential tool for forensic investigation over child abuse",2019,"Forensic Science International: Genetics Supplement Series","7","1","","103","104",NA,NA,"10.1016/j.fsigss.2019.09.040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072645019&doi=10.1016%2fj.fsigss.2019.09.040&partnerID=40&md5=3c8432e598d6e23afc861cdf041a1a72","Section of Legal Medicine, University Hospital “Ospedali Riuniti”, Ancona, Italy","Onofri, V., Section of Legal Medicine, University Hospital “Ospedali Riuniti”, Ancona, Italy; Pesaresi, M., Section of Legal Medicine, University Hospital “Ospedali Riuniti”, Ancona, Italy; Turchi, C., Section of Legal Medicine, University Hospital “Ospedali Riuniti”, Ancona, Italy; Tagliabracci, A., Section of Legal Medicine, University Hospital “Ospedali Riuniti”, Ancona, Italy","Child abuse; Genetics; Osteogenesis imperfecta","collagen type 1; Article; autopsy; bone fragility; capillary electrophoresis; child abuse; controlled study; family history; forensic genetics; fracture; frameshift mutation; gene frequency; gene identification; gene mutation; heterozygote; human; human genome; infant; male; missense mutation; nonsense mutation; osteogenesis imperfecta; phenotype; priority journal; Sanger sequencing","Onofri, V.; Section of Legal Medicine, University Hospital “Ospedali Riuniti”Italy; email: valerio.onofri@ospedaliriuniti.marche.it","Article","Final","","Scopus","2-s2.0-85072645019","Paint-Glass","Paint-Glass"
"Pirrie D., Pidduck A.J., Crean D.E., Nicholls T.M., Awbery R.P.","7004099181;57211244094;55113345100;56924803000;23099244700;","Identification and analysis of man-made geological product particles to aid forensic investigation of provenance in the built environment",2019,"Forensic Science International","305","","109974","","",NA,NA,"10.1016/j.forsciint.2019.109974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073119743&doi=10.1016%2fj.forsciint.2019.109974&partnerID=40&md5=922547ade5666ec479e6dfd86b808cf4","Helford Geoscience LLP, Trelowarren Mill Barn, Mawgan, Helston, Cornwall  TR12 6AE, United Kingdom; AWE Plc, Aldermaston, Reading, RG7 4PR, United Kingdom; School of Applied Sciences, Faculty of Computing, Engineering and Sciences, University of South Wales, Glyntaf, Pontypridd, CF37 4AT, United Kingdom","Pirrie, D., Helford Geoscience LLP, Trelowarren Mill Barn, Mawgan, Helston, Cornwall  TR12 6AE, United Kingdom, School of Applied Sciences, Faculty of Computing, Engineering and Sciences, University of South Wales, Glyntaf, Pontypridd, CF37 4AT, United Kingdom; Pidduck, A.J., AWE Plc, Aldermaston, Reading, RG7 4PR, United Kingdom; Crean, D.E., AWE Plc, Aldermaston, Reading, RG7 4PR, United Kingdom; Nicholls, T.M., AWE Plc, Aldermaston, Reading, RG7 4PR, United Kingdom; Awbery, R.P., AWE Plc, Aldermaston, Reading, RG7 4PR, United Kingdom","Construction materials; Geoforensics; Nuclear forensics; SEM-EDS","aluminum silicate; apatite; calcium carbonate; calcium silicate; calcium sulfate; cement; concrete; glass; pyrite; silicon dioxide; titanium; zirconium; Article; automation; built environment; controlled study; forensic identification; mineralogy; particle size; priority journal; rock; scanning electron microscopy","Pirrie, D.; School of Applied Science, Faculty of Computing Engineering and Sciences, University of South Wales, Glyntaf, United Kingdom; email: duncan.pirrie@southwales.ac.uk","Article","Final","","Scopus","2-s2.0-85073119743","Paint-Glass","Paint-Glass"
"Biancalana R.C., Vincenti S.A.F., da Silva R.H.A., Pires-de-Souza F.C.P.","57192294365;57207360260;21742220500;14038061400;","Analysis of the surface roughness and microhardness of dental restorative materials exposed to heat sources and cold temperatures for human identification purposes",2019,"Egyptian Journal of Forensic Sciences","9","1","8","","",NA,NA,"10.1186/s41935-019-0114-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062461017&doi=10.1186%2fs41935-019-0114-x&partnerID=40&md5=a1b3b85c308a0065e3dac57179abd663","Department of Stomatology, Public Oral Health, and Forensic Dentistry, Ribeirao Preto School of Dentistry, University of Sao Paulo, Ribeirao Preto, Sao Paulo, Brazil; Department of Dental Materials and Prosthodontics, Ribeirao Preto School of Dentistry, University of Sao Paulo, Av. do Café, s/n 14040-904, Ribeirao Preto, Sao Paulo, Brazil","Biancalana, R.C., Department of Stomatology, Public Oral Health, and Forensic Dentistry, Ribeirao Preto School of Dentistry, University of Sao Paulo, Ribeirao Preto, Sao Paulo, Brazil; Vincenti, S.A.F., Department of Dental Materials and Prosthodontics, Ribeirao Preto School of Dentistry, University of Sao Paulo, Av. do Café, s/n 14040-904, Ribeirao Preto, Sao Paulo, Brazil; da Silva, R.H.A., Department of Stomatology, Public Oral Health, and Forensic Dentistry, Ribeirao Preto School of Dentistry, University of Sao Paulo, Ribeirao Preto, Sao Paulo, Brazil; Pires-de-Souza, F.C.P., Department of Dental Materials and Prosthodontics, Ribeirao Preto School of Dentistry, University of Sao Paulo, Av. do Café, s/n 14040-904, Ribeirao Preto, Sao Paulo, Brazil","Cold temperature; Dental materials; Forensic odontology; Forensic sciences; Heat source; Microhardness; Surface roughness","","Pires-de-Souza, F.C.P.; Department of Dental Materials and Prosthodontics, Ribeirao Preto School of Dentistry, University of Sao Paulo, Av. do Café, s/n 14040-904, Brazil; email: ferpanzeri@usp.br","Article","Final","Open Access","Scopus","2-s2.0-85062461017","Paint-Glass","Paint-Glass"
"Dey A., Chanak M., Das K., Mukherjee K., Bose K.","57214321432;57211117600;57209544840;57206423941;7007143496;","Variation in lip print pattern between two ethnic groups, Oraon tribals and Bengalee Hindus, residing in West Bengal, India",2019,"Anthropological Review","82","4","","405","415",NA,NA,"10.2478/anre-2019-0031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078612718&doi=10.2478%2fanre-2019-0031&partnerID=40&md5=26ab08c8e0bb3ba9bb4850b0aa694689","Department of Anthropology, University of Calcutta, Kolkata, India; Department of Anthropology, Vidyasagar University, Midnapore, West Bengal  721 102, India; Department of Anthropology, Bangabasi College, Kolkata, India; Anthropological Survey of India, Andaman and Nicobar Regional Centre, Port Blair, India","Dey, A., Department of Anthropology, University of Calcutta, Kolkata, India; Chanak, M., Department of Anthropology, Vidyasagar University, Midnapore, West Bengal  721 102, India; Das, K., Department of Anthropology, Bangabasi College, Kolkata, India; Mukherjee, K., Anthropological Survey of India, Andaman and Nicobar Regional Centre, Port Blair, India; Bose, K., Department of Anthropology, Vidyasagar University, Midnapore, West Bengal  721 102, India","Bengalee Hindu; cheiloscopy; Oraon","","Bose, K.; Department of Anthropology, Vidyasagar UniversityIndia; email: kaushikbose@cantab.net","Article","Final","Open Access","Scopus","2-s2.0-85078612718","Paint-Glass","Paint-Glass"
"Nontiapirom K., Bunakkharasawat W., Sojikul P., Panvisavas N.","57211579656;53879362600;15837706900;14058745100;","Assessment and prevention of forensic DNA contamination in DNA profiling from latent fingerprint",2019,"Forensic Science International: Genetics Supplement Series","7","1","","546","548",NA,NA,"10.1016/j.fsigss.2019.10.085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074512160&doi=10.1016%2fj.fsigss.2019.10.085&partnerID=40&md5=dcd18b419785508bcc85071df0cd0962","Forensic Science Unit, Faculty of Science, Mahidol University, Thailand; Department of Biotechnology, Faculty of Science, Mahidol University, Thailand; Department of Plant Science, Faculty of Science, Mahidol University, Thailand","Nontiapirom, K., Forensic Science Unit, Faculty of Science, Mahidol University, Thailand; Bunakkharasawat, W., Forensic Science Unit, Faculty of Science, Mahidol University, Thailand; Sojikul, P., Department of Biotechnology, Faculty of Science, Mahidol University, Thailand; Panvisavas, N., Forensic Science Unit, Faculty of Science, Mahidol University, Thailand, Department of Plant Science, Faculty of Science, Mahidol University, Thailand","DNA contamination; DNA transfer; Fingerprint brush; Mixed DNA","sterile water; allele; Article; consensus; DNA contamination; DNA determination; DNA fingerprinting; DNA replication; gene locus; hair; human; priority journal; saliva analysis","Panvisavas, N.; Forensic Science Unit, Faculty of Science, Mahidol University, 272 Rama VI Road, Thung Payathai, Rajathevee, Thailand; email: nathinee.pan@mahidol.ac.th","Article","Final","","Scopus","2-s2.0-85074512160","Paint-Glass","Paint-Glass"
"Chang I., Stone A.C.A., Hanney O.C., Gee W.J.","57211519862;57211518661;57211517895;35421852400;","Volatilised pyrene: A phase 1 study demonstrating a new method of visualising fingermarks with comparisons to iodine fuming",2019,"Forensic Science International","305","","109996","","",NA,1,"10.1016/j.forsciint.2019.109996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074271796&doi=10.1016%2fj.forsciint.2019.109996&partnerID=40&md5=9081f880f8a00dbe1c13245c35b79bb1","School of Physical Sciences, University of Kent, Giles Lane, Canterbury, CT2 7NZ, United Kingdom","Chang, I., School of Physical Sciences, University of Kent, Giles Lane, Canterbury, CT2 7NZ, United Kingdom; Stone, A.C.A., School of Physical Sciences, University of Kent, Giles Lane, Canterbury, CT2 7NZ, United Kingdom; Hanney, O.C., School of Physical Sciences, University of Kent, Giles Lane, Canterbury, CT2 7NZ, United Kingdom; Gee, W.J., School of Physical Sciences, University of Kent, Giles Lane, Canterbury, CT2 7NZ, United Kingdom","Fingermark; Fluorescence; Fuming; Pyrene; Visualisation","benzoflavone derivative; pyrene; absorption; analytic method; Article; chemical analysis; electrochemistry; fluorescence; forensic science; image analysis; image enhancement; iodine fuming; methodology; molecular fingerprinting; photoelectron spectroscopy; porosity; priority journal; process optimization; ultraviolet radiation; water vapor","Gee, W.J.; School of Physical Sciences, University of Kent, Giles Lane, United Kingdom; email: W.Gee@kent.ac.uk","Article","Final","","Scopus","2-s2.0-85074271796","Paint-Glass","Paint-Glass"
"Li V.W.H., Toogood H., Ryan S., Meakin G.E.","57211231741;57211229307;57211227568;55023033400;","The effects of various household cleaning methods on DNA persistence on mugs and knives",2019,"Forensic Science International: Genetics Supplement Series","7","1","","277","278",NA,NA,"10.1016/j.fsigss.2019.09.109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073077435&doi=10.1016%2fj.fsigss.2019.09.109&partnerID=40&md5=f247006088e7a24f0c93ecb44131622a","UCL Centre for the Forensic Sciences, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom; UCL, Department of Security and Crime Science, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom; Pure Gold Forensics, 303 Brookside Ave. Suite 140, Redlands, CA  92373, United States","Li, V.W.H., UCL Centre for the Forensic Sciences, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom, UCL, Department of Security and Crime Science, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom; Toogood, H., UCL Centre for the Forensic Sciences, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom, UCL, Department of Security and Crime Science, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom; Ryan, S., Pure Gold Forensics, 303 Brookside Ave. Suite 140, Redlands, CA  92373, United States; Meakin, G.E., UCL Centre for the Forensic Sciences, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom, UCL, Department of Security and Crime Science, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom","Cleaning; DNA persistence; DNA-TPPR; Trace DNA","DNA; hypochlorite sodium; stainless steel; water; Article; ceramics; cleaning; household; kitchen; liquid; priority journal","Meakin, G.E.; UCL Centre for the Forensic Sciences, 35 Tavistock Square, United Kingdom; email: g.meakin@ucl.ac.uk","Article","Final","","Scopus","2-s2.0-85073077435","Paint-Glass","Paint-Glass"
"Palenik C.S., Groves E., Insana J., Palenik S.","7005080203;56915536700;57201273419;6505782584;","Locating, Identifying, and Comparing Sub-visible Paint Particles",2019,"Journal of Forensic Sciences","64","6","","1851","1858",NA,2,"10.1111/1556-4029.14062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066901627&doi=10.1111%2f1556-4029.14062&partnerID=40&md5=24e757b0791de29ecbe3803a053e4fc0","Microtrace LLC, 790 Fletcher Drive, Suite 106, Elgin, IL  60123, United States","Palenik, C.S., Microtrace LLC, 790 Fletcher Drive, Suite 106, Elgin, IL  60123, United States; Groves, E., Microtrace LLC, 790 Fletcher Drive, Suite 106, Elgin, IL  60123, United States; Insana, J., Microtrace LLC, 790 Fletcher Drive, Suite 106, Elgin, IL  60123, United States; Palenik, S., Microtrace LLC, 790 Fletcher Drive, Suite 106, Elgin, IL  60123, United States","architectural paint; automotive paint; forensic science; paint; particle analysis; pigment identification; sub-visible particles","","Palenik, C.S.; Microtrace LLC, 790 Fletcher Drive, Suite 106, United States; email: cpalenik@microtracellc.com","Article","Final","","Scopus","2-s2.0-85066901627","Paint-Glass","Paint-Glass"
"Tighe M., Beidinger H., Knaub C., Sisk M., Peaslee G.F., Lieberman M.","57209409788;57209416641;57209412251;55241960300;7003412013;57217559692;","Risky bismuth: Distinguishing between lead contamination sources in soils",2019,"Chemosphere","234","","","297","301",NA,1,"10.1016/j.chemosphere.2019.06.077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067648543&doi=10.1016%2fj.chemosphere.2019.06.077&partnerID=40&md5=19dd19219bc51715d47a12b65d9015f5","Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame IN, 46556, United States; Department of Physics, University of Notre Dame, Notre Dame IN, 46556, United States; Eck Institute for Global Health, University of Notre Dame, Notre Dame IN, 46556, United States; Navari Family Center for Digital Scholarship, University of Notre Dame, Notre Dame IN, 46556, United States; Department of Biological Sciences, University of Notre Dame, Notre Dame IN, 46556, United States","Tighe, M., Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame IN, 46556, United States; Beidinger, H., Eck Institute for Global Health, University of Notre Dame, Notre Dame IN, 46556, United States, Department of Biological Sciences, University of Notre Dame, Notre Dame IN, 46556, United States; Knaub, C., Eck Institute for Global Health, University of Notre Dame, Notre Dame IN, 46556, United States; Sisk, M., Eck Institute for Global Health, University of Notre Dame, Notre Dame IN, 46556, United States, Navari Family Center for Digital Scholarship, University of Notre Dame, Notre Dame IN, 46556, United States; Peaslee, G.F., Department of Physics, University of Notre Dame, Notre Dame IN, 46556, United States; Lieberman, M., Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame IN, 46556, United States","Bismuth; Lead; Leaded gasoline; Leaded paint; Soil contamination; XRF","Bismuth; Contamination; Gasoline; Gasoline refining; Inductively coupled plasma; Lead; Lead refining; Optical emission spectroscopy; Ores; Paint; Soil surveys; Soils; Elemental concentrations; Environmental forensics; Environmental studies; Lead concentration; Leaded gasoline; Manufacturing process; Soil contamination; X-ray fluorescence spectroscopy; Soil pollution; bismuth; gasoline; lead; tetraethyllead; bismuth; lead; paint; bismuth; concentration (composition); detection method; lead; manufacturing; pollutant source; soil pollution; X-ray fluorescence; Article; aviation; soil analysis; soil pollution; X ray fluorescence; X ray fluorescence spectrometry; environmental monitoring; Indiana; procedures; soil pollutant; spectroscopy; Indiana; United States; Bismuth; Environmental Monitoring; Gasoline; Indiana; Lead; Paint; Soil Pollutants; Spectrometry, X-Ray Emission","Tighe, M.; Department of Chemistry and Biochemistry, University of Notre DameUnited States; email: mtighe@nd.edu","Article","Final","","Scopus","2-s2.0-85067648543","Paint-Glass","Paint-Glass"
"Kiran R., Chapman J., Tennant M., Forrest A., Walsh L.J.","57193281074;57194593612;35564059300;20034266600;7101875704;","Effect of Heat on the Fluorescence Properties of Tooth-Colored Restorative Materials and Their Forensic Implications",2019,"Journal of Forensic Sciences","64","6","","1698","1706",NA,NA,"10.1111/1556-4029.14122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074295575&doi=10.1111%2f1556-4029.14122&partnerID=40&md5=62e31f4bdbc889597b243d5e2a8714ac","School of Health, Medical and Applied Sciences, Central Queensland University, Bruce Highway, Rockhampton, QLD  4701, Australia; School of Science, RMIT University, GPO Box 2476, Melbourne, VIC, Australia; International Research Collaborative, Oral Health and Equity, School of Human Sciences, The University of Western Australia, 35 Stirling Highway, Crawley, WA  6009, Australia; UQ Oral Health Centre, The University of Queensland School of Dentistry, 288 Herston Road, Herston, 4006, Australia","Kiran, R., School of Health, Medical and Applied Sciences, Central Queensland University, Bruce Highway, Rockhampton, QLD  4701, Australia; Chapman, J., School of Health, Medical and Applied Sciences, Central Queensland University, Bruce Highway, Rockhampton, QLD  4701, Australia, School of Science, RMIT University, GPO Box 2476, Melbourne, VIC, Australia; Tennant, M., International Research Collaborative, Oral Health and Equity, School of Human Sciences, The University of Western Australia, 35 Stirling Highway, Crawley, WA  6009, Australia; Forrest, A., UQ Oral Health Centre, The University of Queensland School of Dentistry, 288 Herston Road, Herston, 4006, Australia; Walsh, L.J., UQ Oral Health Centre, The University of Queensland School of Dentistry, 288 Herston Road, Herston, 4006, Australia","fluorescence; forensic odontology; forensic science; heat; identification; restorative materials","aluminum silicate; dental material; dental porcelain; feldspar; glass ionomer; organically modified ceramic; potassium derivative; resin; color; dental restoration; dentistry; fluorescence; heat; human; Aluminum Silicates; Color; Composite Resins; Dental Materials; Dental Porcelain; Dental Restoration, Permanent; Fluorescence; Forensic Dentistry; Glass Ionomer Cements; Hot Temperature; Humans; Organically Modified Ceramics; Potassium Compounds","Walsh, L.J.; UQ Oral Health Centre, The University of Queensland School of Dentistry, 288 Herston Road, Australia; email: l.walsh@uq.edu.au","Article","Final","","Scopus","2-s2.0-85074295575","Paint-Glass","Paint-Glass"
"Ozkan Y., Barkana B.D.","57216155873;22033662100;","Forensic Audio Analysis and Event Recognition for Smart Surveillance Systems",2019,"2019 IEEE International Symposium on Technologies for Homeland Security, HST 2019","","","9032996","","",NA,NA,"10.1109/HST47167.2019.9032996","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082654664&doi=10.1109%2fHST47167.2019.9032996&partnerID=40&md5=6e4e12cfa6067e0674610dc04e703541","University of Bridgeport, Electrical Engineering Department, Bridgeport, United States","Ozkan, Y., University of Bridgeport, Electrical Engineering Department, Bridgeport, United States; Barkana, B.D., University of Bridgeport, Electrical Engineering Department, Bridgeport, United States","Forensic audio analysis; LPCs; MFCCs; pitch range; surveillance systems","Audio acoustics; Audio systems; Cameras; Forensic science; Gaussian distribution; Image segmentation; Monitoring; National security; Nearest neighbor search; Signaling; Support vector machines; Audio analysis; LPCs; MFCCs; pitch range; Surveillance systems; Security systems","","Conference Paper","Final","","Scopus","2-s2.0-85082654664","Paint-Glass","Paint-Glass"
"Euteneuer J., Gosch A., Cachée P., Courts C.","56736827800;57205647239;57022041000;16229409800;","Evaluation of the backspatter generation and wound profiles of an anatomically correct skull model for molecular ballistics",2019,"International Journal of Legal Medicine","133","6","","1839","1850",NA,1,"10.1007/s00414-019-02120-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069732575&doi=10.1007%2fs00414-019-02120-2&partnerID=40&md5=4b61027fa44c70b1f08ff2bbad4c80a4","Institute of Forensic Medicine, University Medical Center Schleswig-Holstein, Kiel, Germany; Sachverständigenbüro Cachée, Pistoriusstrasse 6a, Berlin, 13086, Germany","Euteneuer, J., Institute of Forensic Medicine, University Medical Center Schleswig-Holstein, Kiel, Germany; Gosch, A., Institute of Forensic Medicine, University Medical Center Schleswig-Holstein, Kiel, Germany; Cachée, P., Sachverständigenbüro Cachée, Pistoriusstrasse 6a, Berlin, 13086, Germany; Courts, C., Institute of Forensic Medicine, University Medical Center Schleswig-Holstein, Kiel, Germany","Backspatter; Ballistic head model; Blank gun; Molecular ballistics","microsatellite DNA; anatomic model; ballistics; DNA fingerprinting; gunshot injury; head injury; human; multidetector computed tomography; pathology; procedures; skull; videorecording; DNA Fingerprinting; Forensic Ballistics; Head Injuries, Penetrating; Humans; Microsatellite Repeats; Models, Anatomic; Multidetector Computed Tomography; Skull; Video Recording; Wounds, Gunshot","Courts, C.; Institute of Forensic Medicine, University Medical Center Schleswig-HolsteinGermany; email: cornelius.courts@uksh.de","Article","Final","","Scopus","2-s2.0-85069732575","Paint-Glass","Paint-Glass"
"Liu L., Wang W., Luo Y.","57210574477;57211096203;55801053100;","Foreign object held in recessed areas of shoe outsole as an acquired characteristic in footwear examination: A preliminary study",2019,"Forensic Science International","304","","109949","","",NA,NA,"10.1016/j.forsciint.2019.109949","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072640220&doi=10.1016%2fj.forsciint.2019.109949&partnerID=40&md5=d381b2a874deb1484d97c01c630f50c2","School of Forensic Science, People's Public Security University of China, No. 1, Muxidi South Street, Xicheng District, Beijing, 100038, China; Graduate School, People's Public Security University of China, No. 1, Muxidi South Street, Xicheng District, Beijing, 100038, China","Liu, L., School of Forensic Science, People's Public Security University of China, No. 1, Muxidi South Street, Xicheng District, Beijing, 100038, China; Wang, W., School of Forensic Science, People's Public Security University of China, No. 1, Muxidi South Street, Xicheng District, Beijing, 100038, China; Luo, Y., Graduate School, People's Public Security University of China, No. 1, Muxidi South Street, Xicheng District, Beijing, 100038, China","Acquired characteristic; Footwear examination; Foreign object held; Reproducibility; Specificity","Article; biomechanics; equipment design; foreign object held; forensic medicine; human; mathematical computing; priority journal; reproducibility; running; walking; female; forensic science; male; pressure; procedures; shoe; statistics; Female; Forensic Sciences; Humans; Male; Pressure; Reproducibility of Results; Shoes; Statistics as Topic; Walking","Luo, Y.; Graduate School, People's Public Security University of China, No. 1, Muxidi South Street, Xicheng District, China; email: lyp6698@163.com","Article","Final","","Scopus","2-s2.0-85072640220","Paint-Glass","Paint-Glass"
"Quevillon S., Toupin N., Tremblay A., Fournier R., Muehlethaler C.","57211021681;57211023251;57211019589;57211019807;36990536700;","Batch-to-batch variation in domestic paints: Insights into the newly commercialized recycled paints",2019,"Forensic Science International","303","","109946","","",NA,NA,"10.1016/j.forsciint.2019.109946","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072295339&doi=10.1016%2fj.forsciint.2019.109946&partnerID=40&md5=51ca2f1bc3dd81faa5627c8eb3fb906c","Université du Québec à Trois-Rivières, Département de Chimie, Biochimie, et Physique, Trois-Rivières, Canada; Laboratoire de Recherche en Criminalistique, Trois-Rivières, Canada; Laboratoire des Sciences Judiciaires et de Médecine Légale, Direction de la Chimie, Montréal, Canada","Quevillon, S., Université du Québec à Trois-Rivières, Département de Chimie, Biochimie, et Physique, Trois-Rivières, Canada; Toupin, N., Université du Québec à Trois-Rivières, Département de Chimie, Biochimie, et Physique, Trois-Rivières, Canada; Tremblay, A., Laboratoire des Sciences Judiciaires et de Médecine Légale, Direction de la Chimie, Montréal, Canada; Fournier, R., Laboratoire des Sciences Judiciaires et de Médecine Légale, Direction de la Chimie, Montréal, Canada; Muehlethaler, C., Université du Québec à Trois-Rivières, Département de Chimie, Biochimie, et Physique, Trois-Rivières, Canada, Laboratoire de Recherche en Criminalistique, Trois-Rivières, Canada","Architectural paint; Chemical analysis; Forensics; Fourier transform infra-red spectroscopy (FTIR); Microscopy; Production batches; Pyrolysis-GC/MS; Raman spectroscopy","paint; Article; chemical composition; forensic science; Fourier transform infrared spectroscopy; mass fragmentography; microscopy; priority journal; quality control; Raman spectrometry; recycling","Muehlethaler, C.; Université du Québec à Trois-Rivières, Département de Chimie, Biochimie, et PhysiqueCanada; email: cyril.muehlethaler@uqtr.ca","Article","Final","","Scopus","2-s2.0-85072295339","Paint-Glass","Paint-Glass"
"Vaidya N., Rodrigues S., Hegde P., Shetty T., Pai U., Mahesh M., Saldanha S.","57212005494;14029179200;57200826033;10040421400;36087642800;57203685529;44061722000;","A comparative evaluation of the effect of different incisal preparations on the fracture resistance and fracture pattern of mandibular anterior porcelain laminate veneers using two different materials-an in vitro study",2019,"Indian Journal of Forensic Medicine and Toxicology","13","4","","214","219",NA,NA,"10.5958/0973-9130.2019.00291.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075643763&doi=10.5958%2f0973-9130.2019.00291.3&partnerID=40&md5=cc868da76efe0b9d4ce76ca02ec7d82a","Department of Prosthodontics, Manipal College of Dental Sciences, Manipal Academy of Higher Education, Mangalore, India","Vaidya, N., Department of Prosthodontics, Manipal College of Dental Sciences, Manipal Academy of Higher Education, Mangalore, India; Rodrigues, S., Department of Prosthodontics, Manipal College of Dental Sciences, Manipal Academy of Higher Education, Mangalore, India; Hegde, P., Department of Prosthodontics, Manipal College of Dental Sciences, Manipal Academy of Higher Education, Mangalore, India; Shetty, T., Department of Prosthodontics, Manipal College of Dental Sciences, Manipal Academy of Higher Education, Mangalore, India; Pai, U., Department of Prosthodontics, Manipal College of Dental Sciences, Manipal Academy of Higher Education, Mangalore, India; Mahesh, M., Department of Prosthodontics, Manipal College of Dental Sciences, Manipal Academy of Higher Education, Mangalore, India; Saldanha, S., Department of Prosthodontics, Manipal College of Dental Sciences, Manipal Academy of Higher Education, Mangalore, India","Leucite; Lithium disilicate; Veneers","tooth cement; Article; comparative study; human; in vitro study; incisor; interincisal angle; mandible; tooth fracture","Rodrigues, S.; Department No. 7, Manipal College of Dental Sciences, Lighthouse Hill road, India; email: shobha.j@manipal.edu","Article","Final","","Scopus","2-s2.0-85075643763","Paint-Glass","Paint-Glass"
"Borusiewicz R.","6506029979;","Chromatographic analysis of the traces of 2-chlorobenzalmalononitrile with passive adsorption from the headspace on Tenax TA and Carbotrap 300",2019,"Forensic Science International","303","","109933","","",NA,NA,"10.1016/j.forsciint.2019.109933","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071308501&doi=10.1016%2fj.forsciint.2019.109933&partnerID=40&md5=98526db3207c90567c3ce699bb7128ae","Institute of Forensic Research, Westerplatte 9, Krakow, 31-033, Poland","Borusiewicz, R., Institute of Forensic Research, Westerplatte 9, Krakow, 31-033, Poland","2-chlorobenzaldehyde; 2-chlorobenzalmalononitrile; CS; Headspace; Pepper spray","2 chlorobenzaldehyde; 2 chlorobenzylidenemalononitrile; adsorbent; benzaldehyde derivative; capsaicin derivative; glass; methanol; nylon; stainless steel; unclassified drug; water; benzylidene derivative; carbon; chlorobenzylidine; polymer; tear gas; tenax; adsorption; aerosol; Article; chemical phenomena; controlled study; forensic identification; gas; headspace extraction; high performance liquid chromatography; hydrolysis; packaging; pepper; priority journal; temperature; chemical analysis; chemistry; mass fragmentography; procedures; Adsorption; Benzylidene Compounds; Carbon; Chemistry Techniques, Analytical; Gas Chromatography-Mass Spectrometry; Polymers; Tear Gases; Temperature","","Article","Final","","Scopus","2-s2.0-85071308501","Paint-Glass","Paint-Glass"
