"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Hagmann D.F., Kruge M.A., Cheung M., Mastalerz M., Gallego J.L.R., Singh J.P., Krumins J.A., Li X.N., Goodey N.M.","50261845400;7003430631;57209748362;7005782602;57200599813;57204569258;8598913600;57208754826;14007226700;","Environmental forensic characterization of former rail yard soils located adjacent to the Statue of Liberty in the New York/New Jersey harbor",2019,"Science of the Total Environment","690","","","1019","1034",NA,6,"10.1016/j.scitotenv.2019.06.495","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068618870&doi=10.1016%2fj.scitotenv.2019.06.495&partnerID=40&md5=d990cd01f86af309e4467c9fcc67f599","Department of Earth and Environmental Studies, Montclair State University, Montclair, NJ, United States; Department of Biology, Montclair State University, Montclair, NJ, United States; Indiana Geological Water Survey, Indiana University, Bloomington, IN, United States; University of Oviedo, Mieres, Asturias, Spain; Department of Chemistry and Biochemistry, Montclair State University, Montclair, NJ, United States; PSEG Institute for Sustainability Studies, Montclair State University, Montclair, NJ, United States","Hagmann, D.F., Department of Earth and Environmental Studies, Montclair State University, Montclair, NJ, United States; Kruge, M.A., Department of Earth and Environmental Studies, Montclair State University, Montclair, NJ, United States; Cheung, M., Department of Biology, Montclair State University, Montclair, NJ, United States; Mastalerz, M., Indiana Geological Water Survey, Indiana University, Bloomington, IN, United States; Gallego, J.L.R., University of Oviedo, Mieres, Asturias, Spain; Singh, J.P., Department of Earth and Environmental Studies, Montclair State University, Montclair, NJ, United States; Krumins, J.A., Department of Biology, Montclair State University, Montclair, NJ, United States; Li, X.N., Department of Earth and Environmental Studies, Montclair State University, Montclair, NJ, United States; Goodey, N.M., Department of Chemistry and Biochemistry, Montclair State University, Montclair, NJ, United States, PSEG Institute for Sustainability Studies, Montclair State University, Montclair, NJ, United States","Brownfield; Contaminated soils; Environmental forensics; Heavy metals; Industrial barrens; Organic petrology; Polycyclic aromatic hydrocarbons (PAHs); Pyrolysis-GC-MS","Anthracite; Contamination; Forensic science; Forestry; Gas chromatography; Heavy metals; Inorganic compounds; Mass spectrometry; Polycyclic aromatic hydrocarbons; Pyrolysis; Remediation; Soils; Brown fields; Contaminated soils; Environmental forensics; Industrial barrens; Organic petrology; Polycyclic aromatic hydrocarbons (PAHS); Pyrolysis-gc-ms; Soil pollution; aromatic hydrocarbon; coal; fossil fuel; heterocyclic compound; hydrocarbon; organic matter; brownfield site; forensic science; gas chromatography; harbor; heavy metal; mass spectrometry; organic pollutant; PAH; petrology; pyrolysis; soil pollution; Article; ash; controlled study; ecosystem health; elemental analysis; environmental factor; forensic identification; forest; gas chromatography; inductively coupled plasma mass spectrometry; mass spectrometry; microscopy; New Jersey; priority journal; pyrolysis; soil analysis; soil pollution; traffic safety; urban area; vegetation; Jersey City; Liberty State Park; New Jersey; New York [United States]; United States; Embryophyta; Rumex","Kruge, M.A.; Department of Earth and Environmental Studies, Montclair State UniversityUnited States; email: krugem@montclair.edu","Article","Final","","Scopus","2-s2.0-85068618870","Forensic Geoscience","Forensic Geoscience"
"Pasternak Z., Luchibia A.O., Matan O., Dawson L., Gafny R., Shpitzen M., Avraham S., Jurkevitch E.","6602599811;57201425114;17343941300;7102968886;56519786800;6508329730;7005549408;6603886447;","Mitigating temporal mismatches in forensic soil microbial profiles",2019,"Australian Journal of Forensic Sciences","51","6","","685","694",NA,NA,"10.1080/00450618.2018.1450897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044776068&doi=10.1080%2f00450618.2018.1450897&partnerID=40&md5=9b4b0d8dc762d4b3f1fcf75652a0829c","Department of Plant Pathology and Microbiology, Robert H. Smith Faculty of agriculture, Food and Environment, The Hebrew University of Jerusalem, Rehovot, Israel; The James Hutton Institute, Aberdeen, United Kingdom; Forensic Biology Laboratory, Division of Identification and Forensic Science, Israel Police, National Headquarters, Jerusalem, Israel","Pasternak, Z., Department of Plant Pathology and Microbiology, Robert H. Smith Faculty of agriculture, Food and Environment, The Hebrew University of Jerusalem, Rehovot, Israel; Luchibia, A.O., Department of Plant Pathology and Microbiology, Robert H. Smith Faculty of agriculture, Food and Environment, The Hebrew University of Jerusalem, Rehovot, Israel; Matan, O., Department of Plant Pathology and Microbiology, Robert H. Smith Faculty of agriculture, Food and Environment, The Hebrew University of Jerusalem, Rehovot, Israel; Dawson, L., The James Hutton Institute, Aberdeen, United Kingdom; Gafny, R., Forensic Biology Laboratory, Division of Identification and Forensic Science, Israel Police, National Headquarters, Jerusalem, Israel; Shpitzen, M., Forensic Biology Laboratory, Division of Identification and Forensic Science, Israel Police, National Headquarters, Jerusalem, Israel; Avraham, S., Forensic Biology Laboratory, Division of Identification and Forensic Science, Israel Police, National Headquarters, Jerusalem, Israel; Jurkevitch, E., Department of Plant Pathology and Microbiology, Robert H. Smith Faculty of agriculture, Food and Environment, The Hebrew University of Jerusalem, Rehovot, Israel","bacteria; sample storage; Soil; temporal mismatch; TRFLP","bacterial DNA; air drying; Article; forensic genetics; freeze drying; investigative procedures; nonhuman; soil microflora; storage; storage temperature; summer; winter","Pasternak, Z.; Department of Plant Pathology and Microbiology, Robert H. Smith Faculty of agriculture, Food and Environment, The Hebrew University of JerusalemIsrael; email: zpast@yahoo.com","Article","Final","","Scopus","2-s2.0-85044776068","Forensic Geoscience","Forensic Geoscience"
"Werner D., Burnier C., Yu Y., Marolf A.R., Wang Y., Massonnet G.","57199326341;57203897486;57210745251;57194565703;57218520468;6603429626;","Identification of some factors influencing soil transfer on shoes",2019,"Science and Justice","59","6","","643","653",NA,NA,"10.1016/j.scijus.2019.07.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071369516&doi=10.1016%2fj.scijus.2019.07.004&partnerID=40&md5=c806dcbe963accba2294f81e4c52592c","Ecole des sciences criminelles, University of Lausanne, Bâtiment Batochime, Lausanne-Dorigny, 1015, Switzerland; Institute of Evidence Law and Forensic Science, China University of Political Science and Law, China; Key Laboratory of Evidence Science, Ministry of Education, China","Werner, D., Ecole des sciences criminelles, University of Lausanne, Bâtiment Batochime, Lausanne-Dorigny, 1015, Switzerland; Burnier, C., Ecole des sciences criminelles, University of Lausanne, Bâtiment Batochime, Lausanne-Dorigny, 1015, Switzerland; Yu, Y., Institute of Evidence Law and Forensic Science, China University of Political Science and Law, China; Marolf, A.R., Ecole des sciences criminelles, University of Lausanne, Bâtiment Batochime, Lausanne-Dorigny, 1015, Switzerland; Wang, Y., Institute of Evidence Law and Forensic Science, China University of Political Science and Law, China, Key Laboratory of Evidence Science, Ministry of Education, China; Massonnet, G., Ecole des sciences criminelles, University of Lausanne, Bâtiment Batochime, Lausanne-Dorigny, 1015, Switzerland","Experimental design; Forensic geology; Soil forensic","Article; crime; environmental temperature; forensic medicine; geology; human; humidity; offender; soil; soil moisture; soil water content; total organic carbon; weight","Massonnet, G.; Ecole des sciences criminelles, University of Lausanne, Bâtiment Batochime, Switzerland; email: Genevieve.Massonnet@unil.ch","Article","Final","","Scopus","2-s2.0-85071369516","Forensic Geoscience","Forensic Geoscience"
"Melo V.F., Testoni S.A., Dawson L., de Lara A.G., da Silva Salvador F.A.","55353541500;56993029100;7102968886;57209246565;57194719622;","Can analysis of a small clod of soil help to solve a murder case?",2019,"Science and Justice","59","6","","667","677",NA,3,"10.1016/j.scijus.2019.06.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067004049&doi=10.1016%2fj.scijus.2019.06.008&partnerID=40&md5=a0a77db2781149508e2ec9a1d6c00e1f","Soil Science Department, Federal University of Paraná, Funcionários St. 1540, Curitiba, PR  80035-050, Brazil; The James Hutton Institute, Craigiebuckler Aberdeen, AB15 8QH, United Kingdom; Technical and Scientific Sector, Federal Police Department, Professora Sandalia Monzon St. 210, Curitiba, PR  82640-040, Brazil","Melo, V.F., Soil Science Department, Federal University of Paraná, Funcionários St. 1540, Curitiba, PR  80035-050, Brazil; Testoni, S.A., Soil Science Department, Federal University of Paraná, Funcionários St. 1540, Curitiba, PR  80035-050, Brazil; Dawson, L., The James Hutton Institute, Craigiebuckler Aberdeen, AB15 8QH, United Kingdom; de Lara, A.G., Technical and Scientific Sector, Federal Police Department, Professora Sandalia Monzon St. 210, Curitiba, PR  82640-040, Brazil; da Silva Salvador, F.A., Technical and Scientific Sector, Federal Police Department, Professora Sandalia Monzon St. 210, Curitiba, PR  82640-040, Brazil","Crime scene; Forensic science; Iron and aluminium oxides; K-feldspars; Sequential analyses; Soil forensics","aluminum; calcium; copper; iron; magnesium; manganese; organic matter; phosphorus; silicon; Article; Brazil; chemical analysis; crime victim; elemental analysis; forensic science; homicide; human; mineralogy; problem solving; qualitative research; quantitative study; sand; soil analysis; surface soil; X ray diffraction","Melo, V.F.; Soil Science Department, Federal University of Paraná, Funcionários St. 1540, Brazil; email: melovander@yahoo.com.br","Article","Final","","Scopus","2-s2.0-85067004049","Forensic Geoscience","Forensic Geoscience"
"Mazzetto J.M.L., Melo V.F., Bonfleur E.J., Vidal-Torrado P., Dieckow J.","57203240375;55353541500;39862641900;8715228000;8864938200;","Potential of soil organic matter molecular chemistry determined by pyrolysis-gas chromatography/mass spectrometry for forensic investigations",2019,"Science and Justice","59","6","","635","642",NA,2,"10.1016/j.scijus.2019.07.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069555586&doi=10.1016%2fj.scijus.2019.07.003&partnerID=40&md5=4d8263755452903fc5cbfb4f51b861f7","Universidade Federal do Paraná, DSEA/UFPR, Curitiba (PR), 80.035-050, Brazil; Escola Superior de Agricultura Luiz de Queiroz, ESALQ/USP, Piracicaba (SP), 13418-900, Brazil","Mazzetto, J.M.L., Universidade Federal do Paraná, DSEA/UFPR, Curitiba (PR), 80.035-050, Brazil; Melo, V.F., Universidade Federal do Paraná, DSEA/UFPR, Curitiba (PR), 80.035-050, Brazil; Bonfleur, E.J., Universidade Federal do Paraná, DSEA/UFPR, Curitiba (PR), 80.035-050, Brazil; Vidal-Torrado, P., Escola Superior de Agricultura Luiz de Queiroz, ESALQ/USP, Piracicaba (SP), 13418-900, Brazil; Dieckow, J., Universidade Federal do Paraná, DSEA/UFPR, Curitiba (PR), 80.035-050, Brazil","Factor analysis; Fingerprint of soil; Histosol; Trace sample; Wetlands","soil organic matter; Article; Brazil; chemical composition; factor analysis; forensic science; pyrolysis; pyrolysis mass spectrometry; scoring system; soil analysis; supramolecular chemistry","Melo, V.F.; Universidade Federal do Paraná, DSEA/UFPRBrazil; email: vanderfm@ufpr.br","Article","Final","","Scopus","2-s2.0-85069555586","Forensic Geoscience","Forensic Geoscience"
"Tighe M., Beidinger H., Knaub C., Sisk M., Peaslee G.F., Lieberman M.","57209409788;57209416641;57209412251;55241960300;7003412013;57217559692;","Risky bismuth: Distinguishing between lead contamination sources in soils",2019,"Chemosphere","234","","","297","301",NA,1,"10.1016/j.chemosphere.2019.06.077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067648543&doi=10.1016%2fj.chemosphere.2019.06.077&partnerID=40&md5=19dd19219bc51715d47a12b65d9015f5","Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame IN, 46556, United States; Department of Physics, University of Notre Dame, Notre Dame IN, 46556, United States; Eck Institute for Global Health, University of Notre Dame, Notre Dame IN, 46556, United States; Navari Family Center for Digital Scholarship, University of Notre Dame, Notre Dame IN, 46556, United States; Department of Biological Sciences, University of Notre Dame, Notre Dame IN, 46556, United States","Tighe, M., Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame IN, 46556, United States; Beidinger, H., Eck Institute for Global Health, University of Notre Dame, Notre Dame IN, 46556, United States, Department of Biological Sciences, University of Notre Dame, Notre Dame IN, 46556, United States; Knaub, C., Eck Institute for Global Health, University of Notre Dame, Notre Dame IN, 46556, United States; Sisk, M., Eck Institute for Global Health, University of Notre Dame, Notre Dame IN, 46556, United States, Navari Family Center for Digital Scholarship, University of Notre Dame, Notre Dame IN, 46556, United States; Peaslee, G.F., Department of Physics, University of Notre Dame, Notre Dame IN, 46556, United States; Lieberman, M., Department of Chemistry and Biochemistry, University of Notre Dame, Notre Dame IN, 46556, United States","Bismuth; Lead; Leaded gasoline; Leaded paint; Soil contamination; XRF","Bismuth; Contamination; Gasoline; Gasoline refining; Inductively coupled plasma; Lead; Lead refining; Optical emission spectroscopy; Ores; Paint; Soil surveys; Soils; Elemental concentrations; Environmental forensics; Environmental studies; Lead concentration; Leaded gasoline; Manufacturing process; Soil contamination; X-ray fluorescence spectroscopy; Soil pollution; bismuth; gasoline; lead; tetraethyllead; bismuth; lead; paint; bismuth; concentration (composition); detection method; lead; manufacturing; pollutant source; soil pollution; X-ray fluorescence; Article; aviation; soil analysis; soil pollution; X ray fluorescence; X ray fluorescence spectrometry; environmental monitoring; Indiana; procedures; soil pollutant; spectroscopy; Indiana; United States; Bismuth; Environmental Monitoring; Gasoline; Indiana; Lead; Paint; Soil Pollutants; Spectrometry, X-Ray Emission","Tighe, M.; Department of Chemistry and Biochemistry, University of Notre DameUnited States; email: mtighe@nd.edu","Article","Final","","Scopus","2-s2.0-85067648543","Forensic Geoscience","Forensic Geoscience"
"Hassan N.F.N., Sandran D.D., Mohamad M., Zakaria Y., Muslim N.Z.M.","57203629154;57211860368;57211849392;26668170000;56465759100;","Estimation of the age of bloodstains on soil matrices by ATR-FTIR spectroscopy and chemometrics",2019,"International Journal of Innovative Technology and Exploring Engineering","9","1","","4750","4755",NA,NA,"10.35940/ijitee.A4454.119119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075132118&doi=10.35940%2fijitee.A4454.119119&partnerID=40&md5=1405342f682dbe1d409b1625c288f9ca","School of Health Sciences, Universiti Sains Malaysia, Health CampusKelantan, Malaysia","Hassan, N.F.N., School of Health Sciences, Universiti Sains Malaysia, Health CampusKelantan, Malaysia; Sandran, D.D., School of Health Sciences, Universiti Sains Malaysia, Health CampusKelantan, Malaysia; Mohamad, M., School of Health Sciences, Universiti Sains Malaysia, Health CampusKelantan, Malaysia; Zakaria, Y., School of Health Sciences, Universiti Sains Malaysia, Health CampusKelantan, Malaysia; Muslim, N.Z.M., School of Health Sciences, Universiti Sains Malaysia, Health CampusKelantan, Malaysia","ATR-FTIR spectroscopy; Bloodstains; Chemometrics; Forensic science; PLS-DA","","Hassan, N.F.N.; School of Health Sciences, Universiti Sains Malaysia, Health Campus, Malaysia","Article","Final","Open Access","Scopus","2-s2.0-85075132118","Forensic Geoscience","Forensic Geoscience"
"Burke M., Dawson C., Allen C.S., Brum J., Roberts J., Krekeler M.P.S.","57190620518;57211083139;37053522300;57211079777;57213462502;6506397402;","Reflective spectroscopy investigations of clothing items to support law enforcement, search and rescue, and war crime investigations",2019,"Forensic Science International","304","","109945","","",NA,1,"10.1016/j.forsciint.2019.109945","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072600955&doi=10.1016%2fj.forsciint.2019.109945&partnerID=40&md5=2372a6cc88129cd43b48095fa1b1a42c","Department of Geology & Environmental Earth Science, Miami University-Hamilton, 1601 University Boulevard, Hamilton, OH  45011, United States; Department of Geology & Environmental Earth Science, Miami University, 250 S. Patterson Avenue, 118 Shideler Hall, Oxford, OH  45056, United States; Consultant for Department of Geology & Environmental Earth Science, Miami University-Hamilton, 1601 University Boulevard, Hamilton, OH  45011, United States","Burke, M., Department of Geology & Environmental Earth Science, Miami University-Hamilton, 1601 University Boulevard, Hamilton, OH  45011, United States; Dawson, C., Department of Geology & Environmental Earth Science, Miami University, 250 S. Patterson Avenue, 118 Shideler Hall, Oxford, OH  45056, United States; Allen, C.S., Consultant for Department of Geology & Environmental Earth Science, Miami University-Hamilton, 1601 University Boulevard, Hamilton, OH  45011, United States; Brum, J., Department of Geology & Environmental Earth Science, Miami University, 250 S. Patterson Avenue, 118 Shideler Hall, Oxford, OH  45056, United States; Roberts, J., Department of Geology & Environmental Earth Science, Miami University-Hamilton, 1601 University Boulevard, Hamilton, OH  45011, United States; Krekeler, M.P.S., Department of Geology & Environmental Earth Science, Miami University-Hamilton, 1601 University Boulevard, Hamilton, OH  45011, United States","Clothing; Hyperspectral remote sensing; Indoor and outdoor crime scenes; Reflective spectroscopy","acrylic acid; cellulose; polyester; Article; controlled study; crime; geological time; human; law enforcement; near infrared spectroscopy; priority journal; radiometry; reflectometry; remote sensing; rescue personnel; rock; soil; clothing; environmental exposure; forensic science; procedures; remote sensing; rescue work; spectroscopy; war crime; weather; Clothing; Environmental Exposure; Forensic Sciences; Humans; Remote Sensing Technology; Rescue Work; Spectrum Analysis; War Crimes; Weather","Krekeler, M.P.S.; Department of Geology & Environmental Earth Science, Miami University-Hamilton, 1601 University Boulevard, United States; email: krekelmp@miamioh.edu","Article","Final","","Scopus","2-s2.0-85072600955","Forensic Geoscience","Forensic Geoscience"
"Xie D., Hong H., Li D., Duo S., Feng Y.","57193059522;57208207442;57209587538;7801627604;57209587674;","The Optimal Distance of the Electrode to the Lifting Film Surface when Lifting Dust Footwear Impressions Using an Electrostatic Dust Print Lifter",2019,"Journal of Forensic Sciences","64","6","","1873","1877",NA,NA,"10.1111/1556-4029.14116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068188684&doi=10.1111%2f1556-4029.14116&partnerID=40&md5=c051067bc39f8a1f7cec2c6e701c05d1","Jiangxi Key Laboratory of Surface Engineering, Jiangxi Science and Technology Normal University, Nanchang, 330013, China; Department of Forensic Science and Technology, Xinjiang Police College, Urumqi, 830011, China; Key Laboratory of Impression Evidence Examination and Identification Technology, Criminal Investigation Police University of China, Shenyang, 110854, China","Xie, D., Jiangxi Key Laboratory of Surface Engineering, Jiangxi Science and Technology Normal University, Nanchang, 330013, China, Department of Forensic Science and Technology, Xinjiang Police College, Urumqi, 830011, China; Hong, H., Jiangxi Key Laboratory of Surface Engineering, Jiangxi Science and Technology Normal University, Nanchang, 330013, China; Li, D., Key Laboratory of Impression Evidence Examination and Identification Technology, Criminal Investigation Police University of China, Shenyang, 110854, China; Duo, S., Jiangxi Key Laboratory of Surface Engineering, Jiangxi Science and Technology Normal University, Nanchang, 330013, China; Feng, Y., Department of Forensic Science and Technology, Xinjiang Police College, Urumqi, 830011, China","adsorption abilities; dust footwear impressions; electrostatic lifter; forensic science; lifting film; optimum distance","","Duo, S.; Jiangxi Key Laboratory of Surface Engineering, Jiangxi Science and Technology Normal UniversityChina; email: dbxie@aliyun.com","Article","Final","","Scopus","2-s2.0-85068188684","Forensic Geoscience","Forensic Geoscience"
"Ambers A., Zeng X., Votrubova J., Vanek D.","55203538300;56242562800;57190960646;6602795105;","Enhanced interrogation of degraded dna from human skeletal remains: Increased genetic data recovery using the expanded codis loci, multiple sex determination markers, and consensus testing",2019,"Anthropologischer Anzeiger","76","4","","333","351",NA,NA,"10.1127/anthranz/2019/0931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072993262&doi=10.1127%2fanthranz%2f2019%2f0931&partnerID=40&md5=2dc3a9cae64bed339b2bd2d381aa00bd","Center for Human Identification, University of North Texas Health Science Center, Fort Worth, TX, United States; Forensic Science Department, Henry C. Lee College of Criminal Justice and Forensic Sciences, University of New Haven, West Haven, CT, United States; Forensic DNA Service, Prague, Czech Republic; Charles University in Prague, 2ndFaculty of Medicine, Prague, Czech Republic; Institute of Legal Medicine, Bulovka Hospital, Prague, Czech Republic","Ambers, A., Center for Human Identification, University of North Texas Health Science Center, Fort Worth, TX, United States, Forensic Science Department, Henry C. Lee College of Criminal Justice and Forensic Sciences, University of New Haven, West Haven, CT, United States; Zeng, X., Center for Human Identification, University of North Texas Health Science Center, Fort Worth, TX, United States; Votrubova, J., Forensic DNA Service, Prague, Czech Republic; Vanek, D., Forensic DNA Service, Prague, Czech Republic, Charles University in Prague, 2ndFaculty of Medicine, Prague, Czech Republic, Institute of Legal Medicine, Bulovka Hospital, Prague, Czech Republic","Bones; Degraded DNA; Enhanced interrogation; GlobalFiler™; Historical remains; PCR; Quantifiler® Trio; Skeletal remains; STR typing","article; body remains; consensus; genetic marker; human; metadata; polymerase chain reaction; reliability; skeleton","Ambers, A.; Center for Human Identification, University of North Texas Health Science CenterUnited States; email: aambers@newhaven.edu","Article","Final","","Scopus","2-s2.0-85072993262","Forensic Geoscience","Forensic Geoscience"
"[No author name available]","[No author id available]","4th International Conference on Energy, Environment, Epidemiology and Information System, ICENIS 2019",2019,"E3S Web of Conferences","125","","","","",1104,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075228834&partnerID=40&md5=b3f8ffca7d4dd96c4b7e5b1d3d1375eb","","","","","","Conference Review","Final","","Scopus","2-s2.0-85075228834","Forensic Geoscience","Forensic Geoscience"
"Palmieri S., Mascini M., Ricci A., Fanti F., Ottaviani C., Lo Sterzo C., Sergi M.","57211230821;7006713135;7202337866;57196123981;57211230029;6701529451;7003267612;","Identification of Cannabis sativa L. (hemp) Retailers by Means of Multivariate Analysis of Cannabinoids",2019,"Molecules","24","19","3602","","",NA,4,"10.3390/molecules24193602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073067379&doi=10.3390%2fmolecules24193602&partnerID=40&md5=7d9eaf61f18536ac49cb4deb77fec4f9","Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, Teramo, 64100, Italy","Palmieri, S., Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, Teramo, 64100, Italy; Mascini, M., Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, Teramo, 64100, Italy; Ricci, A., Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, Teramo, 64100, Italy; Fanti, F., Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, Teramo, 64100, Italy; Ottaviani, C., Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, Teramo, 64100, Italy; Lo Sterzo, C., Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, Teramo, 64100, Italy; Sergi, M., Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of Teramo, Teramo, 64100, Italy","Cannabinoids; Cannabis sativa L; HPLC-MS/MS analysis; Multivariate analysis; Partial least squares discriminant analysis (PLS-DA)","cannabinoid; cannabis; chemistry; forensic science; high performance liquid chromatography; Italy; least square analysis; multivariate analysis; procedures; tandem mass spectrometry; Cannabinoids; Cannabis; Chromatography, High Pressure Liquid; Forensic Sciences; Italy; Least-Squares Analysis; Multivariate Analysis; Tandem Mass Spectrometry","Mascini, M.; Faculty of Bioscience and Technology for Food, Agriculture and Environment, University of TeramoItaly; email: mmascini@unite.it","Article","Final","Open Access","Scopus","2-s2.0-85073067379","Forensic Geoscience","Forensic Geoscience"
"Shahrokhabadi S., Vahedifard F., Ghazanfari E., Foroutan M.","55899086500;36144696600;36441267500;57094774300;","Earth pressure profiles in unsaturated soils under transient flow",2019,"Engineering Geology","260","","105218","","",NA,8,"10.1016/j.enggeo.2019.105218","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073703618&doi=10.1016%2fj.enggeo.2019.105218&partnerID=40&md5=65c8137801fd36a3c7310cf0a886d2b0","Dept. of Civil and Environmental Engineering, Mississippi State Univ., 2930 Eskridge Rd, Fairfax, VA 22031, Mississippi State, MS  39762, United States; Intertek-PSI, 2930 Eskridge Rd., Fairfax, VA  22031, United States; Dept. of Civil and Environmental Engineering, Univ. of Vermont, Burlington, VT  05405, United States","Shahrokhabadi, S., Dept. of Civil and Environmental Engineering, Mississippi State Univ., 2930 Eskridge Rd, Fairfax, VA 22031, Mississippi State, MS  39762, United States, Intertek-PSI, 2930 Eskridge Rd., Fairfax, VA  22031, United States; Vahedifard, F., Dept. of Civil and Environmental Engineering, Mississippi State Univ., 2930 Eskridge Rd, Fairfax, VA 22031, Mississippi State, MS  39762, United States; Ghazanfari, E., Dept. of Civil and Environmental Engineering, Univ. of Vermont, Burlington, VT  05405, United States; Foroutan, M., Dept. of Civil and Environmental Engineering, Univ. of Vermont, Burlington, VT  05405, United States","Active earth pressure; At-rest earth pressure; Effective stress; Passive earth pressure; Transient flow; Unsaturated soil","Pressure distribution; Retaining walls; Soils; Transition flow; Active earth pressure; Earth pressure; Effective stress; Passive earth pressure; Transient flow; Unsaturated soil; Infiltration; compression; earth pressure; effective stress; infiltration; matric potential; precipitation intensity; soil mechanics; soil profile; soil water; soil-structure interaction; stress field; suction; transient flow; unsaturated medium","Vahedifard, F.; Dept. of Civil and Environmental Engineering, Mississippi State Univ., 2930 Eskridge Rd, Fairfax, VA 22031, United States; email: farshid@cee.msstate.edu","Article","Final","","Scopus","2-s2.0-85073703618","Forensic Geoscience","Forensic Geoscience"
