"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Liu X., Li Z.","57208900579;57208901423;","Experimental Research on Class Identification with a New Type of Erasable Gel Pens",2019,"Journal of Forensic Sciences","64","6","","1889","1897",NA,NA,"10.1111/1556-4029.14072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066078786&doi=10.1111%2f1556-4029.14072&partnerID=40&md5=e9a9bd9ed168f01f5cabcb1d911c7c14","Department of Documents Examination, Criminal Investigation Police, University of China, No. 83 Tawan Street, Shenyang City, 110854, China","Liu, X., Department of Documents Examination, Criminal Investigation Police, University of China, No. 83 Tawan Street, Shenyang City, 110854, China; Li, Z., Department of Documents Examination, Criminal Investigation Police, University of China, No. 83 Tawan Street, Shenyang City, 110854, China","erasable gel pens; forensic document examination; forensic science; FTIR; gel inks; infrared; microspectrophotometry; questioned documents; writing inks","article; document examination; fluorescence analysis; forensic science; Fourier transformation; human; human experiment; infrared radiation; microspectrophotometry; polarimetry; writing","Li, Z.; Department of Documents Examination, Criminal Investigation Police, University of China, No. 83 Tawan Street, China; email: 150031417@qq.com","Article","Final","","Scopus","2-s2.0-85066078786","Questioned Document","Questioned Document"
"Kuruppu S.C., Lodhia S.","57193924341;6506489705;","Shaping accountability at an NGO: a Bourdieusian perspective",2019,"Accounting, Auditing and Accountability Journal","33","1","","178","203",NA,2,"10.1108/AAAJ-09-2016-2696","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074726498&doi=10.1108%2fAAAJ-09-2016-2696&partnerID=40&md5=da1b31c995d153d821324f7402192aeb","School of Commerce, University of South Australia, Adelaide, Australia","Kuruppu, S.C., School of Commerce, University of South Australia, Adelaide, Australia; Lodhia, S., School of Commerce, University of South Australia, Adelaide, Australia","Accountability; Bourdieu; Capital; Doxa; Habitus; Non-governmental organisations","","Kuruppu, S.C.; School of Commerce, University of South AustraliaAustralia; email: sanjaya.kuruppu@unisa.edu.au","Article","Final","","Scopus","2-s2.0-85074726498","Questioned Document","Questioned Document"
"Da Silva M.J.S., O'Dwyer G., Osorio-De-Castro C.G.S.","55201828400;23398049800;12766108900;","Cancer care in Brazil: Structure and geographical distribution",2019,"BMC Cancer","19","1","987","","",NA,1,"10.1186/s12885-019-6190-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074096388&doi=10.1186%2fs12885-019-6190-3&partnerID=40&md5=0b5b90fa696871f617ab7090f7c7cacd","National Cancer Institute, Rua Marquês de Pombal, 125 - 3° andar - Centro, Rio de Janeiro, RJ, 20230-240, Brazil; Sergio Arouca National School of Public Health, Oswaldo Cruz Foundation, Rio de Janeiro, Brazil","Da Silva, M.J.S., National Cancer Institute, Rua Marquês de Pombal, 125 - 3° andar - Centro, Rio de Janeiro, RJ, 20230-240, Brazil; O'Dwyer, G., Sergio Arouca National School of Public Health, Oswaldo Cruz Foundation, Rio de Janeiro, Brazil; Osorio-De-Castro, C.G.S., Sergio Arouca National School of Public Health, Oswaldo Cruz Foundation, Rio de Janeiro, Brazil","Cancer; Health policies; Health services","accreditation; Article; Brazil; cancer center; cancer therapy; disease burden; geographic distribution; health care planning; health care policy; health service; human; observational study; oncology; population size; classification; health care delivery; health service; hospital; neoplasm; organization and management; public health; Brazil; Cancer Care Facilities; Health Policy; Health Services; Health Services Accessibility; Hospitals; Humans; National Health Programs; Neoplasms","Da Silva, M.J.S.; National Cancer Institute, Rua Marquês de Pombal, 125 - 3° andar - Centro, Brazil; email: mjsobreira@yahoo.com.br","Article","Final","Open Access","Scopus","2-s2.0-85074096388","Questioned Document","Questioned Document"
"Moore K.L., Barac M., Brajkovic M., Bailey M.J., Siketic Z., Bogdanovic Radovic I.","57212704024;57211199801;57211204436;26640197300;16835695800;6508262621;","Determination of Deposition Order of Toners, Inkjet Inks, and Blue Ballpoint Pen Combining MeV-Secondary Ion Mass Spectrometry and Particle Induced X-ray Emission",2019,"Analytical Chemistry","91","20","","12997","13005",NA,2,"10.1021/acs.analchem.9b03058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072946097&doi=10.1021%2facs.analchem.9b03058&partnerID=40&md5=c8edec6a07523b9309959a226a1d1557","Laboratory for Ion Beam Interactions, Ruder Boškovic Institute, Bijenicka 54, Zagreb, HR-10000, Croatia; Department of Chemistry, University of Surrey, Guildford, Surrey, GU2 7XH, United Kingdom; Jožef Stefan International Postgraduate School, Jamova Cesta 39, Ljubljana, 1000, Slovenia","Moore, K.L., Laboratory for Ion Beam Interactions, Ruder Boškovic Institute, Bijenicka 54, Zagreb, HR-10000, Croatia, Department of Chemistry, University of Surrey, Guildford, Surrey, GU2 7XH, United Kingdom; Barac, M., Laboratory for Ion Beam Interactions, Ruder Boškovic Institute, Bijenicka 54, Zagreb, HR-10000, Croatia, Jožef Stefan International Postgraduate School, Jamova Cesta 39, Ljubljana, 1000, Slovenia; Brajkovic, M., Laboratory for Ion Beam Interactions, Ruder Boškovic Institute, Bijenicka 54, Zagreb, HR-10000, Croatia; Bailey, M.J., Department of Chemistry, University of Surrey, Guildford, Surrey, GU2 7XH, United Kingdom; Siketic, Z., Laboratory for Ion Beam Interactions, Ruder Boškovic Institute, Bijenicka 54, Zagreb, HR-10000, Croatia; Bogdanovic Radovic, I., Laboratory for Ion Beam Interactions, Ruder Boškovic Institute, Bijenicka 54, Zagreb, HR-10000, Croatia","","Data handling; Deposition; Electromagnetic wave emission; Heavy ions; Ink; Ink jet printers; Ion beams; Ion microscopes; Molecular imaging; Positive ions; Principal component analysis; Printing presses; Secondary emission; Secondary ion mass spectrometry; X ray scattering; X rays; Document examinations; Elemental compositions; Forensic investigation; Intersecting lines; Ion microprobe; Particle induced X-ray emission; PIXE; Spectrometry technique; X ray detectors","Bogdanovic Radovic, I.; Laboratory for Ion Beam Interactions, Ruder Boškovic Institute, Bijenicka 54, Croatia; email: iva@irb.hr","Article","Final","","Scopus","2-s2.0-85072946097","Questioned Document","Questioned Document"
"Daguenet T., Sen S.","57211334038;7403696307;","Phylogenetic relationships of nyctereutes Temminck, 1838 (Canidae, Carnivora, Mammalia) from early Pliocene of Çalta, Turkey [Relations phylogénétiques de Nyctereutes Temminck, 1838 (Canidae, Carnivora, Mammalia) du Pliocène inférieur de Çalta, Turquie]",2019,"Geodiversitas","41","18","","663","677",NA,NA,"10.5252/geodiversitas2019v41a18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073498901&doi=10.5252%2fgeodiversitas2019v41a18&partnerID=40&md5=0bc57ec69f14400205643c14eb777389","Centre de Recherche de Paléontologie de Paris, CR2P (CNRS, MNHN, UPMC, Sorbonne Université), Département Origines et Évolution, Muséum national d’Histoire naturelle, case postale 38, 57 rue Cuvier, Paris cedex 05, F-75231, France","Daguenet, T., Centre de Recherche de Paléontologie de Paris, CR2P (CNRS, MNHN, UPMC, Sorbonne Université), Département Origines et Évolution, Muséum national d’Histoire naturelle, case postale 38, 57 rue Cuvier, Paris cedex 05, F-75231, France; Sen, S., Centre de Recherche de Paléontologie de Paris, CR2P (CNRS, MNHN, UPMC, Sorbonne Université), Département Origines et Évolution, Muséum national d’Histoire naturelle, case postale 38, 57 rue Cuvier, Paris cedex 05, F-75231, France","Canidae; Nyctereutes; Phylogeny; Pliocene; Sexual dimorphism; Turkey","","Sen, S.; Centre de Recherche de Paléontologie de Paris, CR2P (CNRS, MNHN, UPMC, Sorbonne Université), Département Origines et Évolution, Muséum national d’Histoire naturelle, case postale 38, 57 rue Cuvier, France; email: sevket.sen@mnhn.fr","Article","Final","Open Access","Scopus","2-s2.0-85073498901","Questioned Document","Questioned Document"
"Zeitoun M., Dajani M., Abdallah C., Khresat S., Elaydi H.","24833860200;55375447700;7006488676;9334110300;57198776327;","The Yarmouk tributary to the Jordan river II: Infrastructure impeding the transformation of equitable transboundary water arrangements",2019,"Water Alternatives","12","3","","1095","1122",NA,3,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081640776&partnerID=40&md5=b9c402a062a41277034e6257b784452b","School of International Development, University of East Anglia, Norwich, United Kingdom; Middle East Centre, London School of Economics and Political Science, London, United Kingdom; Centre National de la Recherche Scientifique (CNRS), Beirut, Lebanon; Jordan University of Science and Technology, Irbid, Jordan","Zeitoun, M., School of International Development, University of East Anglia, Norwich, United Kingdom; Dajani, M., Middle East Centre, London School of Economics and Political Science, London, United Kingdom; Abdallah, C., Centre National de la Recherche Scientifique (CNRS), Beirut, Lebanon; Khresat, S., Jordan University of Science and Technology, Irbid, Jordan; Elaydi, H.","Agreements; International infrastructure; Israel; Jordan; Jordan river; Power; Syria; Transboundary water; Treaties; Yarmouk","dam; infrastructure planning; international agreement; questionnaire survey; reservoir; transboundary cooperation; tributary; water management; weir; Israel; Jordan; Jordan River [Middle East]; Syrian Arab Republic; Yarmouk River","","Article","Final","","Scopus","2-s2.0-85081640776","Questioned Document","Questioned Document"
"Bélouard N., Paillisson J.-M., Oger A., Besnard A.-L., Petit E.J.","57200915721;6602257385;57203752887;8619580200;7005936013;","Genetic drift during the spread phase of a biological invasion",2019,"Molecular Ecology","28","19","","4375","4387",NA,1,"10.1111/mec.15238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073627419&doi=10.1111%2fmec.15238&partnerID=40&md5=f48442c7ae65128c8f72b91eabaef51a","UMR ECOBIO, CNRS, Université de Rennes 1, Rennes, France; UMR ESE, Ecology and Ecosystem Health, INRA, Agrocampus Ouest, Rennes, France","Bélouard, N., UMR ECOBIO, CNRS, Université de Rennes 1, Rennes, France, UMR ESE, Ecology and Ecosystem Health, INRA, Agrocampus Ouest, Rennes, France; Paillisson, J.-M., UMR ECOBIO, CNRS, Université de Rennes 1, Rennes, France; Oger, A., UMR ECOBIO, CNRS, Université de Rennes 1, Rennes, France; Besnard, A.-L., UMR ESE, Ecology and Ecosystem Health, INRA, Agrocampus Ouest, Rennes, France; Petit, E.J., UMR ESE, Ecology and Ecosystem Health, INRA, Agrocampus Ouest, Rennes, France","colonization; effective population size; landscape genetics; range edge; range expansion; red swamp crayfish","animal; crayfish; ecosystem; female; France; gene flow; gene frequency; genetic drift; genetics; male; population genetics; wetland; Animals; Astacoidea; Ecosystem; Female; France; Gene Flow; Gene Frequency; Genetic Drift; Genetics, Population; Male; Wetlands","Bélouard, N.; UMR ECOBIO, CNRS, Université de Rennes 1France; email: nadege.belouard@gmail.com","Article","Final","","Scopus","2-s2.0-85073627419","Questioned Document","Questioned Document"
"Vilakazi B.S., Zengeni R., Mafongoya P.","57210323627;13103142000;55962304900;","Indigenous strategies used by selected farming communities in KwaZulu Natal, South Africa, to manage soil, water, and climate extremes and to make weather predictions",2019,"Land Degradation and Development","30","16","","1999","2008",NA,NA,"10.1002/ldr.3395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070277424&doi=10.1002%2fldr.3395&partnerID=40&md5=9117ddea8a3c46de09297c71c67332fb","School of Agricultural, Earth and Environmental Sciences, University of KwaZulu-Natal, Pietermaritzburg, 3209, South Africa","Vilakazi, B.S., School of Agricultural, Earth and Environmental Sciences, University of KwaZulu-Natal, Pietermaritzburg, 3209, South Africa; Zengeni, R., School of Agricultural, Earth and Environmental Sciences, University of KwaZulu-Natal, Pietermaritzburg, 3209, South Africa; Mafongoya, P., School of Agricultural, Earth and Environmental Sciences, University of KwaZulu-Natal, Pietermaritzburg, 3209, South Africa","climate variability; communal farmers; gridded data; variability indicators","Agriculture; Fertilizers; Forecasting; Soil conservation; Soils; Surveys; Weather information services; Agricultural productions; Artificial fertilizers; Climate variability; communal farmers; Extreme weather events; gridded data; Increased temperature; Indigenous knowledge; Climate change; climate change; extreme event; indigenous knowledge; smallholder; soil management; spatial data; water management; weather forecasting; Bergville; KwaZulu-Natal; South Africa; Animalia; Aves","Vilakazi, B.S.; School of Agricultural, Earth and Environmental Sciences, University of KwaZulu-NatalSouth Africa; email: vilakazib1@gmail.com","Article","Final","Open Access","Scopus","2-s2.0-85070277424","Questioned Document","Questioned Document"
"Hui Y.W., Mahat N.A., Ismail D., Ibrahim R.K.R.","57211080507;35337142000;57216735256;57202195274;","Laser-induced breakdown spectroscopy (LIBS) for printing ink analysis coupled with principle component analysis (PCA)",2019,"AIP Conference Proceedings","2155","","020010","","",NA,1,"10.1063/1.5125514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072623835&doi=10.1063%2f1.5125514&partnerID=40&md5=863ae21df6b1ebf49f410593ae43a5dd","Department of Chemistry, Faculty of Science, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia; Enzyme Technology and Green Synthesis Research Group, Faculty of Science, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia; Center for Sustainable Nanomaterials, Ibnu Sina Institute for Scientific and Industrial Research, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia; Center for Fiqh Forensics and Judiciary, Universiti Sains Islam Malaysia, Bandar Baru Nilai, Nilai, Negeri Sembilan, 71900, Malaysia; Forensic Science Program, School of Health Sciences, Universiti Sains Malaysia, Kubang Kerian, Kelantan, 16150, Malaysia; Department of Physics, Faculty of Science, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia","Hui, Y.W., Department of Chemistry, Faculty of Science, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia; Mahat, N.A., Department of Chemistry, Faculty of Science, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia, Enzyme Technology and Green Synthesis Research Group, Faculty of Science, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia, Center for Sustainable Nanomaterials, Ibnu Sina Institute for Scientific and Industrial Research, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia, Center for Fiqh Forensics and Judiciary, Universiti Sains Islam Malaysia, Bandar Baru Nilai, Nilai, Negeri Sembilan, 71900, Malaysia; Ismail, D., Forensic Science Program, School of Health Sciences, Universiti Sains Malaysia, Kubang Kerian, Kelantan, 16150, Malaysia; Ibrahim, R.K.R., Department of Physics, Faculty of Science, Universiti Teknologi Malaysia, Skudai, Johor, 81310, Malaysia","","","Mahat, N.A.; Department of Chemistry, Faculty of Science, Universiti Teknologi MalaysiaMalaysia; email: naji@kimia.fs.utm.my","Conference Paper","Final","Open Access","Scopus","2-s2.0-85072623835","Questioned Document","Questioned Document"
"Shehata N.A.A.","56928070800;","Retraction notice to: “Calcium versus oral contraceptive pills containing drospirenone for the treatment of mild to moderate premenstrual syndrome: A double blind randomized placebo controlled trial” [Eur J Obstet Gynecol Reprod Biol (2016) 100–104](S0301211516000178)(10.1016/j.ejogrb.2016.01.015)",2019,"European Journal of Obstetrics and Gynecology and Reproductive Biology","240","","","387","",NA,2,"10.1016/j.ejogrb.2019.05.044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070959258&doi=10.1016%2fj.ejogrb.2019.05.044&partnerID=40&md5=b6ec07731cd7f4c80bdb7a7880789288","Department of Obstetrics and Gynecology, Faculty of Medicine, Beni-Suef University, Egypt","Shehata, N.A.A., Department of Obstetrics and Gynecology, Faculty of Medicine, Beni-Suef University, Egypt","","retraction notice","","Erratum","Final","Open Access","Scopus","2-s2.0-85070959258","Questioned Document","Questioned Document"
"Kalbitz M., Vielhauer C.","57189089456;6602138719;","Automated forensic ink determination in handwritten documents by clustering",2019,"European Signal Processing Conference","2019-September","","","","",NA,NA,"10.23919/EUSIPCO.2019.8903107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075619163&doi=10.23919%2fEUSIPCO.2019.8903107&partnerID=40&md5=a01b7642bdc53464bb7de0fc26b1ae56","Otto-von-Guericke-University Magdeburg, Faculty of Computer Science, Universitätsplatz 2, Magdeburg, 39106, Germany; University of Applied Sciences Brandenburg, Department of Informatics and Media, Magdeburger Str. 50, Brandenburg an der Havel, 14770, Germany","Kalbitz, M., Otto-von-Guericke-University Magdeburg, Faculty of Computer Science, Universitätsplatz 2, Magdeburg, 39106, Germany, University of Applied Sciences Brandenburg, Department of Informatics and Media, Magdeburger Str. 50, Brandenburg an der Havel, 14770, Germany; Vielhauer, C., University of Applied Sciences Brandenburg, Department of Informatics and Media, Magdeburger Str. 50, Brandenburg an der Havel, 14770, Germany","Forensics; Forgery; Handwriting recognition; Ink; Pattern clustering; Spectral analysis; Spectroscopy","Character recognition; Chemical analysis; Classification (of information); Cluster analysis; Clustering algorithms; Forensic science; Ink; Spectroscopy; Spectrum analysis; Expectation-maximisation; Experimental evaluation; Feature extraction and classification; Forensics; Forgery; Handwriting recognition; Parameter adjustments; Pattern clustering; Signal processing","","Conference Paper","Final","","Scopus","2-s2.0-85075619163","Questioned Document","Questioned Document"
"Li J.-C., Fang F., Han X.-Z., Li B., Han W., Zhou Q.","57203976657;57203972012;57203973252;55555133300;57203970863;57207950797;","Stability and Specificity of Counterfeit Protection System Code",2019,"Journal of Forensic Sciences","64","5","","1510","1519",NA,NA,"10.1111/1556-4029.14051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063332843&doi=10.1111%2f1556-4029.14051&partnerID=40&md5=34d28dd5fdec3584abf69b9e06accb5c","Hubei Key Laboratory of Forensic Science, Department of Forensic Science and Intelligence, Hubei University of Police, Wuhan, China; The Judicial Authentication Center of Zhejiang Han Bo, Hangzhou, China; Institute of Forensic Science, Ministry of Public Security, Beijing, China; Department of Questioned Documents, The China Criminal Police University, Shenyang, China; Yantai Public Security of Shan Dong province, Yantai, China","Li, J.-C., Hubei Key Laboratory of Forensic Science, Department of Forensic Science and Intelligence, Hubei University of Police, Wuhan, China; Fang, F., The Judicial Authentication Center of Zhejiang Han Bo, Hangzhou, China; Han, X.-Z., Institute of Forensic Science, Ministry of Public Security, Beijing, China; Li, B., Department of Questioned Documents, The China Criminal Police University, Shenyang, China; Han, W., Yantai Public Security of Shan Dong province, Yantai, China; Zhou, Q., Hubei Key Laboratory of Forensic Science, Department of Forensic Science and Intelligence, Hubei University of Police, Wuhan, China","color laser print; counterfeit protection system code; counterfeit protection system code pattern; forensic science; questioned document; stability and specificity","","Li, J.-C.; Hubei Key Laboratory of Forensic Science, Department of Forensic Science and Intelligence, Hubei University of PoliceChina; email: 1141018416@qq.com","Article","Final","","Scopus","2-s2.0-85063332843","Questioned Document","Questioned Document"
"Teixeira V., Mori A., Usera A., Bacigalupo J.C., Luna D.","57200259241;57210790736;57210801744;57202758778;8437483000;","Performance evaluation of clinical decision support systems (CDSS): Developing a business intelligence (BI) dashboard",2019,"Studies in Health Technology and Informatics","264","","","829","833",NA,NA,"10.3233/SHTI190339","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071468889&doi=10.3233%2fSHTI190339&partnerID=40&md5=3b606b43472e00ea46322ef5c495a628","Department of Biomedical Informatics, Universal Soluciones Tecnológicas, Montevideo, Uruguay; Department Biomedical Informatics, Hospital Italiano de Buenos Aires, Buenos Aires, Argentina","Teixeira, V., Department of Biomedical Informatics, Universal Soluciones Tecnológicas, Montevideo, Uruguay; Mori, A., Department of Biomedical Informatics, Universal Soluciones Tecnológicas, Montevideo, Uruguay; Usera, A., Department of Biomedical Informatics, Universal Soluciones Tecnológicas, Montevideo, Uruguay; Bacigalupo, J.C., Department of Biomedical Informatics, Universal Soluciones Tecnológicas, Montevideo, Uruguay; Luna, D., Department Biomedical Informatics, Hospital Italiano de Buenos Aires, Buenos Aires, Argentina","Clinical; Decision Support Systems; Drug Interactions; Software","Artificial intelligence; Computer software; Drug interactions; Health; Information analysis; Medical informatics; Clinical; Clinical decision support systems; Drug-drug interactions; Electronic health record; Medical errors; Visualization method; Decision support systems; clinical decision support system; drug interaction; electronic health record; intelligence; software; Decision Support Systems, Clinical; Drug Interactions; Electronic Health Records; Intelligence; Software","Teixeira, V.; Department of Biomedical Informatics, Universal Soluciones TecnológicasUruguay; email: vania.teixeira@universal.com.uy","Conference Paper","Final","","Scopus","2-s2.0-85071468889","Questioned Document","Questioned Document"
"Filho J.F.A., Lacerda V., Romão W.","56179799700;6506684280;57198083811;","Fourier transform mass spectrometry applied to Forensic Chemistry",2019,"Fundamentals and Applications of Fourier Transform Mass Spectrometry","","","","469","508",NA,1,"10.1016/B978-0-12-814013-0.00015-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081547446&doi=10.1016%2fB978-0-12-814013-0.00015-6&partnerID=40&md5=338d5a6157c6562e6c2f2f643d94face","Laboratory of Petroleology and Forensic Chemistry, Department of Chemistry, Federal University of Espírito Santo, Vitória, Brazil; Federal Institute of Espírito Santo, Vila Velha, Brazil; National Institute of Forensic Science and Technology (INCT Forensic), Vitória, Brazil","Filho, J.F.A., Laboratory of Petroleology and Forensic Chemistry, Department of Chemistry, Federal University of Espírito Santo, Vitória, Brazil; Lacerda, V., Laboratory of Petroleology and Forensic Chemistry, Department of Chemistry, Federal University of Espírito Santo, Vitória, Brazil; Romão, W., Laboratory of Petroleology and Forensic Chemistry, Department of Chemistry, Federal University of Espírito Santo, Vitória, Brazil, Federal Institute of Espírito Santo, Vila Velha, Brazil, National Institute of Forensic Science and Technology (INCT Forensic), Vitória, Brazil","Cannabinoids; Cocaine; Ecstasy; Forensic Chemistry; FT-ICR MS; GSR; HRMS; NPS; Orbitrap; Questioned documents","","Filho, J.F.A.; Laboratory of Petroleology and Forensic Chemistry, Department of Chemistry, Federal University of Espírito SantoBrazil","Book Chapter","Final","","Scopus","2-s2.0-85081547446","Questioned Document","Questioned Document"
"Veit A., Tschörner L.","55318412200;57209912103;","Creative appropriation: academic knowledge and interventions against sexual violence in the Democratic Republic of Congo",2019,"Journal of Intervention and Statebuilding","13","4","","459","479",NA,2,"10.1080/17502977.2019.1627041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069038442&doi=10.1080%2f17502977.2019.1627041&partnerID=40&md5=35a89f849576d8952039b8a23e0e5b64","Institute of Intercultural and International Studies, University of Bremen, Bremen, Germany","Veit, A., Institute of Intercultural and International Studies, University of Bremen, Bremen, Germany; Tschörner, L., Institute of Intercultural and International Studies, University of Bremen, Bremen, Germany","causes of sexual violence; conflict-related sexual violence; gender; Humanitarian intervention; knowledge production; policy","","Veit, A.; Institute of Intercultural and International Studies, University of BremenGermany; email: veit@uni-bremen.de","Article","Final","Open Access","Scopus","2-s2.0-85069038442","Questioned Document","Questioned Document"
"Rulli P., Marquis R., Fürbach M., Weyermann C.","57208817690;8326464900;55875237300;23978745200;","Variability of stamp impression measurements under different apposition conditions",2019,"Forensic Science International","301","","","445.e1","445.e8",NA,1,"10.1016/j.forsciint.2019.03.043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065868481&doi=10.1016%2fj.forsciint.2019.03.043&partnerID=40&md5=6215957bdbae9460a0d5ec3251b1cd69","Ecole des Sciences Criminelles, Faculty of Law, Criminal Justice and Public Administration, University of Lausanne, Batochime, Lausanne, CH  1015, Switzerland; Federal Department of Justice and Police, Federal Office of Police, Development of Identity Documents, Switzerland","Rulli, P., Ecole des Sciences Criminelles, Faculty of Law, Criminal Justice and Public Administration, University of Lausanne, Batochime, Lausanne, CH  1015, Switzerland, Federal Department of Justice and Police, Federal Office of Police, Development of Identity Documents, Switzerland; Marquis, R., Ecole des Sciences Criminelles, Faculty of Law, Criminal Justice and Public Administration, University of Lausanne, Batochime, Lausanne, CH  1015, Switzerland; Fürbach, M., Ecole des Sciences Criminelles, Faculty of Law, Criminal Justice and Public Administration, University of Lausanne, Batochime, Lausanne, CH  1015, Switzerland; Weyermann, C., Ecole des Sciences Criminelles, Faculty of Law, Criminal Justice and Public Administration, University of Lausanne, Batochime, Lausanne, CH  1015, Switzerland","Environmental and apposition conditions; Intra and inter-variability; Questioned documents; Size measurements; Stamp impressions","Article; documentation; forensic science; humidity; pressure; priority journal; reproducibility; stamp impression measurement; statistical analysis; temperature; time","Weyermann, C.; Ecole des Sciences Criminelles, Faculty of Law, Criminal Justice and Public Administration, University of Lausanne, Batochime, Switzerland; email: celine.weyermann@unil.ch","Article","Final","","Scopus","2-s2.0-85065868481","Questioned Document","Questioned Document"
"Okwen P.M., Maweu I., Grimmer K., Margarita Dizon J.","36191022100;57209797931;57211365302;57209793521;","Evaluation of all African clinical practice guidelines for hypertension: Quality and opportunities for improvement",2019,"Journal of Evaluation in Clinical Practice","25","4","","565","574",NA,3,"10.1111/jep.12954","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068759846&doi=10.1111%2fjep.12954&partnerID=40&md5=94dd7571e3ad76fac877b1f2f5939f59","Effective Basic Services for Africa (eBASE), Bamenda, Cameroon; Centre for Development of Best Practices for Health, Yaounde, Cameroon; Innovafrica, Nairobi, Kenya; Dept Physiotherapy, Faculty of Medicine and Health Sciences, Stellenbosch University, Cape Town, South Africa; International Centre for Allied Health Evidence, University of South Australia, Adelaide, SA, Australia","Okwen, P.M., Effective Basic Services for Africa (eBASE), Bamenda, Cameroon, Centre for Development of Best Practices for Health, Yaounde, Cameroon; Maweu, I., Innovafrica, Nairobi, Kenya; Grimmer, K., Dept Physiotherapy, Faculty of Medicine and Health Sciences, Stellenbosch University, Cape Town, South Africa; Margarita Dizon, J., International Centre for Allied Health Evidence, University of South Australia, Adelaide, SA, Australia","Africa; AGREE II; clinical practice guidelines; hypertension; protocols; quality scores","Africa; Article; clinical practice; clinical protocol; consensus development; evidence based medicine; health care planning; health care quality; health program; health service; human; hypertension; practice guideline; priority journal; standardization; treatment planning; World Health Organization; Africa; clinical decision making; hypertension; needs assessment; patient care; practice guideline; procedures; total quality management; Africa; Clinical Decision-Making; Evidence-Based Medicine; Humans; Hypertension; Needs Assessment; Patient Care; Practice Guidelines as Topic; Quality Improvement","Okwen, P.M.; Effective Basic Services for Africa (eBASE)Cameroon; email: okwenpatrick@hayoo.fr","Article","Final","","Scopus","2-s2.0-85068759846","Questioned Document","Questioned Document"
