"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Allely C.S.","54922123300;","Fire-setting and psychopathology: a brief overview of prevalence, pathways and assessment",2019,"Journal of Criminal Psychology","9","4","","149","154",NA,NA,"10.1108/JCP-06-2019-0022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074362558&doi=10.1108%2fJCP-06-2019-0022&partnerID=40&md5=c034667076427bccf599033993b9fa93","University of Salford, Salford, United Kingdom","Allely, C.S., University of Salford, Salford, United Kingdom","Arson; Firesetters; Firesetting; Mental health; Psychopathology; Pyromania","","Allely, C.S.; University of SalfordUnited Kingdom; email: c.s.allely@salford.ac.uk","Review","Final","","Scopus","2-s2.0-85074362558","Fire Investigation","Fire Investigation"
"Carvalho G.P.D., Bantim Y.C.V.","57211047057;57200722608;","Inmates beheaded in a Brazil prison riot: Human identification by ear individual signs",2019,"Journal of Forensic and Legal Medicine","68","","101870","","",NA,NA,"10.1016/j.jflm.2019.101870","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072376133&doi=10.1016%2fj.jflm.2019.101870&partnerID=40&md5=af1dbf168544ed056803cd7ec38fd79c","Institute of Legal Medicine, Nursing College, Center of Health Science, Federal University of Roraima, Boa Vista, RR, Brazil; Department of Surgery and Integrated Clinic, School of Dentistry of Araçatuba, UNESP-Univ. Estadual Paulista, Araçatuba, SP, Brazil","Carvalho, G.P.D., Institute of Legal Medicine, Nursing College, Center of Health Science, Federal University of Roraima, Boa Vista, RR, Brazil; Bantim, Y.C.V., Department of Surgery and Integrated Clinic, School of Dentistry of Araçatuba, UNESP-Univ. Estadual Paulista, Araçatuba, SP, Brazil","","Article; Brazil; cadaver; civil disorder; ear; ear individual sign; family; forensic medicine; human; maxilla; prisoner; procedures; reliability; burn; case report; civil disorder; decapitation; external ear; fire; forensic pathology; pathology; Brazil; Burns; Decapitation; Ear, External; Fires; Forensic Pathology; Humans; Prisoners; Riots","Carvalho, G.P.D.Rua Rio Solimões, 78 – Bairro 5 de Outubro, Brazil; email: gilbertocarvalho001@gmail.com","Article","Final","","Scopus","2-s2.0-85072376133","Fire Investigation","Fire Investigation"
"Htike T.T., Moriya F., Miyaishi S.","57211573590;35792332800;7004927052;","Cyanide concentrations in blood and tissues of fire victims",2019,"Legal Medicine","41","","101628","","",NA,NA,"10.1016/j.legalmed.2019.101628","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074461235&doi=10.1016%2fj.legalmed.2019.101628&partnerID=40&md5=8f4b776f8efa068dc3b23adfc70f7a85","Department of Legal Medicine, Graduate School of Medicine, Dentistry and Pharmaceutical Sciences, Okayama University, Shikata-cho 2-5-1, Kita-ku, Okayama, 700-8558, Japan; Department of Forensic Medicine, University of Medicine, Mandalay, 30th Street, Between 73rd & 74th Streets, Chanayetharzan Township, Mandalay, Myanmar; Department of Nursing, Faculty of Nursing, Kawasaki University of Medical Welfare, Matsushima 288, Kurashiki, Okayama  701-0193, Japan","Htike, T.T., Department of Legal Medicine, Graduate School of Medicine, Dentistry and Pharmaceutical Sciences, Okayama University, Shikata-cho 2-5-1, Kita-ku, Okayama, 700-8558, Japan, Department of Forensic Medicine, University of Medicine, Mandalay, 30th Street, Between 73rd & 74th Streets, Chanayetharzan Township, Mandalay, Myanmar; Moriya, F., Department of Legal Medicine, Graduate School of Medicine, Dentistry and Pharmaceutical Sciences, Okayama University, Shikata-cho 2-5-1, Kita-ku, Okayama, 700-8558, Japan, Department of Nursing, Faculty of Nursing, Kawasaki University of Medical Welfare, Matsushima 288, Kurashiki, Okayama  701-0193, Japan; Miyaishi, S., Department of Legal Medicine, Graduate School of Medicine, Dentistry and Pharmaceutical Sciences, Okayama University, Shikata-cho 2-5-1, Kita-ku, Okayama, 700-8558, Japan","Cyanide; Cytochrome c oxidase; Fire fatality; Methemoglobin","carboxyhemoglobin; cyanide; cytochrome c oxidase; hydrogen cyanide; methemoglobin; carboxyhemoglobin; cyanide; hemoglobin; methemoglobin; adult; aged; analytic method; Article; asphyxia; autopsy; basal ganglion; brain stem; cause of death; clinical article; cyanide poisoning; fatality; female; fire; ganglion; heart; human; human cell; human tissue; kidney; limit of quantitation; liver; lung; male; psoas muscle; thoracic cavity; toxicological parameters; toxicology; very elderly; victim; cardiac muscle; chemistry; fire; forensic medicine; middle aged; young adult; Adult; Aged; Aged, 80 and over; Basal Ganglia; Brain Stem; Carboxyhemoglobin; Cyanides; Female; Fires; Forensic Medicine; Hemoglobins; Humans; Kidney; Liver; Lung; Male; Methemoglobin; Middle Aged; Myocardium; Psoas Muscles; Young Adult","Miyaishi, S.; Department of Legal Medicine, Graduate School of Medicine, Dentistry and Pharmaceutical Sciences, Okayama University, Shikata-cho 2-5-1, Kita-ku, Japan; email: miyaishi@md.okayama-u.ac.jp","Article","Final","","Scopus","2-s2.0-85074461235","Fire Investigation","Fire Investigation"
"Roberson Z.R., Goodpaster J.V.","57209285682;55912901600;","Preparation and characterization of micro-bore wall-coated open-tubular capillaries with low phase ratios for fast-gas chromatography–mass spectrometry: Application to ignitable liquids and fire debris",2019,"Science and Justice","59","6","","630","634",NA,1,"10.1016/j.scijus.2019.06.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067183771&doi=10.1016%2fj.scijus.2019.06.009&partnerID=40&md5=03198a2d15f0679f0f05320dee3d87f3","Indiana University - Purdue University Indianapolis, Department of Chemistry and Chemical Biology, 402 North Blackford St., LD326, Indianapolis, IN  46202, United States","Roberson, Z.R., Indiana University - Purdue University Indianapolis, Department of Chemistry and Chemical Biology, 402 North Blackford St., LD326, Indianapolis, IN  46202, United States; Goodpaster, J.V., Indiana University - Purdue University Indianapolis, Department of Chemistry and Chemical Biology, 402 North Blackford St., LD326, Indianapolis, IN  46202, United States","Fast GC; Fire debris; GC–MS; Ignitable liquid; Micro-bore GC; Narrow-bore GC","alkane; decane; gasoline; heptane; nonane; octane; pentane; petroleum; tetradecane; toluene; xylene; absorption; Article; elution; fire; flow rate; liquid; mass fragmentography; residue analysis; temperature sensitivity; thickness; velocity","Goodpaster, J.V.; Indiana University - Purdue University Indianapolis, Department of Chemistry and Chemical Biology, 402 North Blackford St., LD326, United States; email: jvgoodpa@iupui.edu","Article","Final","","Scopus","2-s2.0-85067183771","Fire Investigation","Fire Investigation"
"Mansour H., Krebs O., Pinnschmidt H.O., Griem N., Hammann-Ehrt I., Püschel K.","57192697910;55914683500;55297382000;57211471088;57211467149;35500896800;","Factors affecting dental DNA in various real post-mortem conditions",2019,"International Journal of Legal Medicine","133","6","","1751","1759",NA,1,"10.1007/s00414-019-02151-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074078051&doi=10.1007%2fs00414-019-02151-9&partnerID=40&md5=ec2713a185bac069190d314ec2599339","Institute of Legal Medicine, University Medical Center Hamburg-Eppendorf, Butenfeld 34, Hamburg, 22529, Germany; Center of Experimental Medicine, Institute of Medical Biometry and Epidemiology, University Medical Center Hamburg-Eppendorf, Hamburg, Germany","Mansour, H., Institute of Legal Medicine, University Medical Center Hamburg-Eppendorf, Butenfeld 34, Hamburg, 22529, Germany; Krebs, O., Institute of Legal Medicine, University Medical Center Hamburg-Eppendorf, Butenfeld 34, Hamburg, 22529, Germany; Pinnschmidt, H.O., Center of Experimental Medicine, Institute of Medical Biometry and Epidemiology, University Medical Center Hamburg-Eppendorf, Hamburg, Germany; Griem, N., Institute of Legal Medicine, University Medical Center Hamburg-Eppendorf, Butenfeld 34, Hamburg, 22529, Germany; Hammann-Ehrt, I., Institute of Legal Medicine, University Medical Center Hamburg-Eppendorf, Butenfeld 34, Hamburg, 22529, Germany; Püschel, K., Institute of Legal Medicine, University Medical Center Hamburg-Eppendorf, Butenfeld 34, Hamburg, 22529, Germany","DNA quantification; Genetic identification; Post-mortem interval (PMI); Teeth","DNA; adult; aged; chemistry; dentistry; DNA fingerprinting; exhumation; female; fire; human; male; middle aged; postmortem change; real time polymerase chain reaction; tooth apex; tooth root; very elderly; young adult; Adult; Aged; Aged, 80 and over; DNA; DNA Fingerprinting; Exhumation; Female; Fires; Forensic Dentistry; Humans; Male; Middle Aged; Postmortem Changes; Real-Time Polymerase Chain Reaction; Tooth Apex; Tooth Root; Young Adult","Mansour, H.; Institute of Legal Medicine, University Medical Center Hamburg-Eppendorf, Butenfeld 34, Germany; email: Hussam.Mansour@uke.de","Article","Final","","Scopus","2-s2.0-85074078051","Fire Investigation","Fire Investigation"
"Jamal A., Septiandri A.A., Al Khensa R., Effendhi L., Nizar E., Widodo T.","56085754400;57213189316;57213198885;57213192643;57213186345;57190284645;","Representation learning for dental image identification",2019,"International Journal of Advanced Trends in Computer Science and Engineering","8","6","124","3476","3480",NA,1,"10.30534/ijatcse/2019/124862019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077722997&doi=10.30534%2fijatcse%2f2019%2f124862019&partnerID=40&md5=4943f74f33af64d460368d8cfc4f0492","Informatics Department, University Al-Azhar Indonesia, Jakarta, Indonesia; Dental Clinic, Gatot Subroto Army Hospital, Jakarta, Indonesia","Jamal, A., Informatics Department, University Al-Azhar Indonesia, Jakarta, Indonesia; Septiandri, A.A., Informatics Department, University Al-Azhar Indonesia, Jakarta, Indonesia; Al Khensa, R., Informatics Department, University Al-Azhar Indonesia, Jakarta, Indonesia; Effendhi, L., Informatics Department, University Al-Azhar Indonesia, Jakarta, Indonesia; Nizar, E., Informatics Department, University Al-Azhar Indonesia, Jakarta, Indonesia; Widodo, T., Dental Clinic, Gatot Subroto Army Hospital, Jakarta, Indonesia","Convolution neural network; Forensic dentistry; Representation learning; Transfer learning","","Jamal, A.; Informatics Department, University Al-Azhar IndonesiaIndonesia; email: adja@uai.ac.id","Article","Final","Open Access","Scopus","2-s2.0-85077722997","Fire Investigation","Fire Investigation"
"Green H., Tillmar A., Pettersson G., Montelius K.","7202758564;14019696400;57205751242;9740476600;","The use of FTA cards to acquire DNA profiles from postmortem cases",2019,"International Journal of Legal Medicine","133","6","","1651","1657",NA,2,"10.1007/s00414-019-02015-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061450353&doi=10.1007%2fs00414-019-02015-2&partnerID=40&md5=845f9d8f1a7d105582cad1e5da068b90","Department of Forensic Genetics and Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, Linköping, 587 58, Sweden; Division of Drug Research, Department of Medical and Health Sciences, Linköping University, Linköping, Sweden; Division of Cell Biology, Department of Clinical and Experimental Medicine, Linköping University, Linköping, Sweden; Department of Forensic Medicine, Division of Forensic Medicine Umeå, National Board of Forensic Medicine, Analysvägen, UMEÅ, 901 85, Sweden","Green, H., Department of Forensic Genetics and Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, Linköping, 587 58, Sweden, Division of Drug Research, Department of Medical and Health Sciences, Linköping University, Linköping, Sweden; Tillmar, A., Department of Forensic Genetics and Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, Linköping, 587 58, Sweden, Division of Cell Biology, Department of Clinical and Experimental Medicine, Linköping University, Linköping, Sweden; Pettersson, G., Department of Forensic Medicine, Division of Forensic Medicine Umeå, National Board of Forensic Medicine, Analysvägen, UMEÅ, 901 85, Sweden; Montelius, K., Department of Forensic Genetics and Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, Linköping, 587 58, Sweden","Disaster victim identification; DNA; FTA; Human identification; Mass disaster; Postmortem","article; bone; controlled study; decomposition; disaster victim; genetic identification; human; human tissue; mass disaster; muscle; velocity; workflow; chemistry; devices; DNA fingerprinting; fire; forensic genetics; kidney; liver; mouth mucosa; polymerase chain reaction; postmortem change; skeletal muscle; specimen handling; spleen; DNA; microsatellite DNA; Bone and Bones; DNA; DNA Fingerprinting; Fires; Forensic Genetics; Humans; Kidney; Liver; Microsatellite Repeats; Mouth Mucosa; Muscle, Skeletal; Polymerase Chain Reaction; Postmortem Changes; Specimen Handling; Spleen","Montelius, K.; Department of Forensic Genetics and Forensic Toxicology, National Board of Forensic Medicine, Artillerigatan 12, Sweden; email: Kerstin.montelius@gmail.com","Article","Final","","Scopus","2-s2.0-85061450353","Fire Investigation","Fire Investigation"
"Elwick K., Bus M.M., King J.L., Chang J., Hughes-Stamm S., Budowle B.","57195921735;55555623400;57111232300;55896993900;55309378100;7101814191;","Utility of the Ion S5™ and MiSeq FGx™ sequencing platforms to characterize challenging human remains",2019,"Legal Medicine","41","","101623","","",NA,4,"10.1016/j.legalmed.2019.08.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071847155&doi=10.1016%2fj.legalmed.2019.08.001&partnerID=40&md5=db819eb92702f716096552605d334e3f","Department of Forensic Science, Sam Houston State University, Huntsville, TX, United States; Center for Human Identification, University of North Texas Health Science Center, Fort Worth, TX, United States; Human Identification Division, Thermo Fisher Scientific, South San Francisco, CA, United States; School of Biomedical Sciences, University of Queensland, Brisbane, QLD, Australia","Elwick, K., Department of Forensic Science, Sam Houston State University, Huntsville, TX, United States; Bus, M.M., Center for Human Identification, University of North Texas Health Science Center, Fort Worth, TX, United States; King, J.L., Center for Human Identification, University of North Texas Health Science Center, Fort Worth, TX, United States; Chang, J., Human Identification Division, Thermo Fisher Scientific, South San Francisco, CA, United States; Hughes-Stamm, S., Department of Forensic Science, Sam Houston State University, Huntsville, TX, United States, School of Biomedical Sciences, University of Queensland, Brisbane, QLD, Australia; Budowle, B., Center for Human Identification, University of North Texas Health Science Center, Fort Worth, TX, United States","Challenged remains; Human remains; Ion S5™; Massively parallel sequencing; MiSeq FGx™; Missing persons","DNA; ion; DNA; microsatellite DNA; allele; allelic imbalance; Article; body remains; capillary electrophoresis; controlled study; female; femur; gene sequence; heterozygote; human; human tissue; humerus; male; molar tooth; premolar tooth; short tandem repeat; single nucleotide polymorphism; tibia; vertebra arch; bone; chemistry; cremation; devices; DNA fingerprinting; embalming; fire; forensic genetics; genetics; high throughput sequencing; isolation and purification; polymerase chain reaction; postmortem change; procedures; tooth; Body Remains; Bone and Bones; Cremation; DNA; DNA Fingerprinting; Electrophoresis, Capillary; Embalming; Female; Fires; Forensic Genetics; High-Throughput Nucleotide Sequencing; Humans; Male; Microsatellite Repeats; Polymerase Chain Reaction; Polymorphism, Single Nucleotide; Postmortem Changes; Tooth","Elwick, K.; Department of Forensic Science, Sam Houston State University, 1003 Bowers Blvd., United States; email: kee019@shsu.edu","Article","Final","","Scopus","2-s2.0-85071847155","Fire Investigation","Fire Investigation"
"Morobadi K., Blumenthal R., Saayman G.","57209052437;8246596200;7004224155;","Thermal fatalities in Pretoria: A 5-year retrospective review",2019,"Burns","45","7","","1707","1714",NA,NA,"10.1016/j.burns.2019.05.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066399058&doi=10.1016%2fj.burns.2019.05.007&partnerID=40&md5=8d3c868deea9dc23b7a844305d0cad38","Department of Forensic Medicine, University of Pretoria, Pathology Building, Prinshof Campus, Corner Dr Savage Rd. and Bophelo Rd., South Africa","Morobadi, K., Department of Forensic Medicine, University of Pretoria, Pathology Building, Prinshof Campus, Corner Dr Savage Rd. and Bophelo Rd., South Africa; Blumenthal, R., Department of Forensic Medicine, University of Pretoria, Pathology Building, Prinshof Campus, Corner Dr Savage Rd. and Bophelo Rd., South Africa; Saayman, G., Department of Forensic Medicine, University of Pretoria, Pathology Building, Prinshof Campus, Corner Dr Savage Rd. and Bophelo Rd., South Africa","Autopsy; Burn fatalities; Demographics; Forensic; Pathology; Post mortem","carboxyhemoglobin; cyanide; acute kidney failure; adolescent; adult; aged; alcohol blood level; Article; autopsy; Black person; blister; burn; Caucasian; cause of death; child; edema; effusion; esophagus; fatality; female; gender; hematoma; human; hyperemia; Indian; lower respiratory tract; major clinical study; male; middle aged; morgue; pericardial effusion; pleura effusion; pneumonia; preschool child; respiratory distress; retrospective study; school child; soot; stomach; stomach ulcer; upper respiratory tract; wound infection; young adult; accident; age distribution; burn; epidemiology; homicide; hospital mortality; infant; mortality; newborn; sex ratio; South Africa; suicide; very elderly; Accidents; Adolescent; Adult; Age Distribution; Aged; Aged, 80 and over; Blood Alcohol Content; Burns; Child; Child, Preschool; Female; Homicide; Hospital Mortality; Humans; Infant; Infant, Newborn; Male; Middle Aged; Sex Distribution; South Africa; Suicide; Young Adult","Morobadi, K.; Department of Forensic Medicine, University of Pretoria, Pathology Building, Prinshof Campus, Corner Dr Savage Rd. and Bophelo Rd., South Africa; email: kena.morobadi@up.ac.za","Article","Final","","Scopus","2-s2.0-85066399058","Fire Investigation","Fire Investigation"
"Shetty S., Ratnaparkhi I., Pereira T., Acharya S., Gotmare S., Kamath P.","27667855000;57213601814;55736519400;57190813078;56979972800;57194145586;","Odontometric analysis of canines to establish sexual dimorphism in an urban population",2019,"Indian Journal of Dental Research","30","6","","855","859",NA,NA,"10.4103/ijdr.IJDR_75_18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077888911&doi=10.4103%2fijdr.IJDR_75_18&partnerID=40&md5=a9ebf872ec55f1ff525ee92fc1a439d2","Department of Oral Pathology and Microbiology, School of Dentistry, D. Y. Patil University, Nerul, Navi Mumbai, Maharashtra, 400 706, India; Department of Intern, School of Dentistry, D. Y. Patil University, Navi Mumbai, Maharashtra, India; Department of Public Health Dentistry, School of Dentistry, D. Y. Patil University, Navi Mumbai, Maharashtra, India","Shetty, S., Department of Oral Pathology and Microbiology, School of Dentistry, D. Y. Patil University, Nerul, Navi Mumbai, Maharashtra, 400 706, India; Ratnaparkhi, I., Department of Intern, School of Dentistry, D. Y. Patil University, Navi Mumbai, Maharashtra, India; Pereira, T., Department of Oral Pathology and Microbiology, School of Dentistry, D. Y. Patil University, Nerul, Navi Mumbai, Maharashtra, 400 706, India; Acharya, S., Department of Public Health Dentistry, School of Dentistry, D. Y. Patil University, Navi Mumbai, Maharashtra, India; Gotmare, S., Department of Oral Pathology and Microbiology, School of Dentistry, D. Y. Patil University, Nerul, Navi Mumbai, Maharashtra, 400 706, India; Kamath, P., Department of Oral Pathology and Microbiology, School of Dentistry, D. Y. Patil University, Nerul, Navi Mumbai, Maharashtra, 400 706, India","Canines; odontometric analysis; sexual dimorphism","adolescent; adult; canine tooth; cross-sectional study; dentistry; female; human; male; middle aged; odontometry; sexual characteristics; urban population; young adult; Adolescent; Adult; Cross-Sectional Studies; Cuspid; Female; Forensic Dentistry; Humans; Male; Middle Aged; Odontometry; Sex Characteristics; Urban Population; Young Adult","Shetty, S.; Department of Oral Pathology and Microbiology, School of Dentistry, D. Y. Patil UniversityIndia; email: docsubu@yahoo.com","Article","Final","Open Access","Scopus","2-s2.0-85077888911","Fire Investigation","Fire Investigation"
"Evans-Nguyen K., Hutches K.","9637298100;23024459700;","Forensic analysis of fire debris and explosives",2019,"Forensic Analysis of Fire Debris and Explosives","","","","1","356",NA,NA,"10.1007/978-3-030-25834-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085398345&doi=10.1007%2f978-3-030-25834-4&partnerID=40&md5=22f2420325227f0e2ef09cf1bb0bb7e6","The University of Tampa, Tampa, FL, United States; Bureau of Alcohol, Tobacco, Firearms and Explosives, Walnut Creek, CA, United States","Evans-Nguyen, K., The University of Tampa, Tampa, FL, United States; Hutches, K., Bureau of Alcohol, Tobacco, Firearms and Explosives, Walnut Creek, CA, United States","","","Evans-Nguyen, K.; The University of TampaUnited States","Book","Final","","Scopus","2-s2.0-85085398345","Fire Investigation","Fire Investigation"
"Papic N.","57193952818;","Forensic investigation of fires on housing facilities [Vještacenje uzroka Požara stambenih objekata]",2019,"Sigurnost","61","3","","243","250",NA,NA,"10.31306/s.61.3.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074238750&doi=10.31306%2fs.61.3.2&partnerID=40&md5=43a156eac6351ded44b9a9b2ac28617f","Centar za forenzicna ispitivanja, istraživanja I vještacenja „Ivan Vucetic“, MUP RH, Ilica 335, Zagreb, Croatia","Papic, N., Centar za forenzicna ispitivanja, istraživanja I vještacenja „Ivan Vucetic“, MUP RH, Ilica 335, Zagreb, Croatia","Cause of fire; Fire; Forensic expert; Housing facility; Power connection","article; fire; forensic medicine; housing; human","Papic, N.; Centar za forenzicna ispitivanja, istraživanja I vještacenja „Ivan Vucetic“, MUP RH, Ilica 335, Croatia; email: npapic@mup.hr","Article","Final","Open Access","Scopus","2-s2.0-85074238750","Fire Investigation","Fire Investigation"
"Arias S., Fahy R., Ronchi E., Nilsson D., Frantzich H., Wahlqvist J.","57209416316;6602176750;55085890300;35481365200;7801444818;55199068400;","Forensic virtual reality: Investigating individual behavior in the MGM Grand fire",2019,"Fire Safety Journal","109","","102861","","",NA,4,"10.1016/j.firesaf.2019.102861","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071543842&doi=10.1016%2fj.firesaf.2019.102861&partnerID=40&md5=505076b2bffaf85dfaede8a384682591","Division of Fire Safety Engineering, Lund University, Sweden; Applied Research, National Fire Protection Association, United States; Civil and Natural Resources Engineering, University of Canterbury, New Zealand","Arias, S., Division of Fire Safety Engineering, Lund University, Sweden; Fahy, R., Applied Research, National Fire Protection Association, United States; Ronchi, E., Division of Fire Safety Engineering, Lund University, Sweden; Nilsson, D., Civil and Natural Resources Engineering, University of Canterbury, New Zealand; Frantzich, H., Division of Fire Safety Engineering, Lund University, Sweden; Wahlqvist, J., Division of Fire Safety Engineering, Lund University, Sweden","Egress; Evacuation; Fire; Forensic; Hotel fire; Human behavior; Safety; Virtual reality","Accident prevention; Behavioral research; Fires; Forensic science; Hotels; Egress; Evacuation; Forensic; Forensic investigation; Human behaviors; Individual behavior; On site investigations; Scenario-based; Virtual reality","Arias, S.; Division of Fire Safety Engineering, Lund UniversitySweden; email: silvia.arias@brand.lth.se","Article","Final","","Scopus","2-s2.0-85071543842","Fire Investigation","Fire Investigation"
"Banday M., Mir A.H.","57204125473;7006728669;","Dental Biometric Identification System using AR Model",2019,"IEEE Region 10 Annual International Conference, Proceedings/TENCON","2019-October","","8929642","2363","2369",NA,1,"10.1109/TENCON.2019.8929642","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077724079&doi=10.1109%2fTENCON.2019.8929642&partnerID=40&md5=1d1f845220ca4433db8b50c5c8c3f470","National Institute of Technology, Department of Electronics and Communication Engineering, Srinagar, India","Banday, M., National Institute of Technology, Department of Electronics and Communication Engineering, Srinagar, India; Mir, A.H., National Institute of Technology, Department of Electronics and Communication Engineering, Srinagar, India","Auto Regression; Biometric identification; Dental biometrics; Dental radiographs; Forensic Dentistry; mandible","Aircraft accidents; Anthropometry; Disasters; Forensic engineering; Radiography; Time series; Auto regression; Biometric identifications; Dental biometrics; Dental radiographs; Forensic dentistry; mandible; Biometrics","","Conference Paper","Final","","Scopus","2-s2.0-85077724079","Fire Investigation","Fire Investigation"
"Leung D., Forbes S., Maynard P.","57211030909;7102524526;7003703574;","Volatile organic compound analysis of accelerant detection canine distractor odours",2019,"Forensic Science International","303","","109953","","",NA,NA,"10.1016/j.forsciint.2019.109953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072343581&doi=10.1016%2fj.forsciint.2019.109953&partnerID=40&md5=ad71f9f4a2635ddad978e6eb61e9d529","University of Technology Sydney, Centre for Forensic Science, Broadway, 2007, Australia; Université du Québec à Trois-Rivières, Départment de Chimie, Biochimie et Physique, Trois-Rivières, G8Z 4M3, Canada","Leung, D., University of Technology Sydney, Centre for Forensic Science, Broadway, 2007, Australia; Forbes, S., University of Technology Sydney, Centre for Forensic Science, Broadway, 2007, Australia, Université du Québec à Trois-Rivières, Départment de Chimie, Biochimie et Physique, Trois-Rivières, G8Z 4M3, Canada; Maynard, P., University of Technology Sydney, Centre for Forensic Science, Broadway, 2007, Australia","Distractor odours; GC/MS/MS; Ignitable liquid detection canines; Pyrolysis; Volatile organic compounds","gasoline; volatile organic compound; fragrance; volatile organic compound; Article; chemical analysis; controlled study; detection dog; false positive result; mass fragmentography; nonhuman; olfactory discrimination; priority journal; pyrolysis; solid phase microextraction; substrate concentration; animal; dog; fire; forensic science; odor; physiology; Animals; Dogs; Fires; Forensic Sciences; Gas Chromatography-Mass Spectrometry; Odorants; Smell; Volatile Organic Compounds","Maynard, P.; University of Technology Sydney, Centre for Forensic ScienceAustralia; email: Philip.Maynard@uts.edu.au","Article","Final","","Scopus","2-s2.0-85072343581","Fire Investigation","Fire Investigation"
